Создан как новый массив данных;Образец 007 полученный BalashovM Дата пятница, марта 03 2023
cm-1;A
2694,00;0,0159
2693,00;0,0159
2692,00;0,0159
2691,00;0,0158
2690,00;0,0158
2689,00;0,0158
2688,00;0,0157
2687,00;0,0157
2686,00;0,0157
2685,00;0,0157
2684,00;0,0156
2683,00;0,0156
2682,00;0,0156
2681,00;0,0155
2680,00;0,0155
2679,00;0,0155
2678,00;0,0155
2677,00;0,0155
2676,00;0,0154
2675,00;0,0154
2674,00;0,0154
2673,00;0,0154
2672,00;0,0154
2671,00;0,0154
2670,00;0,0154
2669,00;0,0154
2668,00;0,0154
2667,00;0,0153
2666,00;0,0153
2665,00;0,0153
2664,00;0,0153
2663,00;0,0153
2662,00;0,0153
2661,00;0,0154
2660,00;0,0154
2659,00;0,0154
2658,00;0,0154
2657,00;0,0154
2656,00;0,0154
2655,00;0,0153
2654,00;0,0153
2653,00;0,0153
2652,00;0,0152
2651,00;0,0152
2650,00;0,0152
2649,00;0,0152
2648,00;0,0152
2647,00;0,0152
2646,00;0,0152
2645,00;0,0152
2644,00;0,0151
2643,00;0,0151
2642,00;0,0151
2641,00;0,0151
2640,00;0,0151
2639,00;0,0151
2638,00;0,0150
2637,00;0,0150
2636,00;0,0149
2635,00;0,0149
2634,00;0,0149
2633,00;0,0148
2632,00;0,0148
2631,00;0,0148
2630,00;0,0148
2629,00;0,0147
2628,00;0,0147
2627,00;0,0147
2626,00;0,0147
2625,00;0,0146
2624,00;0,0146
2623,00;0,0146
2622,00;0,0145
2621,00;0,0145
2620,00;0,0145
2619,00;0,0145
2618,00;0,0144
2617,00;0,0144
2616,00;0,0144
