Создан как новый массив данных;Образец 009 полученный BalashovM Дата пятница, апреля 21 2023
cm-1;A
3311,00;0,0300
3310,00;0,0300
3309,00;0,0300
3308,00;0,0300
3307,00;0,0300
3306,00;0,0300
3305,00;0,0300
3304,00;0,0300
3303,00;0,0300
3302,00;0,0300
3301,00;0,0300
3300,00;0,0300
3299,00;0,0300
3298,00;0,0300
3297,00;0,0300
3296,00;0,0301
3295,00;0,0300
3294,00;0,0300
3293,00;0,0300
3292,00;0,0301
3291,00;0,0301
3290,00;0,0301
3289,00;0,0302
3288,00;0,0302
3287,00;0,0302
3286,00;0,0302
3285,00;0,0302
3284,00;0,0302
3283,00;0,0302
3282,00;0,0303
3281,00;0,0303
3280,00;0,0303
3279,00;0,0303
3278,00;0,0302
3277,00;0,0302
3276,00;0,0302
3275,00;0,0302
3274,00;0,0302
3273,00;0,0303
3272,00;0,0303
3271,00;0,0303
3270,00;0,0304
3269,00;0,0304
3268,00;0,0304
3267,00;0,0304
3266,00;0,0304
3265,00;0,0304
3264,00;0,0304
3263,00;0,0304
3262,00;0,0304
3261,00;0,0304
3260,00;0,0304
3259,00;0,0304
3258,00;0,0304
3257,00;0,0304
3256,00;0,0304
3255,00;0,0304
3254,00;0,0304
3253,00;0,0304
3252,00;0,0304
3251,00;0,0304
3250,00;0,0304
3249,00;0,0304
3248,00;0,0305
3247,00;0,0305
3246,00;0,0305
3245,00;0,0305
3244,00;0,0305
3243,00;0,0305
3242,00;0,0305
3241,00;0,0306
3240,00;0,0306
3239,00;0,0306
3238,00;0,0306
3237,00;0,0306
3236,00;0,0306
3235,00;0,0305
3234,00;0,0305
3233,00;0,0304
3232,00;0,0305
3231,00;0,0305
3230,00;0,0305
3229,00;0,0305
3228,00;0,0305
3227,00;0,0305
3226,00;0,0306
3225,00;0,0306
3224,00;0,0306
3223,00;0,0306
3222,00;0,0305
3221,00;0,0305
3220,00;0,0305
3219,00;0,0305
3218,00;0,0306
3217,00;0,0306
3216,00;0,0306
3215,00;0,0306
3214,00;0,0306
3213,00;0,0306
3212,00;0,0307
3211,00;0,0307
3210,00;0,0307
3209,00;0,0307
3208,00;0,0307
3207,00;0,0307
3206,00;0,0307
3205,00;0,0307
3204,00;0,0307
3203,00;0,0308
3202,00;0,0308
3201,00;0,0308
3200,00;0,0308
3199,00;0,0308
3198,00;0,0308
3197,00;0,0308
3196,00;0,0308
3195,00;0,0308
3194,00;0,0308
3193,00;0,0308
3192,00;0,0308
3191,00;0,0308
3190,00;0,0308
3189,00;0,0308
3188,00;0,0309
3187,00;0,0309
3186,00;0,0310
3185,00;0,0310
3184,00;0,0310
3183,00;0,0309
3182,00;0,0309
3181,00;0,0309
3180,00;0,0309
3179,00;0,0309
3178,00;0,0309
3177,00;0,0309
3176,00;0,0309
3175,00;0,0309
3174,00;0,0309
3173,00;0,0310
3172,00;0,0310
3171,00;0,0310
3170,00;0,0310
3169,00;0,0310
3168,00;0,0310
3167,00;0,0311
3166,00;0,0311
3165,00;0,0311
3164,00;0,0311
3163,00;0,0311
3162,00;0,0312
3161,00;0,0312
3160,00;0,0312
3159,00;0,0312
3158,00;0,0312
3157,00;0,0311
3156,00;0,0311
3155,00;0,0311
3154,00;0,0310
3153,00;0,0310
3152,00;0,0311
3151,00;0,0311
3150,00;0,0312
3149,00;0,0312
3148,00;0,0312
3147,00;0,0312
3146,00;0,0312
3145,00;0,0312
3144,00;0,0312
3143,00;0,0313
3142,00;0,0312
3141,00;0,0312
3140,00;0,0312
3139,00;0,0312
3138,00;0,0312
3137,00;0,0313
3136,00;0,0313
3135,00;0,0313
3134,00;0,0314
3133,00;0,0314
3132,00;0,0314
3131,00;0,0314
3130,00;0,0313
3129,00;0,0314
3128,00;0,0314
3127,00;0,0314
3126,00;0,0314
3125,00;0,0313
3124,00;0,0313
3123,00;0,0313
3122,00;0,0312
3121,00;0,0312
3120,00;0,0312
3119,00;0,0313
3118,00;0,0313
3117,00;0,0313
3116,00;0,0314
3115,00;0,0314
3114,00;0,0315
3113,00;0,0315
3112,00;0,0315
3111,00;0,0315
3110,00;0,0315
3109,00;0,0315
3108,00;0,0315
3107,00;0,0315
3106,00;0,0315
3105,00;0,0316
3104,00;0,0316
3103,00;0,0316
3102,00;0,0316
3101,00;0,0316
3100,00;0,0316
3099,00;0,0316
3098,00;0,0316
3097,00;0,0316
3096,00;0,0317
3095,00;0,0317
3094,00;0,0317
3093,00;0,0317
3092,00;0,0317
3091,00;0,0317
3090,00;0,0317
3089,00;0,0317
3088,00;0,0317
3087,00;0,0317
3086,00;0,0317
3085,00;0,0317
3084,00;0,0317
3083,00;0,0317
3082,00;0,0317
3081,00;0,0316
3080,00;0,0316
3079,00;0,0317
3078,00;0,0317
3077,00;0,0318
3076,00;0,0318
3075,00;0,0319
3074,00;0,0319
3073,00;0,0319
3072,00;0,0320
3071,00;0,0320
3070,00;0,0320
3069,00;0,0319
3068,00;0,0319
3067,00;0,0319
3066,00;0,0319
3065,00;0,0319
3064,00;0,0320
3063,00;0,0320
3062,00;0,0320
3061,00;0,0320
3060,00;0,0320
3059,00;0,0320
3058,00;0,0321
3057,00;0,0321
3056,00;0,0321
3055,00;0,0321
3054,00;0,0321
3053,00;0,0321
3052,00;0,0321
3051,00;0,0321
3050,00;0,0322
3049,00;0,0322
3048,00;0,0322
3047,00;0,0322
3046,00;0,0322
3045,00;0,0322
3044,00;0,0322
3043,00;0,0322
3042,00;0,0322
3041,00;0,0323
3040,00;0,0323
3039,00;0,0323
3038,00;0,0323
3037,00;0,0323
3036,00;0,0323
3035,00;0,0324
3034,00;0,0324
3033,00;0,0325
3032,00;0,0325
3031,00;0,0325
3030,00;0,0326
3029,00;0,0326
3028,00;0,0326
3027,00;0,0326
3026,00;0,0326
3025,00;0,0326
3024,00;0,0326
3023,00;0,0326
3022,00;0,0326
3021,00;0,0326
3020,00;0,0326
3019,00;0,0326
3018,00;0,0326
3017,00;0,0326
3016,00;0,0325
3015,00;0,0325
3014,00;0,0325
3013,00;0,0326
3012,00;0,0326
3011,00;0,0326
3010,00;0,0327
3009,00;0,0327
3008,00;0,0327
3007,00;0,0327
3006,00;0,0327
3005,00;0,0327
3004,00;0,0327
3003,00;0,0327
3002,00;0,0327
3001,00;0,0328
3000,00;0,0328
2999,00;0,0328
2998,00;0,0328
2997,00;0,0327
2996,00;0,0327
2995,00;0,0327
2994,00;0,0327
2993,00;0,0327
2992,00;0,0327
2991,00;0,0327
2990,00;0,0327
2989,00;0,0327
2988,00;0,0327
2987,00;0,0327
2986,00;0,0327
2985,00;0,0327
2984,00;0,0327
2983,00;0,0326
2982,00;0,0326
2981,00;0,0326
2980,00;0,0326
2979,00;0,0327
2978,00;0,0327
2977,00;0,0327
2976,00;0,0328
2975,00;0,0328
2974,00;0,0329
2973,00;0,0330
2972,00;0,0331
2971,00;0,0332
2970,00;0,0331
2969,00;0,0331
2968,00;0,0330
2967,00;0,0329
2966,00;0,0329
2965,00;0,0328
2964,00;0,0328
2963,00;0,0328
2962,00;0,0328
2961,00;0,0327
2960,00;0,0327
2959,00;0,0327
2958,00;0,0327
2957,00;0,0327
2956,00;0,0327
2955,00;0,0327
2954,00;0,0327
2953,00;0,0327
2952,00;0,0327
2951,00;0,0328
2950,00;0,0328
2949,00;0,0328
2948,00;0,0327
2947,00;0,0327
2946,00;0,0327
2945,00;0,0327
2944,00;0,0327
2943,00;0,0327
2942,00;0,0327
2941,00;0,0327
2940,00;0,0326
2939,00;0,0326
2938,00;0,0326
2937,00;0,0325
2936,00;0,0325
2935,00;0,0325
2934,00;0,0325
2933,00;0,0325
2932,00;0,0324
2931,00;0,0324
2930,00;0,0324
2929,00;0,0323
2928,00;0,0323
2927,00;0,0323
2926,00;0,0323
2925,00;0,0323
2924,00;0,0323
2923,00;0,0323
2922,00;0,0323
2921,00;0,0323
2920,00;0,0323
2919,00;0,0323
2918,00;0,0324
2917,00;0,0324
2916,00;0,0325
2915,00;0,0325
2914,00;0,0326
2913,00;0,0327
2912,00;0,0328
2911,00;0,0328
2910,00;0,0329
2909,00;0,0329
2908,00;0,0329
2907,00;0,0329
2906,00;0,0329
2905,00;0,0329
2904,00;0,0329
2903,00;0,0329
2902,00;0,0330
2901,00;0,0330
2900,00;0,0330
2899,00;0,0331
2898,00;0,0331
2897,00;0,0331
2896,00;0,0331
2895,00;0,0331
2894,00;0,0331
2893,00;0,0331
2892,00;0,0332
2891,00;0,0332
2890,00;0,0332
2889,00;0,0332
2888,00;0,0333
2887,00;0,0333
2886,00;0,0333
2885,00;0,0333
2884,00;0,0333
2883,00;0,0333
2882,00;0,0334
2881,00;0,0334
2880,00;0,0334
2879,00;0,0333
2878,00;0,0333
2877,00;0,0333
2876,00;0,0333
2875,00;0,0333
2874,00;0,0333
2873,00;0,0333
2872,00;0,0334
2871,00;0,0334
2870,00;0,0335
2869,00;0,0334
2868,00;0,0334
2867,00;0,0334
2866,00;0,0334
2865,00;0,0334
2864,00;0,0334
2863,00;0,0334
2862,00;0,0333
2861,00;0,0333
2860,00;0,0332
2859,00;0,0332
2858,00;0,0332
2857,00;0,0332
2856,00;0,0332
2855,00;0,0332
2854,00;0,0332
2853,00;0,0332
2852,00;0,0332
2851,00;0,0333
2850,00;0,0333
2849,00;0,0333
2848,00;0,0334
2847,00;0,0335
2846,00;0,0335
2845,00;0,0336
2844,00;0,0336
2843,00;0,0337
2842,00;0,0337
2841,00;0,0337
2840,00;0,0337
2839,00;0,0337
2838,00;0,0337
2837,00;0,0337
2836,00;0,0337
2835,00;0,0338
2834,00;0,0338
2833,00;0,0339
2832,00;0,0339
2831,00;0,0339
2830,00;0,0339
2829,00;0,0339
2828,00;0,0340
2827,00;0,0340
2826,00;0,0340
2825,00;0,0340
2824,00;0,0340
2823,00;0,0340
2822,00;0,0340
2821,00;0,0340
2820,00;0,0340
2819,00;0,0340
2818,00;0,0340
2817,00;0,0340
2816,00;0,0340
2815,00;0,0341
2814,00;0,0341
2813,00;0,0341
2812,00;0,0341
2811,00;0,0341
2810,00;0,0341
2809,00;0,0341
2808,00;0,0341
2807,00;0,0342
2806,00;0,0342
2805,00;0,0342
2804,00;0,0342
2803,00;0,0342
2802,00;0,0342
2801,00;0,0342
2800,00;0,0342
2799,00;0,0342
2798,00;0,0342
2797,00;0,0342
2796,00;0,0342
2795,00;0,0343
