Создан как новый массив данных;Образец 014 полученный BalashovM Дата пятница, марта 03 2023
cm-1;A
3322,00;0,0587
3321,00;0,0587
3320,00;0,0587
3319,00;0,0587
3318,00;0,0587
3317,00;0,0587
3316,00;0,0587
3315,00;0,0587
3314,00;0,0587
3313,00;0,0587
3312,00;0,0587
3311,00;0,0587
3310,00;0,0587
3309,00;0,0587
3308,00;0,0587
3307,00;0,0587
3306,00;0,0587
3305,00;0,0587
3304,00;0,0587
3303,00;0,0587
3302,00;0,0588
3301,00;0,0588
3300,00;0,0588
3299,00;0,0588
3298,00;0,0587
3297,00;0,0587
3296,00;0,0587
3295,00;0,0587
3294,00;0,0587
3293,00;0,0587
3292,00;0,0587
3291,00;0,0588
3290,00;0,0588
3289,00;0,0588
3288,00;0,0588
3287,00;0,0588
3286,00;0,0588
3285,00;0,0588
3284,00;0,0588
3283,00;0,0588
3282,00;0,0588
3281,00;0,0588
3280,00;0,0588
3279,00;0,0588
3278,00;0,0588
3277,00;0,0588
3276,00;0,0588
3275,00;0,0588
3274,00;0,0588
3273,00;0,0588
3272,00;0,0588
3271,00;0,0588
3270,00;0,0588
3269,00;0,0588
3268,00;0,0588
3267,00;0,0588
3266,00;0,0588
3265,00;0,0588
3264,00;0,0588
3263,00;0,0588
3262,00;0,0588
3261,00;0,0588
3260,00;0,0588
3259,00;0,0588
3258,00;0,0588
3257,00;0,0588
3256,00;0,0588
3255,00;0,0588
3254,00;0,0588
3253,00;0,0588
3252,00;0,0588
3251,00;0,0588
3250,00;0,0588
3249,00;0,0588
3248,00;0,0588
3247,00;0,0588
3246,00;0,0588
3245,00;0,0588
3244,00;0,0588
3243,00;0,0588
3242,00;0,0588
3241,00;0,0588
3240,00;0,0588
3239,00;0,0588
3238,00;0,0588
3237,00;0,0588
3236,00;0,0588
3235,00;0,0588
3234,00;0,0588
3233,00;0,0588
3232,00;0,0588
3231,00;0,0589
3230,00;0,0589
3229,00;0,0589
3228,00;0,0589
3227,00;0,0589
3226,00;0,0589
3225,00;0,0589
3224,00;0,0589
3223,00;0,0589
3222,00;0,0589
3221,00;0,0589
3220,00;0,0589
3219,00;0,0589
3218,00;0,0589
3217,00;0,0589
3216,00;0,0589
3215,00;0,0589
3214,00;0,0589
3213,00;0,0589
3212,00;0,0589
3211,00;0,0589
3210,00;0,0589
3209,00;0,0589
3208,00;0,0589
3207,00;0,0589
3206,00;0,0589
3205,00;0,0589
3204,00;0,0589
3203,00;0,0589
3202,00;0,0589
3201,00;0,0589
3200,00;0,0589
3199,00;0,0589
3198,00;0,0589
3197,00;0,0589
3196,00;0,0589
3195,00;0,0589
3194,00;0,0589
3193,00;0,0589
3192,00;0,0589
3191,00;0,0589
3190,00;0,0589
3189,00;0,0589
3188,00;0,0589
3187,00;0,0589
3186,00;0,0589
3185,00;0,0589
3184,00;0,0589
3183,00;0,0589
3182,00;0,0589
3181,00;0,0589
3180,00;0,0589
3179,00;0,0589
3178,00;0,0589
3177,00;0,0589
3176,00;0,0589
3175,00;0,0589
3174,00;0,0590
3173,00;0,0590
3172,00;0,0590
3171,00;0,0590
3170,00;0,0590
3169,00;0,0590
3168,00;0,0590
3167,00;0,0590
3166,00;0,0590
3165,00;0,0590
3164,00;0,0590
3163,00;0,0590
3162,00;0,0590
3161,00;0,0590
3160,00;0,0590
3159,00;0,0590
3158,00;0,0590
3157,00;0,0589
3156,00;0,0589
3155,00;0,0589
3154,00;0,0589
3153,00;0,0589
3152,00;0,0589
3151,00;0,0589
3150,00;0,0589
3149,00;0,0589
3148,00;0,0589
3147,00;0,0589
3146,00;0,0590
3145,00;0,0590
3144,00;0,0590
3143,00;0,0589
3142,00;0,0589
3141,00;0,0589
3140,00;0,0589
3139,00;0,0589
3138,00;0,0589
3137,00;0,0589
3136,00;0,0589
3135,00;0,0589
3134,00;0,0589
3133,00;0,0589
3132,00;0,0589
3131,00;0,0589
3130,00;0,0589
3129,00;0,0589
3128,00;0,0589
3127,00;0,0589
3126,00;0,0589
3125,00;0,0589
3124,00;0,0589
3123,00;0,0589
3122,00;0,0588
3121,00;0,0588
3120,00;0,0588
3119,00;0,0588
3118,00;0,0588
3117,00;0,0588
3116,00;0,0588
3115,00;0,0588
3114,00;0,0589
3113,00;0,0589
3112,00;0,0589
3111,00;0,0589
3110,00;0,0589
3109,00;0,0589
3108,00;0,0589
3107,00;0,0589
3106,00;0,0589
3105,00;0,0589
3104,00;0,0590
3103,00;0,0589
3102,00;0,0589
3101,00;0,0589
3100,00;0,0589
3099,00;0,0589
3098,00;0,0590
3097,00;0,0590
3096,00;0,0590
3095,00;0,0590
3094,00;0,0590
3093,00;0,0590
3092,00;0,0589
3091,00;0,0589
3090,00;0,0589
3089,00;0,0589
3088,00;0,0589
3087,00;0,0589
3086,00;0,0589
3085,00;0,0589
3084,00;0,0589
3083,00;0,0589
3082,00;0,0589
3081,00;0,0588
3080,00;0,0588
3079,00;0,0588
3078,00;0,0589
3077,00;0,0589
3076,00;0,0589
3075,00;0,0590
3074,00;0,0590
3073,00;0,0590
3072,00;0,0590
3071,00;0,0590
3070,00;0,0589
3069,00;0,0589
3068,00;0,0589
3067,00;0,0589
3066,00;0,0589
3065,00;0,0589
3064,00;0,0589
3063,00;0,0589
3062,00;0,0589
3061,00;0,0589
3060,00;0,0589
3059,00;0,0589
3058,00;0,0589
3057,00;0,0589
3056,00;0,0589
3055,00;0,0589
3054,00;0,0589
3053,00;0,0589
3052,00;0,0589
3051,00;0,0589
3050,00;0,0589
3049,00;0,0589
3048,00;0,0589
3047,00;0,0589
3046,00;0,0589
3045,00;0,0589
3044,00;0,0589
3043,00;0,0589
3042,00;0,0589
3041,00;0,0589
3040,00;0,0589
3039,00;0,0589
3038,00;0,0589
3037,00;0,0589
3036,00;0,0589
3035,00;0,0589
3034,00;0,0589
3033,00;0,0589
3032,00;0,0589
3031,00;0,0590
3030,00;0,0590
3029,00;0,0590
3028,00;0,0590
3027,00;0,0590
3026,00;0,0590
3025,00;0,0590
3024,00;0,0590
3023,00;0,0590
3022,00;0,0590
3021,00;0,0590
3020,00;0,0590
