Создан как новый массив данных;Образец 013 полученный BalashovM Дата пятница, марта 03 2023
cm-1;A
3221,00;0,0523
3220,00;0,0523
3219,00;0,0523
3218,00;0,0523
3217,00;0,0523
3216,00;0,0523
3215,00;0,0523
3214,00;0,0523
3213,00;0,0523
3212,00;0,0523
3211,00;0,0523
3210,00;0,0523
3209,00;0,0523
3208,00;0,0523
3207,00;0,0523
3206,00;0,0523
3205,00;0,0523
3204,00;0,0523
3203,00;0,0524
3202,00;0,0524
3201,00;0,0524
3200,00;0,0524
3199,00;0,0524
3198,00;0,0524
3197,00;0,0524
3196,00;0,0524
3195,00;0,0524
3194,00;0,0524
3193,00;0,0524
3192,00;0,0524
3191,00;0,0524
3190,00;0,0524
3189,00;0,0524
3188,00;0,0524
3187,00;0,0524
3186,00;0,0524
3185,00;0,0524
3184,00;0,0524
3183,00;0,0524
3182,00;0,0524
3181,00;0,0524
3180,00;0,0524
3179,00;0,0524
3178,00;0,0524
3177,00;0,0524
3176,00;0,0524
3175,00;0,0524
3174,00;0,0524
3173,00;0,0525
3172,00;0,0525
3171,00;0,0525
3170,00;0,0525
3169,00;0,0525
3168,00;0,0525
3167,00;0,0525
3166,00;0,0525
3165,00;0,0525
3164,00;0,0525
3163,00;0,0525
3162,00;0,0525
3161,00;0,0525
3160,00;0,0525
3159,00;0,0525
3158,00;0,0525
3157,00;0,0525
3156,00;0,0525
3155,00;0,0525
3154,00;0,0524
3153,00;0,0524
3152,00;0,0524
3151,00;0,0524
3150,00;0,0525
3149,00;0,0525
3148,00;0,0525
3147,00;0,0525
3146,00;0,0525
3145,00;0,0525
3144,00;0,0525
3143,00;0,0525
3142,00;0,0525
3141,00;0,0525
3140,00;0,0525
3139,00;0,0525
3138,00;0,0525
3137,00;0,0525
3136,00;0,0525
3135,00;0,0525
3134,00;0,0525
3133,00;0,0525
3132,00;0,0525
3131,00;0,0525
3130,00;0,0525
3129,00;0,0525
3128,00;0,0525
3127,00;0,0525
3126,00;0,0525
3125,00;0,0525
3124,00;0,0525
3123,00;0,0525
3122,00;0,0525
3121,00;0,0525
3120,00;0,0525
3119,00;0,0525
3118,00;0,0525
3117,00;0,0525
3116,00;0,0525
3115,00;0,0525
3114,00;0,0525
3113,00;0,0526
3112,00;0,0526
3111,00;0,0526
3110,00;0,0526
3109,00;0,0526
3108,00;0,0526
3107,00;0,0526
3106,00;0,0526
3105,00;0,0526
3104,00;0,0526
3103,00;0,0526
3102,00;0,0526
3101,00;0,0526
3100,00;0,0526
3099,00;0,0526
3098,00;0,0526
3097,00;0,0526
3096,00;0,0527
3095,00;0,0527
3094,00;0,0527
3093,00;0,0526
3092,00;0,0526
3091,00;0,0526
3090,00;0,0526
3089,00;0,0526
3088,00;0,0526
3087,00;0,0526
3086,00;0,0526
3085,00;0,0526
3084,00;0,0526
3083,00;0,0526
3082,00;0,0526
3081,00;0,0526
3080,00;0,0526
3079,00;0,0526
3078,00;0,0526
3077,00;0,0526
3076,00;0,0527
3075,00;0,0527
3074,00;0,0527
3073,00;0,0527
3072,00;0,0527
3071,00;0,0527
3070,00;0,0527
3069,00;0,0526
3068,00;0,0526
3067,00;0,0527
3066,00;0,0527
3065,00;0,0527
3064,00;0,0527
3063,00;0,0527
3062,00;0,0527
3061,00;0,0527
3060,00;0,0527
3059,00;0,0527
3058,00;0,0527
3057,00;0,0527
3056,00;0,0527
3055,00;0,0527
3054,00;0,0527
3053,00;0,0527
3052,00;0,0527
3051,00;0,0527
3050,00;0,0527
3049,00;0,0527
3048,00;0,0527
3047,00;0,0527
3046,00;0,0526
3045,00;0,0526
3044,00;0,0526
3043,00;0,0526
3042,00;0,0526
3041,00;0,0526
3040,00;0,0526
3039,00;0,0527
3038,00;0,0527
3037,00;0,0526
3036,00;0,0526
3035,00;0,0526
3034,00;0,0526
3033,00;0,0527
3032,00;0,0527
3031,00;0,0527
3030,00;0,0527
3029,00;0,0527
3028,00;0,0526
3027,00;0,0526
3026,00;0,0526
3025,00;0,0526
3024,00;0,0526
3023,00;0,0526
3022,00;0,0526
3021,00;0,0526
3020,00;0,0526
3019,00;0,0526
3018,00;0,0525
3017,00;0,0525
3016,00;0,0525
3015,00;0,0525
3014,00;0,0525
3013,00;0,0525
3012,00;0,0526
3011,00;0,0526
3010,00;0,0527
3009,00;0,0527
3008,00;0,0527
3007,00;0,0528
3006,00;0,0528
3005,00;0,0528
3004,00;0,0528
3003,00;0,0528
3002,00;0,0528
3001,00;0,0528
3000,00;0,0528
2999,00;0,0528
2998,00;0,0528
2997,00;0,0528
2996,00;0,0529
2995,00;0,0529
2994,00;0,0529
2993,00;0,0529
2992,00;0,0530
2991,00;0,0530
2990,00;0,0530
2989,00;0,0530
2988,00;0,0531
2987,00;0,0531
2986,00;0,0531
2985,00;0,0532
2984,00;0,0532
2983,00;0,0532
2982,00;0,0533
2981,00;0,0533
2980,00;0,0533
2979,00;0,0533
2978,00;0,0533
2977,00;0,0533
2976,00;0,0532
2975,00;0,0532
2974,00;0,0532
2973,00;0,0533
2972,00;0,0533
2971,00;0,0533
2970,00;0,0533
2969,00;0,0533
2968,00;0,0532
2967,00;0,0532
2966,00;0,0532
2965,00;0,0531
2964,00;0,0531
2963,00;0,0531
2962,00;0,0531
2961,00;0,0531
2960,00;0,0531
2959,00;0,0532
2958,00;0,0532
2957,00;0,0533
2956,00;0,0533
2955,00;0,0533
2954,00;0,0533
2953,00;0,0533
2952,00;0,0533
2951,00;0,0534
2950,00;0,0534
2949,00;0,0534
2948,00;0,0534
2947,00;0,0533
2946,00;0,0533
2945,00;0,0533
2944,00;0,0533
2943,00;0,0533
2942,00;0,0533
2941,00;0,0533
2940,00;0,0533
2939,00;0,0533
2938,00;0,0532
2937,00;0,0531
2936,00;0,0531
2935,00;0,0530
2934,00;0,0529
2933,00;0,0529
2932,00;0,0528
2931,00;0,0527
2930,00;0,0527
2929,00;0,0527
2928,00;0,0527
2927,00;0,0527
2926,00;0,0527
2925,00;0,0527
2924,00;0,0527
2923,00;0,0527
2922,00;0,0527
2921,00;0,0527
2920,00;0,0528
2919,00;0,0528
2918,00;0,0528
2917,00;0,0529
2916,00;0,0529
2915,00;0,0530
2914,00;0,0531
2913,00;0,0531
2912,00;0,0532
2911,00;0,0532
2910,00;0,0533
2909,00;0,0533
2908,00;0,0534
2907,00;0,0534
2906,00;0,0534
2905,00;0,0534
2904,00;0,0535
2903,00;0,0535
2902,00;0,0535
2901,00;0,0535
2900,00;0,0535
2899,00;0,0535
2898,00;0,0535
2897,00;0,0534
2896,00;0,0535
