Создан как новый массив данных;Образец 008 полученный BalashovM Дата пятница, марта 03 2023
cm-1;A
3188,00;0,0198
3187,00;0,0198
3186,00;0,0198
3185,00;0,0198
3184,00;0,0198
3183,00;0,0197
3182,00;0,0197
3181,00;0,0197
3180,00;0,0197
3179,00;0,0197
3178,00;0,0197
3177,00;0,0196
3176,00;0,0196
3175,00;0,0196
3174,00;0,0196
3173,00;0,0196
3172,00;0,0195
3171,00;0,0195
3170,00;0,0195
3169,00;0,0195
3168,00;0,0194
3167,00;0,0194
3166,00;0,0194
3165,00;0,0194
3164,00;0,0194
3163,00;0,0194
3162,00;0,0194
3161,00;0,0193
3160,00;0,0193
3159,00;0,0193
3158,00;0,0193
3157,00;0,0192
3156,00;0,0192
3155,00;0,0192
3154,00;0,0191
3153,00;0,0191
3152,00;0,0191
3151,00;0,0191
3150,00;0,0191
3149,00;0,0191
3148,00;0,0191
3147,00;0,0191
3146,00;0,0190
3145,00;0,0190
3144,00;0,0190
3143,00;0,0190
3142,00;0,0190
3141,00;0,0189
3140,00;0,0189
3139,00;0,0189
3138,00;0,0189
3137,00;0,0189
3136,00;0,0189
3135,00;0,0188
3134,00;0,0188
3133,00;0,0188
3132,00;0,0188
3131,00;0,0188
3130,00;0,0188
3129,00;0,0187
3128,00;0,0187
3127,00;0,0187
3126,00;0,0187
3125,00;0,0187
3124,00;0,0187
3123,00;0,0186
3122,00;0,0186
3121,00;0,0185
3120,00;0,0185
3119,00;0,0185
3118,00;0,0185
3117,00;0,0185
3116,00;0,0185
3115,00;0,0185
3114,00;0,0185
3113,00;0,0185
3112,00;0,0185
3111,00;0,0185
3110,00;0,0184
3109,00;0,0184
3108,00;0,0184
3107,00;0,0183
3106,00;0,0183
3105,00;0,0183
3104,00;0,0183
3103,00;0,0182
3102,00;0,0182
3101,00;0,0182
3100,00;0,0182
3099,00;0,0182
3098,00;0,0182
3097,00;0,0182
3096,00;0,0182
3095,00;0,0181
3094,00;0,0181
3093,00;0,0181
3092,00;0,0181
3091,00;0,0180
3090,00;0,0180
3089,00;0,0180
3088,00;0,0180
3087,00;0,0179
3086,00;0,0179
3085,00;0,0179
3084,00;0,0179
3083,00;0,0178
3082,00;0,0178
3081,00;0,0178
3080,00;0,0178
3079,00;0,0178
3078,00;0,0178
3077,00;0,0178
3076,00;0,0178
3075,00;0,0177
3074,00;0,0177
3073,00;0,0177
3072,00;0,0177
3071,00;0,0177
3070,00;0,0177
3069,00;0,0176
3068,00;0,0176
3067,00;0,0176
3066,00;0,0176
3065,00;0,0176
3064,00;0,0176
3063,00;0,0175
3062,00;0,0175
3061,00;0,0175
3060,00;0,0175
3059,00;0,0175
3058,00;0,0174
3057,00;0,0174
3056,00;0,0174
3055,00;0,0174
3054,00;0,0174
3053,00;0,0174
3052,00;0,0173
3051,00;0,0173
3050,00;0,0173
3049,00;0,0173
3048,00;0,0173
3047,00;0,0172
3046,00;0,0172
3045,00;0,0172
3044,00;0,0172
3043,00;0,0172
3042,00;0,0172
3041,00;0,0172
3040,00;0,0171
3039,00;0,0171
3038,00;0,0171
3037,00;0,0171
3036,00;0,0171
3035,00;0,0171
3034,00;0,0171
3033,00;0,0171
3032,00;0,0170
3031,00;0,0170
3030,00;0,0170
3029,00;0,0170
3028,00;0,0170
3027,00;0,0170
3026,00;0,0170
3025,00;0,0170
3024,00;0,0170
3023,00;0,0169
3022,00;0,0169
3021,00;0,0169
3020,00;0,0168
3019,00;0,0168
3018,00;0,0168
3017,00;0,0168
3016,00;0,0167
3015,00;0,0167
3014,00;0,0167
3013,00;0,0167
3012,00;0,0167
3011,00;0,0167
3010,00;0,0167
3009,00;0,0167
3008,00;0,0167
3007,00;0,0167
3006,00;0,0167
3005,00;0,0167
3004,00;0,0167
3003,00;0,0167
3002,00;0,0167
3001,00;0,0167
3000,00;0,0167
2999,00;0,0167
2998,00;0,0167
2997,00;0,0167
2996,00;0,0167
2995,00;0,0167
2994,00;0,0167
2993,00;0,0166
2992,00;0,0166
2991,00;0,0166
2990,00;0,0166
2989,00;0,0166
2988,00;0,0166
2987,00;0,0166
2986,00;0,0166
2985,00;0,0166
2984,00;0,0166
2983,00;0,0166
2982,00;0,0166
2981,00;0,0166
2980,00;0,0166
2979,00;0,0165
2978,00;0,0165
2977,00;0,0165
2976,00;0,0165
2975,00;0,0165
2974,00;0,0165
2973,00;0,0165
2972,00;0,0164
2971,00;0,0164
2970,00;0,0163
2969,00;0,0163
2968,00;0,0162
2967,00;0,0162
2966,00;0,0161
2965,00;0,0161
2964,00;0,0160
2963,00;0,0160
2962,00;0,0159
2961,00;0,0159
2960,00;0,0159
2959,00;0,0159
2958,00;0,0159
2957,00;0,0159
2956,00;0,0159
2955,00;0,0159
