Circle #	Center X	Center Y	Center X (µm)	Center Y (µm)	Radius	Radius (µm)	
1713	1144,00	2011,00	538,35	-534,59	12,00	5,65	
1714	1394,00	2011,00	656,00	-534,59	10,00	4,71	
1715	1299,00	2018,00	611,29	-537,88	5,00	2,35	
1716	1217,00	2017,00	572,71	-537,41	14,00	6,59	
1717	1257,00	2019,00	591,53	-538,35	5,00	2,35	
1718	2161,00	2021,00	1016,94	-539,29	9,00	4,24	
1719	1123,00	2028,00	528,47	-542,59	9,00	4,24	
1720	2221,00	2027,00	1045,18	-542,12	16,00	7,53	
1721	1219,00	2029,00	573,65	-543,06	16,00	7,53	
1722	1211,00	2037,00	569,88	-546,82	15,00	7,06	
1723	2255,00	2036,00	1061,18	-546,35	6,00	2,82	
1724	1107,00	2037,00	520,94	-546,82	5,00	2,35	
1725	1004,00	2040,00	472,47	-548,24	9,00	4,24	
1726	2284,00	2040,00	1074,82	-548,24	7,00	3,29	
1727	2262,00	2042,00	1064,47	-549,18	8,00	3,76	
1728	1300,00	2042,00	611,76	-549,18	5,00	2,35	
1729	2276,00	2049,00	1071,06	-552,47	7,00	3,29	
1730	2177,00	2048,00	1024,47	-552,00	6,00	2,82	
1731	1211,00	2056,00	569,88	-555,76	15,00	7,06	
1732	1129,00	2058,00	531,29	-556,71	15,00	7,06	
1733	2233,00	2061,00	1050,82	-558,12	6,00	2,82	
1734	1392,00	2062,00	655,06	-558,59	9,00	4,24	
1735	2282,00	2066,00	1073,88	-560,47	7,00	3,29	
1736	1132,00	2068,00	532,71	-561,41	15,00	7,06	
1737	1134,00	2070,00	533,65	-562,35	15,00	7,06	
1738	2137,00	2070,00	1005,65	-562,35	6,00	2,82	
1739	1380,00	2072,00	649,41	-563,29	8,00	3,76	
1740	1147,00	2074,00	539,76	-564,24	14,00	6,59	
1741	1370,00	2074,00	644,71	-564,24	10,00	4,71	
1742	1367,00	2075,00	643,29	-564,71	10,00	4,71	
1743	2197,00	2077,00	1033,88	-565,65	12,00	5,65	
1744	1360,00	2077,00	640,00	-565,65	10,00	4,71	
1745	2274,00	2077,00	1070,12	-565,65	7,00	3,29	
1746	1222,00	2079,00	575,06	-566,59	18,00	8,47	
1747	2168,00	2080,00	1020,24	-567,06	5,00	2,35	
1748	1305,00	2087,00	614,12	-570,35	25,00	11,76	
1749	1159,00	2089,00	545,41	-571,29	11,00	5,18	
1750	2165,00	2091,00	1018,82	-572,24	5,00	2,35	
1751	2201,00	2091,00	1035,76	-572,24	12,00	5,65	
1752	2255,00	2097,00	1061,18	-575,06	14,00	6,59	
1753	1165,00	2099,00	548,24	-576,00	9,00	4,24	
1754	1070,00	2099,00	503,53	-576,00	30,00	14,12	
1755	2169,00	2100,00	1020,71	-576,47	6,00	2,82	
1756	2252,00	2108,00	1059,76	-580,24	12,00	5,65	
1757	2199,00	2110,00	1034,82	-581,18	12,00	5,65	
1758	1174,00	2113,00	552,47	-582,59	13,00	6,12	
1759	2106,00	2127,00	991,06	-589,18	6,00	2,82	
1760	2198,00	2136,00	1034,35	-593,41	14,00	6,59	
1761	2246,00	2139,00	1056,94	-594,82	9,00	4,24	
1762	1078,00	2140,00	507,29	-595,29	12,00	5,65	
1763	2193,00	2142,00	1032,00	-596,24	14,00	6,59	
1764	1376,00	2148,00	647,53	-599,06	19,00	8,94	
1765	2121,00	2143,00	998,12	-596,71	7,00	3,29	
1766	2126,00	2144,00	1000,47	-597,18	7,00	3,29	
1767	2091,00	2146,00	984,00	-598,12	7,00	3,29	
1768	2145,00	2147,00	1009,41	-598,59	9,00	4,24	
1769	2171,00	2148,00	1021,65	-599,06	8,00	3,76	
1770	2069,00	2151,00	973,65	-600,47	8,00	3,76	
1771	2245,00	2152,00	1056,47	-600,94	8,00	3,76	
1772	1312,00	2156,00	617,41	-602,82	5,00	2,35	
1773	1113,00	2159,00	523,76	-604,24	9,00	4,24	
1774	1137,00	2160,00	535,06	-604,71	7,00	3,29	
1775	1157,00	2160,00	544,47	-604,71	6,00	2,82	
1776	1290,00	2160,00	607,06	-604,71	5,00	2,35	
1777	1156,00	2162,00	544,00	-605,65	6,00	2,82	
1778	2135,00	2164,00	1004,71	-606,59	8,00	3,76	
1779	2166,00	2164,00	1019,29	-606,59	5,00	2,35	
1780	2155,00	2168,00	1014,12	-608,47	5,00	2,35	
1781	1288,00	2175,00	606,12	-611,76	6,00	2,82	
1782	2038,00	2179,00	959,06	-613,65	7,00	3,29	
1783	2229,00	2181,00	1048,94	-614,59	15,00	7,06	
1784	1162,00	2190,00	546,82	-618,82	8,00	3,76	
1785	1096,00	2195,00	515,76	-621,18	17,00	8,00	
1786	2226,00	2192,00	1047,53	-619,76	15,00	7,06	
1787	2109,00	2193,00	992,47	-620,24	6,00	2,82	
1788	1295,00	2204,00	609,41	-625,41	6,00	2,82	
1789	1169,00	2204,00	550,12	-625,41	5,00	2,35	
1790	1392,00	2205,00	655,06	-625,88	8,00	3,76	
1791	1429,00	2207,00	672,47	-626,82	7,00	3,29	
1792	1425,00	2210,00	670,59	-628,24	7,00	3,29	
1793	2156,00	2215,00	1014,59	-630,59	11,00	5,18	
1794	2186,00	2215,00	1028,71	-630,59	18,00	8,47	
1795	2104,00	2224,00	990,12	-634,82	5,00	2,35	
1796	2203,00	2220,00	1036,71	-632,94	17,00	8,00	
1797	2095,00	2232,00	985,88	-638,59	5,00	2,35	
1798	1125,00	2236,00	529,41	-640,47	23,00	10,82	
1799	1196,00	2243,00	562,82	-643,76	30,00	14,12	
1800	1999,00	2249,00	940,71	-646,59	7,00	3,29	
1801	1195,00	2246,00	562,35	-645,18	30,00	14,12	
1802	1192,00	2256,00	560,94	-649,88	31,00	14,59	
1803	1430,00	2255,00	672,94	-649,41	5,00	2,35	
1804	2127,00	2257,00	1000,94	-650,35	5,00	2,35	
1805	2208,00	2268,00	1039,06	-655,53	6,00	2,82	
1806	2134,00	2268,00	1004,24	-655,53	8,00	3,76	
1807	2159,00	2274,00	1016,00	-658,35	5,00	2,35	
1808	1239,00	2276,00	583,06	-659,29	5,00	2,35	
1809	2236,00	2279,00	1052,24	-660,71	5,00	2,35	
1810	2152,00	2285,00	1012,71	-663,53	5,00	2,35	
1811	2257,00	2291,00	1062,12	-666,35	8,00	3,76	
1812	1238,00	2317,00	582,59	-678,59	7,00	3,29	
1813	2107,00	2316,00	991,53	-678,12	7,00	3,29	
1814	1208,00	2319,00	568,47	-679,53	7,00	3,29	
1815	2278,00	2323,00	1072,00	-681,41	12,00	5,65	
1816	1195,00	2324,00	562,35	-681,88	11,00	5,18	
1817	1395,00	2333,00	656,47	-686,12	6,00	2,82	
1818	1420,00	2334,00	668,24	-686,59	5,00	2,35	
1819	1192,00	2339,00	560,94	-688,94	12,00	5,65	
1820	1943,00	2340,00	914,35	-689,41	5,00	2,35	
1821	2017,00	2354,00	949,18	-696,00	5,00	2,35	
1822	2195,00	2353,00	1032,94	-695,53	50,00	23,53	
1823	2274,00	2352,00	1070,12	-695,06	10,00	4,71	
1824	1195,00	2355,00	562,35	-696,47	14,00	6,59	
1825	1198,00	2365,00	563,76	-701,18	13,00	6,12	
1826	2264,00	2365,00	1065,41	-701,18	8,00	3,76	
1827	1201,00	2369,00	565,18	-703,06	13,00	6,12	
1828	2115,00	2371,00	995,29	-704,00	7,00	3,29	
1829	1207,00	2371,00	568,00	-704,00	13,00	6,12	
1830	2034,00	2374,00	957,18	-705,41	7,00	3,29	
1831	1249,00	2381,00	587,76	-708,71	7,00	3,29	
1832	1231,00	2387,00	579,29	-711,53	5,00	2,35	
1833	2135,00	2388,00	1004,71	-712,00	5,00	2,35	
1834	1279,00	2402,00	601,88	-718,59	8,00	3,76	
1835	1286,00	2405,00	605,18	-720,00	6,00	2,82	
1836	1272,00	2417,00	598,59	-725,65	11,00	5,18	
1837	1265,00	2425,00	595,29	-729,41	8,00	3,76	
1838	1264,00	2427,00	594,82	-730,35	8,00	3,76	
1839	1258,00	2447,00	592,00	-739,76	10,00	4,71	
1840	1256,00	2462,00	591,06	-746,82	11,00	5,18	
1841	1262,00	2476,00	593,88	-753,41	12,00	5,65	
1842	1271,00	2490,00	598,12	-760,00	10,00	4,71	
1843	1979,00	2493,00	931,29	-761,41	8,00	3,76	
1844	1286,00	2503,00	605,18	-766,12	11,00	5,18	
1845	1295,00	2510,00	609,41	-769,41	11,00	5,18	
1846	1312,00	2527,00	617,41	-777,41	8,00	3,76	
1847	1991,00	2527,00	936,94	-777,41	5,00	2,35	
1848	1321,00	2536,00	621,65	-781,65	6,00	2,82	
1849	1330,00	2543,00	625,88	-784,94	5,00	2,35	
1850	1547,00	2567,00	728,00	-796,24	5,00	2,35	
1851	1464,00	2574,00	688,94	-799,53	10,00	4,71	
1852	1486,00	2610,00	699,29	-816,47	7,00	3,29	
1853	1469,00	2617,00	691,29	-819,76	6,00	2,82	
1854	2038,00	2632,00	959,06	-826,82	5,00	2,35	
1855	2176,00	2631,00	1024,00	-826,35	10,00	4,71	
1856	1475,00	2634,00	694,12	-827,76	6,00	2,82	
1857	1484,00	2638,00	698,35	-829,65	5,00	2,35	
1858	1543,00	2637,00	726,12	-829,18	5,00	2,35	
1859	1484,00	2651,00	698,35	-835,76	7,00	3,29	

