Circle #	Center X	Center Y	Center X (µm)	Center Y (µm)	Radius	Radius (µm)	
473	1872,00	1162,00	880,94	-135,06	6,00	2,82	
474	2027,00	1163,00	953,88	-135,53	5,00	2,35	
475	1417,00	1165,00	666,82	-136,47	5,00	2,35	
476	2006,00	1166,00	944,00	-136,94	5,00	2,35	
477	2941,00	1164,00	1384,00	-136,00	7,00	3,29	
478	939,00	1166,00	441,88	-136,94	8,00	3,76	
479	2948,00	1170,00	1387,29	-138,82	6,00	2,82	
480	3180,00	1170,00	1496,47	-138,82	22,00	10,35	
481	730,00	1172,00	343,53	-139,76	10,00	4,71	
482	1147,00	1174,00	539,76	-140,71	8,00	3,76	
483	718,00	1174,00	337,88	-140,71	11,00	5,18	
484	2687,00	1176,00	1264,47	-141,65	7,00	3,29	
485	3257,00	1175,00	1532,71	-141,18	15,00	7,06	
486	1843,00	1177,00	867,29	-142,12	5,00	2,35	
487	1113,00	1178,00	523,76	-142,59	5,00	2,35	
488	1564,00	1177,00	736,00	-142,12	7,00	3,29	
489	2836,00	1178,00	1334,59	-142,59	7,00	3,29	
490	2862,00	1178,00	1346,82	-142,59	7,00	3,29	
491	1304,00	1178,00	613,65	-142,59	23,00	10,82	
492	2715,00	1178,00	1277,65	-142,59	7,00	3,29	
493	1799,00	1179,00	846,59	-143,06	7,00	3,29	
494	2394,00	1180,00	1126,59	-143,53	5,00	2,35	
495	2815,00	1180,00	1324,71	-143,53	6,00	2,82	
496	2498,00	1181,00	1175,53	-144,00	5,00	2,35	
497	3426,00	1180,00	1612,24	-143,53	49,00	23,06	
498	1462,00	1182,00	688,00	-144,47	6,00	2,82	
499	1493,00	1181,00	702,59	-144,00	5,00	2,35	
500	1524,00	1182,00	717,18	-144,47	5,00	2,35	
501	1497,00	1182,00	704,47	-144,47	5,00	2,35	
502	2806,00	1183,00	1320,47	-144,94	6,00	2,82	
503	3253,00	1184,00	1530,82	-145,41	17,00	8,00	
504	1806,00	1186,00	849,88	-146,35	7,00	3,29	
505	2486,00	1186,00	1169,88	-146,35	5,00	2,35	
506	2786,00	1187,00	1311,06	-146,82	6,00	2,82	
507	1355,00	1188,00	637,65	-147,29	5,00	2,35	
508	2406,00	1189,00	1132,24	-147,76	5,00	2,35	
509	3689,00	1189,00	1736,00	-147,76	14,00	6,59	
510	2774,00	1190,00	1305,41	-148,24	6,00	2,82	
511	3604,00	1190,00	1696,00	-148,24	10,00	4,71	
512	3562,00	1191,00	1676,24	-148,71	15,00	7,06	
513	2655,00	1192,00	1249,41	-149,18	6,00	2,82	
514	2763,00	1192,00	1300,24	-149,18	5,00	2,35	
515	3712,00	1193,00	1746,82	-149,65	12,00	5,65	
516	789,00	1194,00	371,29	-150,12	7,00	3,29	
517	3045,00	1195,00	1432,94	-150,59	5,00	2,35	
518	3140,00	1194,00	1477,65	-150,12	22,00	10,35	
519	3717,00	1194,00	1749,18	-150,12	12,00	5,65	
520	3512,00	1195,00	1652,71	-150,59	19,00	8,94	
521	3615,00	1196,00	1701,18	-151,06	8,00	3,76	
522	1417,00	1197,00	666,82	-151,53	7,00	3,29	
523	2341,00	1200,00	1101,65	-152,94	5,00	2,35	
524	3072,00	1197,00	1445,65	-151,53	6,00	2,82	
525	3038,00	1198,00	1429,65	-152,00	5,00	2,35	
526	698,00	1202,00	328,47	-153,88	17,00	8,00	
527	1667,00	1199,00	784,47	-152,47	6,00	2,82	
528	3243,00	1203,00	1526,12	-154,35	14,00	6,59	
529	3325,00	1199,00	1564,71	-152,47	7,00	3,29	
530	2546,00	1202,00	1198,12	-153,88	6,00	2,82	
531	1424,00	1202,00	670,12	-153,88	7,00	3,29	
532	3340,00	1201,00	1571,76	-153,41	6,00	2,82	
533	3742,00	1201,00	1760,94	-153,41	11,00	5,18	
534	2608,00	1203,00	1227,29	-154,35	5,00	2,35	
535	3053,00	1204,00	1436,71	-154,82	5,00	2,35	
536	1313,00	1207,00	617,88	-156,24	13,00	6,12	
537	2965,00	1205,00	1395,29	-155,29	6,00	2,82	
538	1431,00	1207,00	673,41	-156,24	7,00	3,29	
539	2906,00	1209,00	1367,53	-157,18	5,00	2,35	
540	3011,00	1207,00	1416,94	-156,24	5,00	2,35	
541	2937,00	1209,00	1382,12	-157,18	8,00	3,76	
542	3590,00	1209,00	1689,41	-157,18	7,00	3,29	
543	2602,00	1212,00	1224,47	-158,59	5,00	2,35	
544	726,00	1213,00	341,65	-159,06	5,00	2,35	
545	2962,00	1212,00	1393,88	-158,59	6,00	2,82	
546	1446,00	1215,00	680,47	-160,00	7,00	3,29	
547	3628,00	1216,00	1707,29	-160,47	6,00	2,82	
548	1663,00	1216,00	782,59	-160,47	7,00	3,29	
549	3756,00	1216,00	1767,53	-160,47	16,00	7,53	
550	961,00	1217,00	452,24	-160,94	49,00	23,06	
551	3165,00	1217,00	1489,41	-160,94	7,00	3,29	
552	963,00	1218,00	453,18	-161,41	49,00	23,06	
553	3358,00	1218,00	1580,24	-161,41	5,00	2,35	
554	1270,00	1219,00	597,65	-161,88	5,00	2,35	
555	918,00	1220,00	432,00	-162,35	43,00	20,24	
556	2957,00	1221,00	1391,53	-162,82	5,00	2,35	
557	2471,00	1224,00	1162,82	-164,24	5,00	2,35	
558	2398,00	1224,00	1128,47	-164,24	5,00	2,35	
559	3180,00	1223,00	1496,47	-163,76	6,00	2,82	
560	3205,00	1224,00	1508,24	-164,24	13,00	6,12	
561	2601,00	1227,00	1224,00	-165,65	6,00	2,82	
562	910,00	1225,00	428,24	-164,71	42,00	19,76	
563	1274,00	1225,00	599,53	-164,71	5,00	2,35	
564	1316,00	1225,00	619,29	-164,71	13,00	6,12	
565	1402,00	1231,00	659,76	-167,53	26,00	12,24	
566	3274,00	1228,00	1540,71	-166,12	6,00	2,82	
567	3227,00	1229,00	1518,59	-166,59	8,00	3,76	
568	1455,00	1231,00	684,71	-167,53	10,00	4,71	
569	3762,00	1230,00	1770,35	-167,06	19,00	8,94	
570	781,00	1234,00	367,53	-168,94	18,00	8,47	
571	896,00	1233,00	421,65	-168,47	38,00	17,88	
572	3768,00	1235,00	1773,18	-169,41	19,00	8,94	
573	3322,00	1235,00	1563,29	-169,41	5,00	2,35	
574	2838,00	1236,00	1335,53	-169,88	5,00	2,35	
575	3676,00	1236,00	1729,88	-169,88	16,00	7,53	
576	2351,00	1240,00	1106,35	-171,76	6,00	2,82	
577	1594,00	1239,00	750,12	-171,29	41,00	19,29	
578	3704,00	1239,00	1743,06	-171,29	13,00	6,12	
579	1148,00	1239,00	540,24	-171,29	6,00	2,82	
580	2644,00	1239,00	1244,24	-171,29	30,00	14,12	
581	2709,00	1240,00	1274,82	-171,76	5,00	2,35	
582	3671,00	1239,00	1727,53	-171,29	15,00	7,06	
583	2603,00	1240,00	1224,94	-171,76	5,00	2,35	
584	3573,00	1240,00	1681,41	-171,76	7,00	3,29	
585	3669,00	1240,00	1726,59	-171,76	15,00	7,06	
586	693,00	1241,00	326,12	-172,24	17,00	8,00	
587	2894,00	1241,00	1361,88	-172,24	5,00	2,35	
588	3667,00	1241,00	1725,65	-172,24	15,00	7,06	
589	3402,00	1243,00	1600,94	-173,18	5,00	2,35	
590	1075,00	1246,00	505,88	-174,59	8,00	3,76	
591	3624,00	1247,00	1705,41	-175,06	6,00	2,82	
592	1449,00	1252,00	681,88	-177,41	10,00	4,71	
593	2704,00	1252,00	1272,47	-177,41	5,00	2,35	
594	3608,00	1254,00	1697,88	-178,35	7,00	3,29	
595	3102,00	1254,00	1459,76	-178,35	7,00	3,29	
596	700,00	1256,00	329,41	-179,29	22,00	10,35	
597	1226,00	1256,00	576,94	-179,29	5,00	2,35	
598	2689,00	1260,00	1265,41	-181,18	5,00	2,35	
599	1194,00	1257,00	561,88	-179,76	5,00	2,35	
600	1214,00	1257,00	571,29	-179,76	5,00	2,35	
601	1445,00	1257,00	680,00	-179,76	10,00	4,71	
602	3248,00	1257,00	1528,47	-179,76	5,00	2,35	
603	1198,00	1258,00	563,76	-180,24	5,00	2,35	
604	1321,00	1259,00	621,65	-180,71	13,00	6,12	
605	2860,00	1258,00	1345,88	-180,24	5,00	2,35	
606	3607,00	1259,00	1697,41	-180,71	7,00	3,29	
607	3716,00	1259,00	1748,71	-180,71	5,00	2,35	
608	3114,00	1261,00	1465,41	-181,65	5,00	2,35	
609	3379,00	1260,00	1590,12	-181,18	5,00	2,35	
610	2566,00	1261,00	1207,53	-181,65	5,00	2,35	
611	3365,00	1261,00	1583,53	-181,65	5,00	2,35	
612	1189,00	1262,00	559,53	-182,12	5,00	2,35	
613	3333,00	1262,00	1568,47	-182,12	6,00	2,82	
614	3354,00	1262,00	1578,35	-182,12	5,00	2,35	
615	3657,00	1262,00	1720,94	-182,12	6,00	2,82	
616	3328,00	1263,00	1566,12	-182,59	6,00	2,82	
617	3361,00	1263,00	1581,65	-182,59	5,00	2,35	
618	1647,00	1266,00	775,06	-184,00	6,00	2,82	
619	3399,00	1266,00	1599,53	-184,00	6,00	2,82	
620	792,00	1267,00	372,71	-184,47	10,00	4,71	
621	3713,00	1272,00	1747,29	-186,82	5,00	2,35	
622	2813,00	1270,00	1323,76	-185,88	21,00	9,88	
623	815,00	1269,00	383,53	-185,41	7,00	3,29	
624	3078,00	1272,00	1448,47	-186,82	5,00	2,35	
625	3405,00	1272,00	1602,35	-186,82	6,00	2,82	
626	3669,00	1271,00	1726,59	-186,35	5,00	2,35	
627	1381,00	1271,00	649,88	-186,35	5,00	2,35	
628	2361,00	1271,00	1111,06	-186,35	9,00	4,24	
629	2668,00	1274,00	1255,53	-187,76	5,00	2,35	
630	2471,00	1276,00	1162,82	-188,71	5,00	2,35	
631	3203,00	1277,00	1507,29	-189,18	6,00	2,82	
632	1424,00	1277,00	670,12	-189,18	5,00	2,35	
633	2599,00	1281,00	1223,06	-191,06	5,00	2,35	
634	3409,00	1278,00	1604,24	-189,65	6,00	2,82	
635	1645,00	1282,00	774,12	-191,53	6,00	2,82	
636	3580,00	1279,00	1684,71	-190,12	5,00	2,35	
637	3690,00	1280,00	1736,47	-190,59	8,00	3,76	
638	1143,00	1281,00	537,88	-191,06	5,00	2,35	
639	2626,00	1281,00	1235,76	-191,06	6,00	2,82	
640	3521,00	1283,00	1656,94	-192,00	6,00	2,82	
641	3641,00	1283,00	1713,41	-192,00	5,00	2,35	
642	3678,00	1286,00	1730,82	-193,41	7,00	3,29	
643	813,00	1286,00	382,59	-193,41	8,00	3,76	
644	2648,00	1285,00	1246,12	-192,94	7,00	3,29	
645	3804,00	1285,00	1790,12	-192,94	17,00	8,00	
646	759,00	1286,00	357,18	-193,41	8,00	3,76	
647	1217,00	1287,00	572,71	-193,88	5,00	2,35	
648	2657,00	1286,00	1250,35	-193,41	7,00	3,29	
649	3727,00	1286,00	1753,88	-193,41	6,00	2,82	
650	1276,00	1287,00	600,47	-193,88	5,00	2,35	
651	3075,00	1287,00	1447,06	-193,88	5,00	2,35	
652	3707,00	1288,00	1744,47	-194,35	5,00	2,35	
653	3547,00	1289,00	1669,18	-194,82	5,00	2,35	
654	3634,00	1289,00	1710,12	-194,82	5,00	2,35	
655	2922,00	1290,00	1375,06	-195,29	5,00	2,35	
656	863,00	1291,00	406,12	-195,76	5,00	2,35	
657	1133,00	1291,00	533,18	-195,76	5,00	2,35	
658	1257,00	1295,00	591,53	-197,65	8,00	3,76	
659	1643,00	1291,00	773,18	-195,76	6,00	2,82	
660	3714,00	1293,00	1747,76	-196,71	5,00	2,35	
661	2944,00	1295,00	1385,41	-197,65	10,00	4,71	
662	3011,00	1293,00	1416,94	-196,71	6,00	2,82	
663	774,00	1295,00	364,24	-197,65	5,00	2,35	
664	3556,00	1296,00	1673,41	-198,12	5,00	2,35	
665	3854,00	1296,00	1813,65	-198,12	9,00	4,24	
666	3320,00	1295,00	1562,35	-197,65	7,00	3,29	
667	3423,00	1296,00	1610,82	-198,12	7,00	3,29	
668	2462,00	1296,00	1158,59	-198,12	5,00	2,35	
669	1569,00	1297,00	738,35	-198,59	6,00	2,82	
670	2784,00	1297,00	1310,12	-198,59	5,00	2,35	
671	3819,00	1298,00	1797,18	-199,06	16,00	7,53	
672	761,00	1300,00	358,12	-200,00	6,00	2,82	
673	884,00	1299,00	416,00	-199,53	9,00	4,24	
674	1523,00	1299,00	716,71	-199,53	6,00	2,82	
675	1598,00	1299,00	752,00	-199,53	7,00	3,29	
676	2348,00	1300,00	1104,94	-200,00	5,00	2,35	
677	1498,00	1301,00	704,94	-200,47	5,00	2,35	
678	1633,00	1301,00	768,47	-200,47	8,00	3,76	
679	2364,00	1303,00	1112,47	-201,41	8,00	3,76	
680	2388,00	1303,00	1123,76	-201,41	5,00	2,35	
681	3724,00	1303,00	1752,47	-201,41	5,00	2,35	
682	3262,00	1306,00	1535,06	-202,82	5,00	2,35	
683	1559,00	1305,00	733,65	-202,35	7,00	3,29	
684	3315,00	1307,00	1560,00	-203,29	7,00	3,29	
685	3873,00	1315,00	1822,59	-207,06	8,00	3,76	
686	2454,00	1310,00	1154,82	-204,71	5,00	2,35	
687	2565,00	1310,00	1207,06	-204,71	5,00	2,35	
688	3428,00	1308,00	1613,18	-203,76	5,00	2,35	
689	1929,00	1309,00	907,76	-204,24	17,00	8,00	
690	3802,00	1309,00	1789,18	-204,24	6,00	2,82	
691	2816,00	1311,00	1325,18	-205,18	27,00	12,71	
692	3502,00	1310,00	1648,00	-204,71	5,00	2,35	
693	1554,00	1313,00	731,29	-206,12	6,00	2,82	
694	3283,00	1313,00	1544,94	-206,12	5,00	2,35	
695	3430,00	1313,00	1614,12	-206,12	5,00	2,35	
696	2551,00	1314,00	1200,47	-206,59	6,00	2,82	
697	723,00	1316,00	340,24	-207,53	13,00	6,12	
698	3547,00	1315,00	1669,18	-207,06	5,00	2,35	
699	2450,00	1319,00	1152,94	-208,94	5,00	2,35	
700	3635,00	1324,00	1710,59	-211,29	5,00	2,35	
701	3123,00	1320,00	1469,65	-209,41	6,00	2,82	
702	2387,00	1324,00	1123,29	-211,29	6,00	2,82	
703	2725,00	1323,00	1282,35	-210,82	11,00	5,18	
704	3436,00	1325,00	1616,94	-211,76	6,00	2,82	
705	1552,00	1324,00	730,35	-211,29	5,00	2,35	
706	3466,00	1325,00	1631,06	-211,76	5,00	2,35	
707	3542,00	1325,00	1666,82	-211,76	5,00	2,35	
708	2037,00	1326,00	958,59	-212,24	5,00	2,35	
709	2049,00	1326,00	964,24	-212,24	6,00	2,82	
710	2396,00	1326,00	1127,53	-212,24	6,00	2,82	
711	3243,00	1328,00	1526,12	-213,18	5,00	2,35	
712	2026,00	1327,00	953,41	-212,71	5,00	2,35	
713	1240,00	1327,00	583,53	-212,71	6,00	2,82	
714	2539,00	1328,00	1194,82	-213,18	9,00	4,24	
715	1550,00	1328,00	729,41	-213,18	5,00	2,35	
716	3524,00	1328,00	1658,35	-213,18	5,00	2,35	
717	3667,00	1328,00	1725,65	-213,18	5,00	2,35	
718	3113,00	1329,00	1464,94	-213,65	7,00	3,29	
719	2052,00	1331,00	965,65	-214,59	6,00	2,82	
720	3661,00	1333,00	1722,82	-215,53	6,00	2,82	
721	3849,00	1335,00	1811,29	-216,47	14,00	6,59	
722	3052,00	1334,00	1436,24	-216,00	5,00	2,35	
723	2763,00	1336,00	1300,24	-216,94	5,00	2,35	
724	2771,00	1337,00	1304,00	-217,41	5,00	2,35	
725	1450,00	1338,00	682,35	-217,88	5,00	2,35	
726	1544,00	1338,00	726,59	-217,88	6,00	2,82	
727	2583,00	1340,00	1215,53	-218,82	5,00	2,35	
728	2879,00	1342,00	1354,82	-219,76	5,00	2,35	
729	1252,00	1342,00	589,18	-219,76	5,00	2,35	
730	759,00	1342,00	357,18	-219,76	9,00	4,24	
731	1541,00	1342,00	725,18	-219,76	6,00	2,82	
732	3533,00	1343,00	1662,59	-220,24	6,00	2,82	
733	2999,00	1343,00	1411,29	-220,24	6,00	2,82	
734	2788,00	1346,00	1312,00	-221,65	5,00	2,35	
735	2989,00	1345,00	1406,59	-221,18	5,00	2,35	
736	1258,00	1346,00	592,00	-221,65	5,00	2,35	
737	2702,00	1345,00	1271,53	-221,18	5,00	2,35	
738	2046,00	1346,00	962,82	-221,65	6,00	2,82	
739	2069,00	1346,00	973,65	-221,65	5,00	2,35	
740	2587,00	1347,00	1217,41	-222,12	5,00	2,35	
741	3192,00	1346,00	1502,12	-221,65	6,00	2,82	
742	3746,00	1346,00	1762,82	-221,65	6,00	2,82	
743	2089,00	1349,00	983,06	-223,06	8,00	3,76	
744	3886,00	1351,00	1828,71	-224,00	16,00	7,53	
745	1968,00	1351,00	926,12	-224,00	9,00	4,24	
746	3016,00	1351,00	1419,29	-224,00	7,00	3,29	
747	2412,00	1352,00	1135,06	-224,47	5,00	2,35	
748	2622,00	1353,00	1233,88	-224,94	7,00	3,29	
749	3752,00	1354,00	1765,65	-225,41	5,00	2,35	
750	744,00	1355,00	350,12	-225,88	6,00	2,82	
751	1694,00	1355,00	797,18	-225,88	5,00	2,35	
752	2003,00	1355,00	942,59	-225,88	5,00	2,35	
753	2044,00	1356,00	961,88	-226,35	7,00	3,29	
754	1983,00	1357,00	933,18	-226,82	7,00	3,29	
755	3234,00	1357,00	1521,88	-226,82	5,00	2,35	
756	1273,00	1358,00	599,06	-227,29	6,00	2,82	
757	1279,00	1359,00	601,88	-227,76	6,00	2,82	
758	1525,00	1360,00	717,65	-228,24	8,00	3,76	
759	1952,00	1360,00	918,59	-228,24	7,00	3,29	
760	3829,00	1359,00	1801,88	-227,76	7,00	3,29	
761	3801,00	1360,00	1788,71	-228,24	5,00	2,35	
762	1297,00	1361,00	610,35	-228,71	5,00	2,35	
763	751,00	1364,00	353,41	-230,12	5,00	2,35	
764	831,00	1364,00	391,06	-230,12	49,00	23,06	
765	1311,00	1366,00	616,94	-231,06	5,00	2,35	
766	1687,00	1365,00	793,88	-230,59	5,00	2,35	
767	1987,00	1368,00	935,06	-232,00	6,00	2,82	
768	1317,00	1369,00	619,76	-232,47	5,00	2,35	
769	3435,00	1373,00	1616,47	-234,35	19,00	8,94	
770	1322,00	1373,00	622,12	-234,35	5,00	2,35	
771	3869,00	1372,00	1820,71	-233,88	7,00	3,29	
772	1820,00	1373,00	856,47	-234,35	30,00	14,12	
773	1335,00	1375,00	628,24	-235,29	5,00	2,35	
774	3380,00	1375,00	1590,59	-235,29	16,00	7,53	
775	2934,00	1378,00	1380,71	-236,71	5,00	2,35	
776	3481,00	1378,00	1638,12	-236,71	6,00	2,82	
777	3691,00	1381,00	1736,94	-238,12	23,00	10,82	
778	3234,00	1380,00	1521,88	-237,65	6,00	2,82	
779	3483,00	1381,00	1639,06	-238,12	6,00	2,82	
780	1943,00	1383,00	914,35	-239,06	5,00	2,35	
781	771,00	1383,00	362,82	-239,06	15,00	7,06	
782	2029,00	1383,00	954,82	-239,06	20,00	9,41	
783	2460,00	1383,00	1157,65	-239,06	5,00	2,35	
784	2826,00	1385,00	1329,88	-240,00	5,00	2,35	
785	1744,00	1386,00	820,71	-240,47	5,00	2,35	
786	1522,00	1388,00	716,24	-241,41	8,00	3,76	
787	1747,00	1387,00	822,12	-240,94	5,00	2,35	
788	2105,00	1388,00	990,59	-241,41	26,00	12,24	
789	2971,00	1389,00	1398,12	-241,88	9,00	4,24	
790	3176,00	1387,00	1494,59	-240,94	6,00	2,82	
791	3891,00	1387,00	1831,06	-240,94	18,00	8,47	
792	3770,00	1388,00	1774,12	-241,41	5,00	2,35	
793	2019,00	1389,00	950,12	-241,88	16,00	7,53	
794	2715,00	1389,00	1277,65	-241,88	7,00	3,29	
795	1929,00	1391,00	907,76	-242,82	7,00	3,29	
796	2017,00	1390,00	949,18	-242,35	16,00	7,53	
797	2737,00	1391,00	1288,00	-242,82	6,00	2,82	
798	1909,00	1391,00	898,35	-242,82	11,00	5,18	
799	2014,00	1392,00	947,76	-243,29	16,00	7,53	
800	3860,00	1391,00	1816,47	-242,82	5,00	2,35	
801	3772,00	1393,00	1775,06	-243,76	5,00	2,35	
802	1471,00	1396,00	692,24	-245,18	37,00	17,41	
803	2694,00	1395,00	1267,76	-244,71	5,00	2,35	
804	2709,00	1395,00	1274,82	-244,71	5,00	2,35	
805	3318,00	1395,00	1561,41	-244,71	8,00	3,76	
806	2095,00	1396,00	985,88	-245,18	25,00	11,76	
807	1216,00	1397,00	572,24	-245,65	5,00	2,35	
808	2750,00	1398,00	1294,12	-246,12	8,00	3,76	
809	3807,00	1397,00	1791,53	-245,65	6,00	2,82	
810	2781,00	1398,00	1308,71	-246,12	6,00	2,82	
811	3238,00	1399,00	1523,76	-246,59	7,00	3,29	
812	2423,00	1399,00	1140,24	-246,59	8,00	3,76	
813	1521,00	1400,00	715,76	-247,06	6,00	2,82	
814	1901,00	1400,00	894,59	-247,06	12,00	5,65	
815	3904,00	1400,00	1837,18	-247,06	18,00	8,47	
816	1520,00	1402,00	715,29	-248,00	6,00	2,82	
817	2894,00	1403,00	1361,88	-248,47	5,00	2,35	
818	2259,00	1405,00	1063,06	-249,41	22,00	10,35	
819	2881,00	1406,00	1355,76	-249,88	8,00	3,76	
820	3825,00	1405,00	1800,00	-249,41	5,00	2,35	
821	2047,00	1407,00	963,29	-250,35	8,00	3,76	
822	2649,00	1407,00	1246,59	-250,35	5,00	2,35	
823	2672,00	1407,00	1257,41	-250,35	6,00	2,82	
824	3203,00	1408,00	1507,29	-250,82	26,00	12,24	
825	1702,00	1408,00	800,94	-250,82	31,00	14,59	
826	776,00	1414,00	365,18	-253,65	12,00	5,65	
827	1987,00	1410,00	935,06	-251,76	19,00	8,94	
828	1130,00	1412,00	531,76	-252,71	5,00	2,35	
829	2536,00	1410,00	1193,41	-251,76	5,00	2,35	
830	3853,00	1410,00	1813,18	-251,76	5,00	2,35	
831	1701,00	1411,00	800,47	-252,24	31,00	14,59	
832	2487,00	1412,00	1170,35	-252,71	5,00	2,35	
833	2508,00	1412,00	1180,24	-252,71	5,00	2,35	
834	3855,00	1411,00	1814,12	-252,24	5,00	2,35	
835	2521,00	1412,00	1186,35	-252,71	5,00	2,35	
836	2675,00	1412,00	1258,82	-252,71	5,00	2,35	
837	2859,00	1414,00	1345,41	-253,65	6,00	2,82	
838	3594,00	1414,00	1691,29	-253,65	7,00	3,29	
839	3877,00	1414,00	1824,47	-253,65	6,00	2,82	
840	1877,00	1416,00	883,29	-254,59	12,00	5,65	
841	2470,00	1416,00	1162,35	-254,59	5,00	2,35	
842	3276,00	1415,00	1541,65	-254,12	5,00	2,35	
843	3615,00	1415,00	1701,18	-254,12	5,00	2,35	
844	2610,00	1416,00	1228,24	-254,59	5,00	2,35	
845	2614,00	1416,00	1230,12	-254,59	5,00	2,35	
846	3627,00	1417,00	1706,82	-255,06	6,00	2,82	
847	3466,00	1418,00	1631,06	-255,53	7,00	3,29	
848	1443,00	1419,00	679,06	-256,00	32,00	15,06	
849	1513,00	1420,00	712,00	-256,47	7,00	3,29	
850	3269,00	1421,00	1538,35	-256,94	5,00	2,35	
851	1441,00	1420,00	678,12	-256,47	32,00	15,06	
852	2834,00	1420,00	1333,65	-256,47	5,00	2,35	
853	3489,00	1421,00	1641,88	-256,94	8,00	3,76	
854	3535,00	1425,00	1663,53	-258,82	5,00	2,35	
855	1433,00	1423,00	674,35	-257,88	33,00	15,53	
856	1511,00	1424,00	711,06	-258,35	7,00	3,29	
857	879,00	1425,00	413,65	-258,82	5,00	2,35	
858	1374,00	1425,00	646,59	-258,82	36,00	16,94	
859	3886,00	1428,00	1828,71	-260,24	5,00	2,35	
860	907,00	1428,00	426,82	-260,24	5,00	2,35	
861	1122,00	1428,00	528,00	-260,24	8,00	3,76	
862	2048,00	1428,00	963,76	-260,24	5,00	2,35	
863	941,00	1430,00	442,82	-261,18	10,00	4,71	
864	3541,00	1430,00	1666,35	-261,18	6,00	2,82	
865	3750,00	1432,00	1764,71	-262,12	7,00	3,29	
866	1505,00	1432,00	708,24	-262,12	6,00	2,82	
867	3642,00	1438,00	1713,88	-264,94	5,00	2,35	
868	956,00	1434,00	449,88	-263,06	10,00	4,71	
869	2003,00	1435,00	942,59	-263,53	6,00	2,82	
870	3229,00	1435,00	1519,53	-263,53	5,00	2,35	
871	1801,00	1435,00	847,53	-263,53	6,00	2,82	
872	1805,00	1436,00	849,41	-264,00	6,00	2,82	
873	3263,00	1438,00	1535,53	-264,94	6,00	2,82	
874	1497,00	1443,00	704,47	-267,29	6,00	2,82	
875	2374,00	1440,00	1117,18	-265,88	5,00	2,35	
876	3199,00	1442,00	1505,41	-266,82	5,00	2,35	
877	1161,00	1443,00	546,35	-267,29	5,00	2,35	
878	1236,00	1443,00	581,65	-267,29	7,00	3,29	
879	1689,00	1445,00	794,82	-268,24	41,00	19,29	
880	1605,00	1446,00	755,29	-268,71	6,00	2,82	
881	3745,00	1447,00	1762,35	-269,18	5,00	2,35	
882	1750,00	1447,00	823,53	-269,18	13,00	6,12	
883	1788,00	1447,00	841,41	-269,18	6,00	2,82	
884	1756,00	1449,00	826,35	-270,12	13,00	6,12	
885	3800,00	1449,00	1788,24	-270,12	5,00	2,35	
886	1199,00	1451,00	564,24	-271,06	5,00	2,35	
887	3862,00	1450,00	1817,41	-270,59	5,00	2,35	
888	1678,00	1452,00	789,65	-271,53	42,00	19,76	
889	926,00	1453,00	435,76	-272,00	6,00	2,82	
890	876,00	1454,00	412,24	-272,47	14,00	6,59	
891	1482,00	1453,00	697,41	-272,00	6,00	2,82	
892	3798,00	1454,00	1787,29	-272,47	5,00	2,35	
893	1660,00	1455,00	781,18	-272,94	41,00	19,29	
894	1347,00	1456,00	633,88	-273,41	15,00	7,06	
895	3912,00	1457,00	1840,94	-273,88	18,00	8,47	
896	3396,00	1457,00	1598,12	-273,88	5,00	2,35	
897	1344,00	1458,00	632,47	-274,35	15,00	7,06	
898	3376,00	1458,00	1588,71	-274,35	5,00	2,35	
899	3427,00	1459,00	1612,71	-274,82	5,00	2,35	
900	3165,00	1460,00	1489,41	-275,29	6,00	2,82	
901	3665,00	1460,00	1724,71	-275,29	5,00	2,35	
902	1322,00	1461,00	622,12	-275,76	18,00	8,47	
903	1462,00	1461,00	688,00	-275,76	7,00	3,29	
904	1864,00	1462,00	877,18	-276,24	29,00	13,65	
905	2969,00	1461,00	1397,18	-275,76	5,00	2,35	
906	3382,00	1462,00	1591,53	-276,24	6,00	2,82	
907	3418,00	1461,00	1608,47	-275,76	5,00	2,35	
908	1232,00	1466,00	579,76	-278,12	10,00	4,71	
909	928,00	1465,00	436,71	-277,65	5,00	2,35	
910	1122,00	1465,00	528,00	-277,65	17,00	8,00	
911	818,00	1466,00	384,94	-278,12	14,00	6,59	
912	3320,00	1466,00	1562,35	-278,12	9,00	4,24	
913	1551,00	1468,00	729,88	-279,06	5,00	2,35	
914	1451,00	1469,00	682,82	-279,53	5,00	2,35	
915	1148,00	1470,00	540,24	-280,00	13,00	6,12	
916	1430,00	1470,00	672,94	-280,00	6,00	2,82	
917	1441,00	1470,00	678,12	-280,00	5,00	2,35	
918	1794,00	1470,00	844,24	-280,00	5,00	2,35	
919	1201,00	1472,00	565,18	-280,94	10,00	4,71	
920	3696,00	1471,00	1739,29	-280,47	5,00	2,35	
921	2086,00	1472,00	981,65	-280,94	6,00	2,82	
922	1222,00	1473,00	575,06	-281,41	9,00	4,24	
923	1101,00	1475,00	518,12	-282,35	10,00	4,71	
924	1173,00	1474,00	552,00	-281,88	17,00	8,00	
925	2946,00	1475,00	1386,35	-282,35	5,00	2,35	
926	2977,00	1476,00	1400,94	-282,82	6,00	2,82	
927	3006,00	1476,00	1414,59	-282,82	9,00	4,24	
928	2090,00	1478,00	983,53	-283,76	5,00	2,35	
929	3043,00	1477,00	1432,00	-283,29	6,00	2,82	
