Circle #	Center X	Center Y	Center X (µm)	Center Y (µm)	Radius	Radius (µm)	
945	2579,00	1348,00	1213,65	-222,59	7,00	3,29	
946	1726,00	1349,00	812,24	-223,06	18,00	8,47	
947	2274,00	1350,00	1070,12	-223,53	5,00	2,35	
948	1306,00	1352,00	614,59	-224,47	5,00	2,35	
949	1737,00	1353,00	817,41	-224,94	21,00	9,88	
950	1655,00	1354,00	778,82	-225,41	5,00	2,35	
951	1879,00	1357,00	884,24	-226,82	15,00	7,06	
952	1672,00	1359,00	786,82	-227,76	5,00	2,35	
953	2486,00	1361,00	1169,88	-228,71	9,00	4,24	
954	1264,00	1359,00	594,82	-227,76	9,00	4,24	
955	2372,00	1360,00	1116,24	-228,24	6,00	2,82	
956	2557,00	1361,00	1203,29	-228,71	7,00	3,29	
957	1919,00	1362,00	903,06	-229,18	17,00	8,00	
958	2518,00	1361,00	1184,94	-228,71	8,00	3,76	
959	1511,00	1362,00	711,06	-229,18	8,00	3,76	
960	1529,00	1363,00	719,53	-229,65	9,00	4,24	
961	1815,00	1363,00	854,12	-229,65	10,00	4,71	
962	2426,00	1365,00	1141,65	-230,59	21,00	9,88	
963	1501,00	1365,00	706,35	-230,59	10,00	4,71	
964	2497,00	1365,00	1175,06	-230,59	8,00	3,76	
965	2292,00	1367,00	1078,59	-231,53	10,00	4,71	
966	2502,00	1367,00	1177,41	-231,53	9,00	4,24	
967	2269,00	1368,00	1067,76	-232,00	11,00	5,18	
968	1614,00	1369,00	759,53	-232,47	5,00	2,35	
969	2115,00	1369,00	995,29	-232,47	7,00	3,29	
970	2521,00	1371,00	1186,35	-233,41	6,00	2,82	
971	2547,00	1370,00	1198,59	-232,94	5,00	2,35	
972	1956,00	1372,00	920,47	-233,88	5,00	2,35	
973	2396,00	1373,00	1127,53	-234,35	7,00	3,29	
974	1273,00	1373,00	599,06	-234,35	7,00	3,29	
975	2355,00	1373,00	1108,24	-234,35	9,00	4,24	
976	2142,00	1374,00	1008,00	-234,82	10,00	4,71	
977	1782,00	1375,00	838,59	-235,29	5,00	2,35	
978	1854,00	1377,00	872,47	-236,24	24,00	11,29	
979	2348,00	1377,00	1104,94	-236,24	10,00	4,71	
980	1803,00	1378,00	848,47	-236,71	9,00	4,24	
981	2368,00	1380,00	1114,35	-237,65	5,00	2,35	
982	2161,00	1382,00	1016,94	-238,59	16,00	7,53	
983	2582,00	1382,00	1215,06	-238,59	10,00	4,71	
984	1485,00	1383,00	698,82	-239,06	16,00	7,53	
985	1526,00	1384,00	718,12	-239,53	6,00	2,82	
986	1392,00	1385,00	655,06	-240,00	13,00	6,12	
987	1795,00	1385,00	844,71	-240,00	6,00	2,82	
988	2373,00	1385,00	1116,71	-240,00	5,00	2,35	
989	2125,00	1389,00	1000,00	-241,88	5,00	2,35	
990	2170,00	1388,00	1021,18	-241,41	15,00	7,06	
991	2446,00	1388,00	1151,06	-241,41	5,00	2,35	
992	2572,00	1389,00	1210,35	-241,88	10,00	4,71	
993	1948,00	1390,00	916,71	-242,35	5,00	2,35	
994	2102,00	1392,00	989,18	-243,29	5,00	2,35	
995	2321,00	1392,00	1092,24	-243,29	10,00	4,71	
996	1407,00	1394,00	662,12	-244,24	7,00	3,29	
997	1840,00	1395,00	865,88	-244,71	18,00	8,47	
998	1933,00	1396,00	909,65	-245,18	6,00	2,82	
999	1837,00	1401,00	864,47	-247,53	18,00	8,47	
1000	2527,00	1399,00	1189,18	-246,59	7,00	3,29	
1001	2505,00	1401,00	1178,82	-247,53	8,00	3,76	
1002	1356,00	1402,00	638,12	-248,00	40,00	18,82	
1003	1797,00	1404,00	845,65	-248,94	8,00	3,76	
1004	1976,00	1406,00	929,88	-249,88	12,00	5,65	
1005	2290,00	1405,00	1077,65	-249,41	7,00	3,29	
1006	1324,00	1405,00	623,06	-249,41	36,00	16,94	
1007	1799,00	1407,00	846,59	-250,35	8,00	3,76	
1008	2395,00	1407,00	1127,06	-250,35	15,00	7,06	
1009	1460,00	1408,00	687,06	-250,82	14,00	6,59	
1010	1518,00	1409,00	714,35	-251,29	6,00	2,82	
1011	1885,00	1411,00	887,06	-252,24	14,00	6,59	
1012	1559,00	1410,00	733,65	-251,76	25,00	11,76	
1013	2374,00	1411,00	1117,18	-252,24	16,00	7,53	
1014	1947,00	1417,00	916,24	-255,06	5,00	2,35	
1015	2067,00	1416,00	972,71	-254,59	22,00	10,35	
1016	2440,00	1416,00	1148,24	-254,59	6,00	2,82	
1017	1823,00	1418,00	857,88	-255,53	17,00	8,00	
1018	2033,00	1417,00	956,71	-255,06	26,00	12,24	
1019	2132,00	1422,00	1003,29	-257,41	5,00	2,35	
1020	2346,00	1417,00	1104,00	-255,06	5,00	2,35	
1021	2442,00	1417,00	1149,18	-255,06	6,00	2,82	
1022	2504,00	1417,00	1178,35	-255,06	5,00	2,35	
1023	2109,00	1418,00	992,47	-255,53	5,00	2,35	
1024	2433,00	1419,00	1144,94	-256,00	5,00	2,35	
1025	2561,00	1419,00	1205,18	-256,00	13,00	6,12	
1026	1904,00	1419,00	896,00	-256,00	7,00	3,29	
1027	2146,00	1419,00	1009,88	-256,00	7,00	3,29	
1028	2505,00	1420,00	1178,82	-256,47	5,00	2,35	
1029	2040,00	1421,00	960,00	-256,94	25,00	11,76	
1030	2304,00	1422,00	1084,24	-257,41	5,00	2,35	
1031	1268,00	1425,00	596,71	-258,82	5,00	2,35	
1032	1756,00	1424,00	826,35	-258,35	21,00	9,88	
1033	1424,00	1425,00	670,12	-258,82	5,00	2,35	
1034	2544,00	1424,00	1197,18	-258,35	5,00	2,35	
1035	1536,00	1426,00	722,82	-259,29	13,00	6,12	
1036	2050,00	1426,00	964,71	-259,29	27,00	12,71	
1037	1932,00	1428,00	909,18	-260,24	8,00	3,76	
1038	2288,00	1429,00	1076,71	-260,71	5,00	2,35	
1039	1603,00	1429,00	754,35	-260,71	13,00	6,12	
1040	2399,00	1432,00	1128,94	-262,12	7,00	3,29	
1041	2194,00	1430,00	1032,47	-261,18	16,00	7,53	
1042	1877,00	1434,00	883,29	-263,06	8,00	3,76	
1043	1920,00	1433,00	903,53	-262,59	9,00	4,24	
1044	1267,00	1435,00	596,24	-263,53	7,00	3,29	
1045	2575,00	1435,00	1211,76	-263,53	9,00	4,24	
1046	2554,00	1437,00	1201,88	-264,47	7,00	3,29	
1047	2464,00	1438,00	1159,53	-264,94	8,00	3,76	
1048	2352,00	1441,00	1106,82	-266,35	13,00	6,12	
1049	1591,00	1440,00	748,71	-265,88	14,00	6,59	
1050	1965,00	1440,00	924,71	-265,88	5,00	2,35	
1051	1513,00	1442,00	712,00	-266,82	7,00	3,29	
1052	2193,00	1443,00	1032,00	-267,29	16,00	7,53	
1053	1825,00	1444,00	858,82	-267,76	14,00	6,59	
1054	2142,00	1446,00	1008,00	-268,71	6,00	2,82	
1055	2484,00	1444,00	1168,94	-267,76	5,00	2,35	
1056	1752,00	1445,00	824,47	-268,24	12,00	5,65	
1057	1569,00	1446,00	738,35	-268,71	7,00	3,29	
1058	2505,00	1447,00	1178,82	-269,18	5,00	2,35	
1059	2529,00	1447,00	1190,12	-269,18	6,00	2,82	
1060	1983,00	1448,00	933,18	-269,65	9,00	4,24	
1061	1260,00	1450,00	592,94	-270,59	9,00	4,24	
1062	2059,00	1449,00	968,94	-270,12	17,00	8,00	
1063	1977,00	1453,00	930,35	-272,00	10,00	4,71	
1064	1522,00	1456,00	716,24	-273,41	15,00	7,06	
1065	2550,00	1455,00	1200,00	-272,94	9,00	4,24	
1066	2514,00	1459,00	1183,06	-274,82	10,00	4,71	
1067	1280,00	1456,00	602,35	-273,41	9,00	4,24	
1068	2358,00	1457,00	1109,65	-273,88	9,00	4,24	
1069	2576,00	1457,00	1212,24	-273,88	5,00	2,35	
1070	2257,00	1458,00	1062,12	-274,35	6,00	2,82	
1071	1293,00	1459,00	608,47	-274,82	6,00	2,82	
1072	1594,00	1459,00	750,12	-274,82	8,00	3,76	
1073	2362,00	1459,00	1111,53	-274,82	9,00	4,24	
1074	2474,00	1459,00	1164,24	-274,82	5,00	2,35	
1075	1809,00	1461,00	851,29	-275,76	12,00	5,65	
1076	2065,00	1460,00	971,76	-275,29	21,00	9,88	
1077	2243,00	1460,00	1055,53	-275,29	10,00	4,71	
1078	1872,00	1461,00	880,94	-275,76	9,00	4,24	
1079	2188,00	1461,00	1029,65	-275,76	18,00	8,47	
1080	2455,00	1461,00	1155,29	-275,76	8,00	3,76	
1081	2271,00	1462,00	1068,71	-276,24	11,00	5,18	
1082	1898,00	1463,00	893,18	-276,71	5,00	2,35	
1083	1879,00	1465,00	884,24	-277,65	9,00	4,24	
1084	1464,00	1466,00	688,94	-278,12	15,00	7,06	
1085	1339,00	1467,00	630,12	-278,59	5,00	2,35	
1086	1970,00	1468,00	927,06	-279,06	7,00	3,29	
1087	2381,00	1468,00	1120,47	-279,06	13,00	6,12	
1088	1463,00	1469,00	688,47	-279,53	15,00	7,06	
1089	1556,00	1470,00	732,24	-280,00	6,00	2,82	
1090	2107,00	1475,00	991,53	-282,35	23,00	10,82	
1091	2225,00	1474,00	1047,06	-281,88	5,00	2,35	
1092	1402,00	1475,00	659,76	-282,35	5,00	2,35	
1093	2384,00	1473,00	1121,88	-281,41	13,00	6,12	
1094	1783,00	1477,00	839,06	-283,29	6,00	2,82	
1095	1926,00	1480,00	906,35	-284,71	7,00	3,29	
1096	1436,00	1479,00	675,76	-284,24	5,00	2,35	
1097	2145,00	1479,00	1009,41	-284,24	10,00	4,71	
1098	1491,00	1482,00	701,65	-285,65	5,00	2,35	
1099	1327,00	1482,00	624,47	-285,65	6,00	2,82	
1100	2239,00	1483,00	1053,65	-286,12	5,00	2,35	
1101	1361,00	1486,00	640,47	-287,53	14,00	6,59	
1102	1420,00	1485,00	668,24	-287,06	6,00	2,82	
1103	1568,00	1486,00	737,88	-287,53	5,00	2,35	
1104	1794,00	1490,00	844,24	-289,41	5,00	2,35	
1105	2116,00	1490,00	995,76	-289,41	22,00	10,35	
1106	1807,00	1489,00	850,35	-288,94	5,00	2,35	
1107	1840,00	1489,00	865,88	-288,94	5,00	2,35	
1108	1461,00	1493,00	687,53	-290,82	8,00	3,76	
1109	1476,00	1491,00	694,59	-289,88	5,00	2,35	
1110	1924,00	1491,00	905,41	-289,88	5,00	2,35	
1111	2413,00	1492,00	1135,53	-290,35	26,00	12,24	
1112	1478,00	1492,00	695,53	-290,35	5,00	2,35	
1113	1373,00	1493,00	646,12	-290,82	11,00	5,18	
1114	2186,00	1494,00	1028,71	-291,29	12,00	5,65	
1115	2562,00	1495,00	1205,65	-291,76	9,00	4,24	
1116	1520,00	1496,00	715,29	-292,24	5,00	2,35	
1117	1621,00	1497,00	762,82	-292,71	8,00	3,76	
1118	2298,00	1501,00	1081,41	-294,59	32,00	15,06	
1119	1801,00	1500,00	847,53	-294,12	7,00	3,29	
1120	1820,00	1501,00	856,47	-294,59	6,00	2,82	
1121	1318,00	1502,00	620,24	-295,06	5,00	2,35	
1122	1457,00	1503,00	685,65	-295,53	8,00	3,76	
1123	1870,00	1504,00	880,00	-296,00	8,00	3,76	
1124	1330,00	1505,00	625,88	-296,47	7,00	3,29	
1125	1327,00	1506,00	624,47	-296,94	7,00	3,29	
1126	1337,00	1506,00	629,18	-296,94	7,00	3,29	
1127	1429,00	1510,00	672,47	-298,82	5,00	2,35	
1128	1871,00	1507,00	880,47	-297,41	8,00	3,76	
1129	1506,00	1508,00	708,71	-297,88	9,00	4,24	
1130	1533,00	1509,00	721,41	-298,35	8,00	3,76	
1131	1380,00	1513,00	649,41	-300,24	10,00	4,71	
1132	1563,00	1510,00	735,53	-298,82	14,00	6,59	
1133	2465,00	1510,00	1160,00	-298,82	10,00	4,71	
1134	2530,00	1513,00	1190,59	-300,24	8,00	3,76	
1135	2254,00	1514,00	1060,71	-300,71	11,00	5,18	
1136	1415,00	1516,00	665,88	-301,65	6,00	2,82	
1137	1474,00	1518,00	693,65	-302,59	6,00	2,82	
1138	1787,00	1515,00	840,94	-301,18	5,00	2,35	
1139	1833,00	1515,00	862,59	-301,18	5,00	2,35	
1140	1996,00	1516,00	939,29	-301,65	15,00	7,06	
1141	1552,00	1517,00	730,35	-302,12	11,00	5,18	
1142	1995,00	1520,00	938,82	-303,53	15,00	7,06	
1143	1544,00	1523,00	726,59	-304,94	12,00	5,65	
1144	1825,00	1524,00	858,82	-305,41	5,00	2,35	
1145	2035,00	1522,00	957,65	-304,47	19,00	8,94	
1146	1395,00	1523,00	656,47	-304,94	12,00	5,65	
1147	1902,00	1523,00	895,06	-304,94	22,00	10,35	
1148	2180,00	1523,00	1025,88	-304,94	9,00	4,24	
1149	2221,00	1523,00	1045,18	-304,94	17,00	8,00	
1150	2071,00	1525,00	974,59	-305,88	8,00	3,76	
1151	2308,00	1525,00	1086,12	-305,88	26,00	12,24	
1152	2467,00	1525,00	1160,94	-305,88	6,00	2,82	
1153	1946,00	1531,00	915,76	-308,71	5,00	2,35	
1154	1988,00	1534,00	935,53	-310,12	15,00	7,06	
1155	2504,00	1530,00	1178,35	-308,24	14,00	6,59	
1156	1932,00	1531,00	909,18	-308,71	6,00	2,82	
1157	1793,00	1532,00	843,76	-309,18	13,00	6,12	
1158	1482,00	1534,00	697,41	-310,12	6,00	2,82	
1159	2550,00	1535,00	1200,00	-310,59	8,00	3,76	
1160	1869,00	1536,00	879,53	-311,06	6,00	2,82	
1161	2526,00	1536,00	1188,71	-311,06	5,00	2,35	
1162	1598,00	1537,00	752,00	-311,53	8,00	3,76	
1163	2122,00	1537,00	998,59	-311,53	25,00	11,76	
1164	1565,00	1538,00	736,47	-312,00	6,00	2,82	
1165	2313,00	1539,00	1088,47	-312,47	28,00	13,18	
1166	2370,00	1538,00	1115,29	-312,00	7,00	3,29	
1167	1501,00	1539,00	706,35	-312,47	7,00	3,29	
1168	2224,00	1541,00	1046,59	-313,41	19,00	8,94	
1169	1479,00	1547,00	696,00	-316,24	7,00	3,29	
1170	1642,00	1543,00	772,71	-314,35	25,00	11,76	
1171	1511,00	1545,00	711,06	-315,29	5,00	2,35	
1172	2057,00	1545,00	968,00	-315,29	10,00	4,71	
1173	1496,00	1546,00	704,00	-315,76	7,00	3,29	
1174	1628,00	1546,00	766,12	-315,76	24,00	11,29	
1175	2039,00	1548,00	959,53	-316,71	13,00	6,12	
1176	1835,00	1547,00	863,53	-316,24	6,00	2,82	
1177	2446,00	1547,00	1151,06	-316,24	10,00	4,71	
1178	2575,00	1548,00	1211,76	-316,71	8,00	3,76	
1179	2200,00	1549,00	1035,29	-317,18	12,00	5,65	
1180	2228,00	1549,00	1048,47	-317,18	18,00	8,47	
1181	2425,00	1549,00	1141,18	-317,18	6,00	2,82	
1182	1884,00	1551,00	886,59	-318,12	12,00	5,65	
1183	2229,00	1552,00	1048,94	-318,59	18,00	8,47	
1184	2483,00	1552,00	1168,47	-318,59	9,00	4,24	
1185	1883,00	1554,00	886,12	-319,53	12,00	5,65	
1186	1512,00	1554,00	711,53	-319,53	5,00	2,35	
1187	2327,00	1554,00	1095,06	-319,53	27,00	12,71	
1188	1425,00	1555,00	670,59	-320,00	9,00	4,24	
1189	2328,00	1557,00	1095,53	-320,94	27,00	12,71	
1190	1885,00	1564,00	887,06	-324,24	12,00	5,65	
1191	1466,00	1568,00	689,88	-326,12	5,00	2,35	
1192	1409,00	1571,00	663,06	-327,53	5,00	2,35	
1193	1507,00	1568,00	709,18	-326,12	6,00	2,82	
1194	1559,00	1568,00	733,65	-326,12	5,00	2,35	
1195	2538,00	1568,00	1194,35	-326,12	6,00	2,82	
1196	1939,00	1570,00	912,47	-327,06	9,00	4,24	
1197	1424,00	1572,00	670,12	-328,00	7,00	3,29	
1198	1985,00	1574,00	934,12	-328,94	27,00	12,71	
1199	2243,00	1574,00	1055,53	-328,94	10,00	4,71	
1200	2063,00	1576,00	970,82	-329,88	5,00	2,35	
1201	2323,00	1578,00	1093,18	-330,82	23,00	10,82	
1202	1539,00	1577,00	724,24	-330,35	6,00	2,82	
1203	2161,00	1577,00	1016,94	-330,35	6,00	2,82	
1204	2602,00	1578,00	1224,47	-330,82	10,00	4,71	
1205	1577,00	1578,00	742,12	-330,82	7,00	3,29	
1206	1918,00	1578,00	902,59	-330,82	7,00	3,29	
1207	1485,00	1579,00	698,82	-331,29	11,00	5,18	
1208	1509,00	1579,00	710,12	-331,29	7,00	3,29	
1209	1847,00	1580,00	869,18	-331,76	14,00	6,59	
1210	2048,00	1580,00	963,76	-331,76	9,00	4,24	
1211	2367,00	1581,00	1113,88	-332,24	5,00	2,35	
1212	2256,00	1583,00	1061,65	-333,18	5,00	2,35	
1213	1430,00	1583,00	672,94	-333,18	8,00	3,76	
1214	2131,00	1583,00	1002,82	-333,18	5,00	2,35	
1215	1549,00	1584,00	728,94	-333,65	6,00	2,82	
1216	2126,00	1584,00	1000,47	-333,65	5,00	2,35	
1217	2287,00	1585,00	1076,24	-334,12	5,00	2,35	
1218	2187,00	1587,00	1029,18	-335,06	6,00	2,82	
1219	1403,00	1592,00	660,24	-337,41	6,00	2,82	
1220	2448,00	1589,00	1152,00	-336,00	5,00	2,35	
1221	1826,00	1590,00	859,29	-336,47	5,00	2,35	
1222	2070,00	1590,00	974,12	-336,47	7,00	3,29	
1223	2150,00	1590,00	1011,76	-336,47	5,00	2,35	
1224	2589,00	1591,00	1218,35	-336,94	5,00	2,35	
1225	2164,00	1592,00	1018,35	-337,41	6,00	2,82	
1226	1414,00	1594,00	665,41	-338,35	5,00	2,35	
1227	2135,00	1594,00	1004,71	-338,35	7,00	3,29	
1228	2157,00	1594,00	1015,06	-338,35	6,00	2,82	
1229	1830,00	1597,00	861,18	-339,76	6,00	2,82	
1230	2364,00	1599,00	1112,47	-340,71	10,00	4,71	
1231	2620,00	1600,00	1232,94	-341,18	6,00	2,82	
1232	2204,00	1601,00	1037,18	-341,65	14,00	6,59	
1233	2248,00	1603,00	1057,88	-342,59	6,00	2,82	
1234	2487,00	1602,00	1170,35	-342,12	23,00	10,82	
1235	2535,00	1602,00	1192,94	-342,12	9,00	4,24	
1236	1893,00	1604,00	890,82	-343,06	5,00	2,35	
1237	2626,00	1606,00	1235,76	-344,00	6,00	2,82	
1238	1839,00	1608,00	865,41	-344,94	5,00	2,35	
1239	2274,00	1608,00	1070,12	-344,94	6,00	2,82	
1240	2291,00	1608,00	1078,12	-344,94	7,00	3,29	
1241	2565,00	1608,00	1207,06	-344,94	5,00	2,35	
1242	2347,00	1611,00	1104,47	-346,35	8,00	3,76	
1243	2238,00	1611,00	1053,18	-346,35	7,00	3,29	
1244	1915,00	1615,00	901,18	-348,24	5,00	2,35	
1245	2037,00	1612,00	958,59	-346,82	8,00	3,76	
1246	2024,00	1616,00	952,47	-348,71	8,00	3,76	
1247	2299,00	1616,00	1081,88	-348,71	8,00	3,76	
1248	1891,00	1617,00	889,88	-349,18	5,00	2,35	
1249	2377,00	1617,00	1118,59	-349,18	5,00	2,35	
1250	2520,00	1617,00	1185,88	-349,18	7,00	3,29	
1251	2593,00	1617,00	1220,24	-349,18	6,00	2,82	
1252	2480,00	1618,00	1167,06	-349,65	27,00	12,71	
1253	2608,00	1619,00	1227,29	-350,12	5,00	2,35	
1254	2178,00	1623,00	1024,94	-352,00	11,00	5,18	
1255	2464,00	1622,00	1159,53	-351,53	24,00	11,29	
1256	2319,00	1624,00	1091,29	-352,47	5,00	2,35	
1257	2431,00	1624,00	1144,00	-352,47	6,00	2,82	
1258	1937,00	1626,00	911,53	-353,41	7,00	3,29	
1259	1910,00	1627,00	898,82	-353,88	5,00	2,35	
1260	2058,00	1628,00	968,47	-354,35	17,00	8,00	
1261	2341,00	1629,00	1101,65	-354,82	11,00	5,18	
1262	2192,00	1630,00	1031,53	-355,29	5,00	2,35	
1263	2567,00	1630,00	1208,00	-355,29	10,00	4,71	
1264	1897,00	1632,00	892,71	-356,24	5,00	2,35	
1265	2128,00	1631,00	1001,41	-355,76	19,00	8,94	
1266	2117,00	1632,00	996,24	-356,24	19,00	8,94	
1267	2619,00	1633,00	1232,47	-356,71	8,00	3,76	
1268	1867,00	1635,00	878,59	-357,65	17,00	8,00	
1269	2348,00	1636,00	1104,94	-358,12	10,00	4,71	
1270	2199,00	1639,00	1034,82	-359,53	8,00	3,76	
1271	2553,00	1640,00	1201,41	-360,00	10,00	4,71	
1272	2550,00	1641,00	1200,00	-360,47	10,00	4,71	
1273	2373,00	1642,00	1116,71	-360,94	5,00	2,35	
1274	2507,00	1644,00	1179,76	-361,88	5,00	2,35	
1275	2590,00	1645,00	1218,82	-362,35	6,00	2,82	
1276	1935,00	1645,00	910,59	-362,35	12,00	5,65	
1277	2095,00	1648,00	985,88	-363,76	6,00	2,82	
1278	2625,00	1649,00	1235,29	-364,24	5,00	2,35	
1279	2358,00	1652,00	1109,65	-365,65	8,00	3,76	
1280	2415,00	1652,00	1136,47	-365,65	7,00	3,29	
1281	1945,00	1653,00	915,29	-366,12	13,00	6,12	
1282	1898,00	1659,00	893,18	-368,94	8,00	3,76	
1283	2130,00	1659,00	1002,35	-368,94	6,00	2,82	
1284	2193,00	1659,00	1032,00	-368,94	7,00	3,29	
1285	2532,00	1662,00	1191,53	-370,35	17,00	8,00	
1286	2129,00	1662,00	1001,88	-370,35	6,00	2,82	
1287	2574,00	1664,00	1211,29	-371,29	8,00	3,76	
1288	2603,00	1664,00	1224,94	-371,29	9,00	4,24	
1289	1913,00	1665,00	900,24	-371,76	6,00	2,82	
1290	2112,00	1666,00	993,88	-372,24	7,00	3,29	
1291	2420,00	1670,00	1138,82	-374,12	6,00	2,82	
1292	2201,00	1671,00	1035,76	-374,59	10,00	4,71	
1293	2080,00	1672,00	978,82	-375,06	9,00	4,24	
1294	2481,00	1673,00	1167,53	-375,53	8,00	3,76	
1295	1934,00	1674,00	910,12	-376,00	6,00	2,82	
1296	2108,00	1679,00	992,00	-378,35	5,00	2,35	
1297	2160,00	1677,00	1016,47	-377,41	10,00	4,71	
1298	2615,00	1677,00	1230,59	-377,41	8,00	3,76	
1299	2052,00	1678,00	965,65	-377,88	5,00	2,35	
1300	2442,00	1678,00	1149,18	-377,88	8,00	3,76	
1301	2624,00	1679,00	1234,82	-378,35	8,00	3,76	
1302	2142,00	1681,00	1008,00	-379,29	10,00	4,71	
1303	2498,00	1680,00	1175,53	-378,82	5,00	2,35	
1304	2554,00	1680,00	1201,88	-378,82	5,00	2,35	
1305	2407,00	1684,00	1132,71	-380,71	10,00	4,71	
1306	2453,00	1686,00	1154,35	-381,65	8,00	3,76	
1307	2494,00	1687,00	1173,65	-382,12	6,00	2,82	
1308	2337,00	1693,00	1099,76	-384,94	7,00	3,29	
1309	2355,00	1689,00	1108,24	-383,06	6,00	2,82	
1310	2500,00	1693,00	1176,47	-384,94	6,00	2,82	
1311	2076,00	1693,00	976,94	-384,94	6,00	2,82	
1312	2370,00	1694,00	1115,29	-385,41	6,00	2,82	
1313	2101,00	1697,00	988,71	-386,82	6,00	2,82	
1314	2191,00	1700,00	1031,06	-388,24	5,00	2,35	
1315	2444,00	1702,00	1150,12	-389,18	5,00	2,35	
1316	2460,00	1702,00	1157,65	-389,18	8,00	3,76	
1317	2535,00	1701,00	1192,94	-388,71	10,00	4,71	
1318	2050,00	1702,00	964,71	-389,18	10,00	4,71	
1319	2200,00	1702,00	1035,29	-389,18	6,00	2,82	
1320	2332,00	1703,00	1097,41	-389,65	7,00	3,29	
1321	2388,00	1703,00	1123,76	-389,65	11,00	5,18	
1322	2098,00	1704,00	987,29	-390,12	8,00	3,76	
1323	2173,00	1706,00	1022,59	-391,06	7,00	3,29	
1324	2169,00	1707,00	1020,71	-391,53	7,00	3,29	
1325	2519,00	1711,00	1185,41	-393,41	9,00	4,24	
1326	2337,00	1716,00	1099,76	-395,76	6,00	2,82	
1327	2395,00	1716,00	1127,06	-395,76	14,00	6,59	
1328	2292,00	1721,00	1078,59	-398,12	5,00	2,35	
1329	2434,00	1717,00	1145,41	-396,24	8,00	3,76	
1330	2048,00	1719,00	963,76	-397,18	6,00	2,82	
1331	2097,00	1723,00	986,82	-399,06	5,00	2,35	
1332	2145,00	1722,00	1009,41	-398,59	15,00	7,06	
1333	2350,00	1724,00	1105,88	-399,53	5,00	2,35	
1334	2442,00	1725,00	1149,18	-400,00	6,00	2,82	
1335	2461,00	1725,00	1158,12	-400,00	10,00	4,71	
1336	2072,00	1729,00	975,06	-401,88	15,00	7,06	
1337	2278,00	1731,00	1072,00	-402,82	5,00	2,35	
1338	2032,00	1735,00	956,24	-404,71	11,00	5,18	
1339	2198,00	1735,00	1034,35	-404,71	12,00	5,65	
1340	2390,00	1737,00	1124,71	-405,65	12,00	5,65	
1341	2028,00	1742,00	954,35	-408,00	12,00	5,65	
1342	2178,00	1740,00	1024,94	-407,06	5,00	2,35	
1343	2115,00	1742,00	995,29	-408,00	5,00	2,35	
1344	2381,00	1743,00	1120,47	-408,47	12,00	5,65	
1345	2355,00	1745,00	1108,24	-409,41	7,00	3,29	
1346	2473,00	1749,00	1163,76	-411,29	6,00	2,82	
1347	2147,00	1747,00	1010,35	-410,35	12,00	5,65	
1348	2184,00	1750,00	1027,76	-411,76	5,00	2,35	
1349	2443,00	1750,00	1149,65	-411,76	9,00	4,24	
1350	2266,00	1751,00	1066,35	-412,24	6,00	2,82	
1351	2282,00	1751,00	1073,88	-412,24	8,00	3,76	
1352	2378,00	1753,00	1119,06	-413,18	12,00	5,65	
1353	2150,00	1756,00	1011,76	-414,59	12,00	5,65	
1354	2432,00	1756,00	1144,47	-414,59	7,00	3,29	
1355	2117,00	1760,00	996,24	-416,47	7,00	3,29	
1356	2303,00	1762,00	1083,76	-417,41	13,00	6,12	
1357	2326,00	1761,00	1094,59	-416,94	5,00	2,35	
1358	2046,00	1763,00	962,82	-417,88	5,00	2,35	
1359	2320,00	1762,00	1091,76	-417,41	5,00	2,35	
1360	2230,00	1767,00	1049,41	-419,76	6,00	2,82	
1361	2018,00	1767,00	949,65	-419,76	8,00	3,76	
1362	2495,00	1770,00	1174,12	-421,18	5,00	2,35	
1363	2028,00	1773,00	954,35	-422,59	10,00	4,71	
1364	2369,00	1771,00	1114,82	-421,65	5,00	2,35	
1365	2479,00	1773,00	1166,59	-422,59	5,00	2,35	
1366	2513,00	1776,00	1182,59	-424,00	10,00	4,71	
1367	2122,00	1776,00	998,59	-424,00	5,00	2,35	
1368	2110,00	1778,00	992,94	-424,94	8,00	3,76	
1369	2332,00	1778,00	1097,41	-424,94	5,00	2,35	
1370	2179,00	1781,00	1025,41	-426,35	6,00	2,82	
1371	2505,00	1780,00	1178,82	-425,88	9,00	4,24	
1372	2152,00	1781,00	1012,71	-426,35	6,00	2,82	
1373	2261,00	1781,00	1064,00	-426,35	16,00	7,53	
1374	2500,00	1781,00	1176,47	-426,35	9,00	4,24	
1375	2316,00	1785,00	1089,88	-428,24	6,00	2,82	
1376	2125,00	1787,00	1000,00	-429,18	5,00	2,35	
1377	2203,00	1788,00	1036,71	-429,65	6,00	2,82	
1378	2175,00	1788,00	1023,53	-429,65	8,00	3,76	
1379	2340,00	1789,00	1101,18	-430,12	7,00	3,29	
1380	2462,00	1790,00	1158,59	-430,59	10,00	4,71	
1381	2104,00	1790,00	990,12	-430,59	7,00	3,29	
1382	2136,00	1792,00	1005,18	-431,53	7,00	3,29	
1383	2392,00	1790,00	1125,65	-430,59	15,00	7,06	
1384	2053,00	1792,00	966,12	-431,53	12,00	5,65	
1385	2383,00	1795,00	1121,41	-432,94	16,00	7,53	
1386	2063,00	1796,00	970,82	-433,41	8,00	3,76	
1387	2436,00	1796,00	1146,35	-433,41	8,00	3,76	
1388	2066,00	1797,00	972,24	-433,88	8,00	3,76	
