Circle #	Center X	Center Y	Center X (µm)	Center Y (µm)	Radius	Radius (µm)	
488	2632,00	914,00	1238,59	-18,35	9,00	4,24	
489	2723,00	915,00	1281,41	-18,82	8,00	3,76	
490	2008,00	916,00	944,94	-19,29	5,00	2,35	
491	2277,00	918,00	1071,53	-20,24	6,00	2,82	
492	1904,00	919,00	896,00	-20,71	34,00	16,00	
493	2585,00	920,00	1216,47	-21,18	14,00	6,59	
494	2279,00	922,00	1072,47	-22,12	6,00	2,82	
495	327,00	923,00	153,88	-22,59	9,00	4,24	
496	2445,00	925,00	1150,59	-23,53	6,00	2,82	
497	2860,00	925,00	1345,88	-23,53	19,00	8,94	
498	2614,00	926,00	1230,12	-24,00	7,00	3,29	
499	2351,00	931,00	1106,35	-26,35	5,00	2,35	
500	2328,00	933,00	1095,53	-27,29	17,00	8,00	
501	2114,00	932,00	994,82	-26,82	5,00	2,35	
502	2770,00	933,00	1303,53	-27,29	15,00	7,06	
503	2358,00	934,00	1109,65	-27,76	5,00	2,35	
504	2238,00	934,00	1053,18	-27,76	10,00	4,71	
505	2586,00	934,00	1216,94	-27,76	14,00	6,59	
506	1792,00	942,00	843,29	-31,53	6,00	2,82	
507	2516,00	936,00	1184,00	-28,71	13,00	6,12	
508	2205,00	937,00	1037,65	-29,18	8,00	3,76	
509	2207,00	941,00	1038,59	-31,06	8,00	3,76	
510	2517,00	940,00	1184,47	-30,59	13,00	6,12	
511	2647,00	940,00	1245,65	-30,59	13,00	6,12	
512	2367,00	941,00	1113,88	-31,06	6,00	2,82	
513	319,00	943,00	150,12	-32,00	9,00	4,24	
514	2331,00	945,00	1096,94	-32,94	17,00	8,00	
515	2752,00	943,00	1295,06	-32,00	8,00	3,76	
516	2005,00	944,00	943,53	-32,47	8,00	3,76	
517	2271,00	944,00	1068,71	-32,47	13,00	6,12	
518	335,00	951,00	157,65	-35,76	5,00	2,35	
519	2884,00	952,00	1357,18	-36,24	10,00	4,71	
520	2247,00	952,00	1057,41	-36,24	16,00	7,53	
521	2660,00	956,00	1251,76	-38,12	6,00	2,82	
522	2412,00	957,00	1135,06	-38,59	5,00	2,35	
523	1960,00	958,00	922,35	-39,06	8,00	3,76	
524	1997,00	959,00	939,76	-39,53	10,00	4,71	
525	1969,00	960,00	926,59	-40,00	9,00	4,24	
526	2548,00	960,00	1199,06	-40,00	9,00	4,24	
527	1987,00	962,00	935,06	-40,94	9,00	4,24	
528	1761,00	963,00	828,71	-41,41	20,00	9,41	
529	2778,00	968,00	1307,29	-43,76	10,00	4,71	
530	2885,00	973,00	1357,65	-46,12	8,00	3,76	
531	2525,00	969,00	1188,24	-44,24	17,00	8,00	
532	2659,00	969,00	1251,29	-44,24	5,00	2,35	
533	2302,00	971,00	1083,29	-45,18	6,00	2,82	
534	2657,00	974,00	1250,35	-46,59	5,00	2,35	
535	2076,00	974,00	976,94	-46,59	26,00	12,24	
536	2294,00	975,00	1079,53	-47,06	6,00	2,82	
537	2075,00	976,00	976,47	-47,53	26,00	12,24	
538	2425,00	980,00	1141,18	-49,41	6,00	2,82	
539	2602,00	981,00	1224,47	-49,88	22,00	10,35	
540	326,00	981,00	153,41	-49,88	7,00	3,29	
541	2281,00	984,00	1073,41	-51,29	5,00	2,35	
542	2428,00	985,00	1142,59	-51,76	6,00	2,82	
543	1693,00	988,00	796,71	-53,18	5,00	2,35	
544	1966,00	987,00	925,18	-52,71	10,00	4,71	
545	2246,00	987,00	1056,94	-52,71	8,00	3,76	
546	2886,00	988,00	1358,12	-53,18	8,00	3,76	
547	2274,00	990,00	1070,12	-54,12	5,00	2,35	
548	1691,00	992,00	795,76	-55,06	5,00	2,35	
549	2631,00	993,00	1238,12	-55,53	7,00	3,29	
550	317,00	995,00	149,18	-56,47	5,00	2,35	
551	2351,00	997,00	1106,35	-57,41	28,00	13,18	
552	2237,00	998,00	1052,71	-57,88	10,00	4,71	
553	2641,00	1001,00	1242,82	-59,29	7,00	3,29	
554	2832,00	1001,00	1332,71	-59,29	13,00	6,12	
555	261,00	1002,00	122,82	-59,76	6,00	2,82	
556	2671,00	1002,00	1256,94	-59,76	8,00	3,76	
557	250,00	1007,00	117,65	-62,12	7,00	3,29	
558	2195,00	1007,00	1032,94	-62,12	6,00	2,82	
559	2383,00	1007,00	1121,41	-62,12	20,00	9,41	
560	2882,00	1009,00	1356,24	-63,06	12,00	5,65	
561	282,00	1008,00	132,71	-62,59	6,00	2,82	
562	2592,00	1017,00	1219,76	-66,82	33,00	15,53	
563	2417,00	1024,00	1137,41	-70,12	32,00	15,06	
564	1700,00	1027,00	800,00	-71,53	13,00	6,12	
565	1591,00	1029,00	748,71	-72,47	6,00	2,82	
566	2292,00	1029,00	1078,59	-72,47	10,00	4,71	
567	1699,00	1029,00	799,53	-72,47	13,00	6,12	
568	1943,00	1031,00	914,35	-73,41	5,00	2,35	
569	2744,00	1029,00	1291,29	-72,47	10,00	4,71	
570	2750,00	1030,00	1294,12	-72,94	10,00	4,71	
571	2652,00	1031,00	1248,00	-73,41	5,00	2,35	
572	2717,00	1031,00	1278,59	-73,41	10,00	4,71	
573	2728,00	1034,00	1283,76	-74,82	11,00	5,18	
574	2868,00	1035,00	1349,65	-75,29	18,00	8,47	
575	224,00	1036,00	105,41	-75,76	8,00	3,76	
576	2772,00	1038,00	1304,47	-76,71	11,00	5,18	
577	2371,00	1041,00	1115,76	-78,12	5,00	2,35	
578	2268,00	1043,00	1067,29	-79,06	10,00	4,71	
579	2707,00	1044,00	1273,88	-79,53	8,00	3,76	
580	262,00	1044,00	123,29	-79,53	8,00	3,76	
581	1664,00	1044,00	783,06	-79,53	8,00	3,76	
582	2253,00	1047,00	1060,24	-80,94	8,00	3,76	
583	1605,00	1048,00	755,29	-81,41	10,00	4,71	
584	1678,00	1048,00	789,65	-81,41	8,00	3,76	
585	2375,00	1048,00	1117,65	-81,41	6,00	2,82	
586	2729,00	1048,00	1284,24	-81,41	7,00	3,29	
587	255,00	1051,00	120,00	-82,82	5,00	2,35	
588	301,00	1052,00	141,65	-83,29	5,00	2,35	
589	1942,00	1053,00	913,88	-83,76	10,00	4,71	
590	213,00	1054,00	100,24	-84,24	7,00	3,29	
591	1644,00	1059,00	773,65	-86,59	10,00	4,71	
592	1568,00	1060,00	737,88	-87,06	5,00	2,35	
593	246,00	1061,00	115,76	-87,53	10,00	4,71	
594	1653,00	1063,00	777,88	-88,47	10,00	4,71	
595	2326,00	1065,00	1094,59	-89,41	6,00	2,82	
596	292,00	1067,00	137,41	-90,35	10,00	4,71	
597	2387,00	1071,00	1123,29	-92,24	8,00	3,76	
598	2283,00	1068,00	1074,35	-90,82	10,00	4,71	
599	1635,00	1069,00	769,41	-91,29	9,00	4,24	
600	2819,00	1070,00	1326,59	-91,76	5,00	2,35	
601	2800,00	1073,00	1317,65	-93,18	7,00	3,29	
602	2780,00	1075,00	1308,24	-94,12	10,00	4,71	
603	231,00	1075,00	108,71	-94,12	16,00	7,53	
604	1819,00	1075,00	856,00	-94,12	15,00	7,06	
605	2831,00	1075,00	1332,24	-94,12	8,00	3,76	
606	116,00	1076,00	54,59	-94,59	10,00	4,71	
607	1861,00	1076,00	875,76	-94,59	14,00	6,59	
608	1809,00	1078,00	851,29	-95,53	13,00	6,12	
609	2549,00	1079,00	1199,53	-96,00	32,00	15,06	
610	2875,00	1079,00	1352,94	-96,00	21,00	9,88	
611	208,00	1082,00	97,88	-97,41	7,00	3,29	
612	1733,00	1082,00	815,53	-97,41	18,00	8,47	
613	2270,00	1082,00	1068,24	-97,41	12,00	5,65	
614	1892,00	1083,00	890,35	-97,88	13,00	6,12	
615	2269,00	1084,00	1067,76	-98,35	12,00	5,65	
616	2724,00	1084,00	1281,88	-98,35	6,00	2,82	
617	1716,00	1085,00	807,53	-98,82	13,00	6,12	
618	2676,00	1087,00	1259,29	-99,76	13,00	6,12	
619	2864,00	1087,00	1347,76	-99,76	19,00	8,94	
620	1707,00	1089,00	803,29	-100,71	12,00	5,65	
621	1917,00	1093,00	902,12	-102,59	16,00	7,53	
622	1795,00	1093,00	844,71	-102,59	18,00	8,47	
623	2234,00	1093,00	1051,29	-102,59	8,00	3,76	
624	1599,00	1096,00	752,47	-104,00	7,00	3,29	
625	1670,00	1097,00	785,88	-104,47	5,00	2,35	
626	1704,00	1095,00	801,88	-103,53	11,00	5,18	
627	2239,00	1095,00	1053,65	-103,53	8,00	3,76	
628	202,00	1100,00	95,06	-105,88	10,00	4,71	
629	2449,00	1100,00	1152,47	-105,88	14,00	6,59	
630	1693,00	1106,00	796,71	-108,71	11,00	5,18	
631	2858,00	1102,00	1344,94	-106,82	13,00	6,12	
632	2442,00	1103,00	1149,18	-107,29	14,00	6,59	
633	2462,00	1104,00	1158,59	-107,76	14,00	6,59	
634	2556,00	1108,00	1202,82	-109,65	28,00	13,18	
635	2857,00	1104,00	1344,47	-107,76	13,00	6,12	
636	2264,00	1105,00	1065,41	-108,24	13,00	6,12	
637	2416,00	1105,00	1136,94	-108,24	6,00	2,82	
638	1591,00	1106,00	748,71	-108,71	5,00	2,35	
639	2855,00	1107,00	1343,53	-109,18	13,00	6,12	
640	2727,00	1107,00	1283,29	-109,18	8,00	3,76	
641	96,00	1108,00	45,18	-109,65	16,00	7,53	
642	2635,00	1108,00	1240,00	-109,65	5,00	2,35	
643	36,00	1110,00	16,94	-110,59	13,00	6,12	
644	300,00	1110,00	141,18	-110,59	15,00	7,06	
645	1854,00	1112,00	872,47	-111,53	5,00	2,35	
646	2424,00	1110,00	1140,71	-110,59	7,00	3,29	
647	2468,00	1115,00	1161,41	-112,94	14,00	6,59	
648	1720,00	1113,00	809,41	-112,00	5,00	2,35	
649	159,00	1115,00	74,82	-112,94	7,00	3,29	
650	2743,00	1113,00	1290,82	-112,00	11,00	5,18	
651	1517,00	1114,00	713,88	-112,47	5,00	2,35	
652	2628,00	1114,00	1236,71	-112,47	5,00	2,35	
653	1663,00	1116,00	782,59	-113,41	5,00	2,35	
654	2257,00	1116,00	1062,12	-113,41	18,00	8,47	
655	1933,00	1118,00	909,65	-114,35	5,00	2,35	
656	2369,00	1119,00	1114,82	-114,82	8,00	3,76	
657	48,00	1121,00	22,59	-115,76	10,00	4,71	
658	2792,00	1121,00	1313,88	-115,76	10,00	4,71	
659	56,00	1124,00	26,35	-117,18	10,00	4,71	
660	145,00	1123,00	68,24	-116,71	8,00	3,76	
661	136,00	1125,00	64,00	-117,65	8,00	3,76	
662	143,00	1124,00	67,29	-117,18	8,00	3,76	
663	2391,00	1125,00	1125,18	-117,65	5,00	2,35	
664	1659,00	1127,00	780,71	-118,59	6,00	2,82	
665	2425,00	1126,00	1141,18	-118,12	5,00	2,35	
666	2402,00	1128,00	1130,35	-119,06	5,00	2,35	
667	2687,00	1127,00	1264,47	-118,59	10,00	4,71	
668	1707,00	1129,00	803,29	-119,53	7,00	3,29	
669	72,00	1131,00	33,88	-120,47	9,00	4,24	
670	2678,00	1131,00	1260,24	-120,47	7,00	3,29	
671	2503,00	1132,00	1177,88	-120,94	5,00	2,35	
672	2695,00	1132,00	1268,24	-120,94	10,00	4,71	
673	1700,00	1133,00	800,00	-121,41	6,00	2,82	
674	1967,00	1133,00	925,65	-121,41	5,00	2,35	
675	208,00	1134,00	97,88	-121,88	19,00	8,94	
676	2595,00	1135,00	1221,18	-122,35	7,00	3,29	
677	79,00	1135,00	37,18	-122,35	8,00	3,76	
678	82,00	1136,00	38,59	-122,82	8,00	3,76	
679	1744,00	1136,00	820,71	-122,82	5,00	2,35	
680	2263,00	1139,00	1064,94	-124,24	23,00	10,82	
681	2737,00	1137,00	1288,00	-123,29	8,00	3,76	
682	1443,00	1138,00	679,06	-123,76	5,00	2,35	
683	1590,00	1140,00	748,24	-124,71	8,00	3,76	
684	2532,00	1140,00	1191,53	-124,71	5,00	2,35	
685	1618,00	1142,00	761,41	-125,65	10,00	4,71	
686	2483,00	1142,00	1168,47	-125,65	8,00	3,76	
687	1565,00	1142,00	736,47	-125,65	6,00	2,82	
688	1430,00	1144,00	672,94	-126,59	8,00	3,76	
689	2224,00	1143,00	1046,59	-126,12	7,00	3,29	
690	1463,00	1146,00	688,47	-127,53	5,00	2,35	
691	2495,00	1145,00	1174,12	-127,06	7,00	3,29	
692	1753,00	1148,00	824,94	-128,47	7,00	3,29	
693	2401,00	1147,00	1129,88	-128,00	6,00	2,82	
694	2909,00	1147,00	1368,94	-128,00	24,00	11,29	
695	1343,00	1149,00	632,00	-128,94	11,00	5,18	
696	1670,00	1149,00	785,88	-128,94	7,00	3,29	
697	2269,00	1152,00	1067,76	-130,35	24,00	11,29	
698	1506,00	1153,00	708,71	-130,82	5,00	2,35	
699	1756,00	1154,00	826,35	-131,29	7,00	3,29	
700	2167,00	1155,00	1019,76	-131,76	15,00	7,06	
701	2753,00	1154,00	1295,53	-131,29	14,00	6,59	
702	2342,00	1155,00	1102,12	-131,76	7,00	3,29	
703	1841,00	1156,00	866,35	-132,24	7,00	3,29	
704	1943,00	1157,00	914,35	-132,71	10,00	4,71	
705	2356,00	1157,00	1108,71	-132,71	6,00	2,82	
706	2340,00	1158,00	1101,18	-133,18	7,00	3,29	
707	2698,00	1158,00	1269,65	-133,18	5,00	2,35	
708	2406,00	1159,00	1132,24	-133,65	5,00	2,35	
709	1872,00	1161,00	880,94	-134,59	7,00	3,29	
710	1898,00	1162,00	893,18	-135,06	8,00	3,76	
711	2091,00	1166,00	984,00	-136,94	17,00	8,00	
712	1832,00	1164,00	862,12	-136,00	6,00	2,82	
713	1467,00	1164,00	690,35	-136,00	8,00	3,76	
714	1913,00	1164,00	900,24	-136,00	7,00	3,29	
715	1982,00	1166,00	932,71	-136,94	27,00	12,71	
716	2328,00	1164,00	1095,53	-136,00	5,00	2,35	
717	2875,00	1166,00	1352,94	-136,94	5,00	2,35	
718	2311,00	1169,00	1087,53	-138,35	6,00	2,82	
719	1915,00	1169,00	901,18	-138,35	6,00	2,82	
720	1650,00	1170,00	776,47	-138,82	10,00	4,71	
721	2206,00	1171,00	1038,12	-139,29	13,00	6,12	
722	2668,00	1170,00	1255,53	-138,82	7,00	3,29	
723	1508,00	1174,00	709,65	-140,71	6,00	2,82	
724	2616,00	1174,00	1231,06	-140,71	14,00	6,59	
725	1656,00	1175,00	779,29	-141,18	11,00	5,18	
726	1828,00	1175,00	860,24	-141,18	6,00	2,82	
727	1774,00	1179,00	834,82	-143,06	9,00	4,24	
728	1405,00	1180,00	661,18	-143,53	5,00	2,35	
729	1778,00	1180,00	836,71	-143,53	9,00	4,24	
730	2567,00	1180,00	1208,00	-143,53	11,00	5,18	
731	1664,00	1184,00	783,06	-145,41	11,00	5,18	
732	2626,00	1182,00	1235,76	-144,47	10,00	4,71	
733	2657,00	1183,00	1250,35	-144,94	7,00	3,29	
734	1463,00	1187,00	688,47	-146,82	11,00	5,18	
735	2299,00	1187,00	1081,88	-146,82	11,00	5,18	
736	352,00	1187,00	165,65	-146,82	50,00	23,53	
737	1416,00	1188,00	666,35	-147,29	9,00	4,24	
738	1701,00	1188,00	800,47	-147,29	5,00	2,35	
739	1508,00	1188,00	709,65	-147,29	6,00	2,82	
740	2503,00	1191,00	1177,88	-148,71	6,00	2,82	
741	2447,00	1193,00	1151,53	-149,65	7,00	3,29	
742	2455,00	1196,00	1155,29	-151,06	7,00	3,29	
743	2833,00	1197,00	1333,18	-151,53	32,00	15,06	
744	2908,00	1199,00	1368,47	-152,47	5,00	2,35	
745	2307,00	1201,00	1085,65	-153,41	13,00	6,12	
746	1830,00	1199,00	861,18	-152,47	6,00	2,82	
747	1841,00	1199,00	866,35	-152,47	6,00	2,82	
748	2431,00	1202,00	1144,00	-153,88	13,00	6,12	
749	1673,00	1203,00	787,29	-154,35	5,00	2,35	
750	2480,00	1203,00	1167,06	-154,35	9,00	4,24	
751	1874,00	1207,00	881,88	-156,24	7,00	3,29	
752	2201,00	1206,00	1035,76	-155,76	6,00	2,82	
753	1635,00	1210,00	769,41	-157,65	5,00	2,35	
754	2149,00	1210,00	1011,29	-157,65	13,00	6,12	
755	2681,00	1210,00	1261,65	-157,65	21,00	9,88	
756	2567,00	1211,00	1208,00	-158,12	7,00	3,29	
757	1358,00	1214,00	639,06	-159,53	24,00	11,29	
758	2661,00	1214,00	1252,24	-159,53	16,00	7,53	
759	2768,00	1214,00	1302,59	-159,53	31,00	14,59	
760	1145,00	1215,00	538,82	-160,00	7,00	3,29	
761	1085,00	1216,00	510,59	-160,47	10,00	4,71	
762	1638,00	1219,00	770,82	-161,88	5,00	2,35	
763	2435,00	1219,00	1145,88	-161,88	13,00	6,12	
764	2758,00	1216,00	1297,88	-160,47	32,00	15,06	
765	1517,00	1220,00	713,88	-162,35	8,00	3,76	
766	1473,00	1219,00	693,18	-161,88	10,00	4,71	
767	1868,00	1220,00	879,06	-162,35	8,00	3,76	
768	1801,00	1219,00	847,53	-161,88	5,00	2,35	
769	2540,00	1219,00	1195,29	-161,88	7,00	3,29	
770	1775,00	1220,00	835,29	-162,35	5,00	2,35	
771	1907,00	1222,00	897,41	-163,29	13,00	6,12	
772	313,00	1223,00	147,29	-163,76	42,00	19,76	
773	1109,00	1223,00	521,88	-163,76	5,00	2,35	
774	2548,00	1224,00	1199,06	-164,24	6,00	2,82	
775	1443,00	1225,00	679,06	-164,71	10,00	4,71	
776	312,00	1226,00	146,82	-165,18	42,00	19,76	
777	1441,00	1227,00	678,12	-165,65	10,00	4,71	
778	1471,00	1229,00	692,24	-166,59	8,00	3,76	
779	2493,00	1229,00	1173,18	-166,59	5,00	2,35	
780	1263,00	1233,00	594,35	-168,47	7,00	3,29	
781	1104,00	1234,00	519,53	-168,94	7,00	3,29	
782	1329,00	1232,00	625,41	-168,00	5,00	2,35	
783	2088,00	1233,00	982,59	-168,47	5,00	2,35	
784	2646,00	1232,00	1245,18	-168,00	10,00	4,71	
785	1662,00	1234,00	782,12	-168,94	5,00	2,35	
786	1154,00	1234,00	543,06	-168,94	10,00	4,71	
787	2328,00	1234,00	1095,53	-168,94	10,00	4,71	
788	2644,00	1235,00	1244,24	-169,41	10,00	4,71	
789	1514,00	1237,00	712,47	-170,35	8,00	3,76	
790	1464,00	1239,00	688,94	-171,29	11,00	5,18	
791	1080,00	1240,00	508,24	-171,76	9,00	4,24	
792	2169,00	1240,00	1020,71	-171,76	11,00	5,18	
793	1091,00	1240,00	513,41	-171,76	8,00	3,76	
794	1266,00	1242,00	595,76	-172,71	6,00	2,82	
795	1433,00	1241,00	674,35	-172,24	9,00	4,24	
796	2348,00	1242,00	1104,94	-172,71	15,00	7,06	
797	2548,00	1243,00	1199,06	-173,18	6,00	2,82	
798	2095,00	1245,00	985,88	-174,12	5,00	2,35	
799	2499,00	1244,00	1176,00	-173,65	7,00	3,29	
800	1802,00	1245,00	848,00	-174,12	7,00	3,29	
801	1296,00	1246,00	609,88	-174,59	6,00	2,82	
802	2359,00	1246,00	1110,12	-174,59	13,00	6,12	
803	2234,00	1251,00	1051,29	-176,94	19,00	8,94	
804	1357,00	1250,00	638,59	-176,47	29,00	13,65	
805	2371,00	1249,00	1115,76	-176,00	10,00	4,71	
806	1976,00	1250,00	929,88	-176,47	11,00	5,18	
807	2379,00	1251,00	1119,53	-176,94	10,00	4,71	
808	1807,00	1254,00	850,35	-178,35	5,00	2,35	
809	1971,00	1253,00	927,53	-177,88	11,00	5,18	
810	1438,00	1255,00	676,71	-178,82	6,00	2,82	
811	2690,00	1255,00	1265,88	-178,82	10,00	4,71	
812	2395,00	1258,00	1127,06	-180,24	13,00	6,12	
813	2593,00	1256,00	1220,24	-179,29	5,00	2,35	
814	1470,00	1259,00	691,76	-180,71	8,00	3,76	
815	2472,00	1262,00	1163,29	-182,12	8,00	3,76	
816	1879,00	1261,00	884,24	-181,65	8,00	3,76	
817	1474,00	1263,00	693,65	-182,59	8,00	3,76	
818	1510,00	1267,00	710,59	-184,47	7,00	3,29	
819	2309,00	1267,00	1086,59	-184,47	5,00	2,35	
820	2512,00	1263,00	1182,12	-182,59	9,00	4,24	
821	2509,00	1264,00	1180,71	-183,06	9,00	4,24	
822	2912,00	1265,00	1370,35	-183,53	31,00	14,59	
823	363,00	1267,00	170,82	-184,47	6,00	2,82	
824	1151,00	1266,00	541,65	-184,00	11,00	5,18	
825	2787,00	1272,00	1311,53	-186,82	5,00	2,35	
826	1281,00	1273,00	602,82	-187,29	11,00	5,18	
827	2347,00	1273,00	1104,47	-187,29	12,00	5,65	
828	1163,00	1275,00	547,29	-188,24	9,00	4,24	
829	2409,00	1274,00	1133,65	-187,76	12,00	5,65	
830	2632,00	1276,00	1238,59	-188,71	14,00	6,59	
831	1898,00	1280,00	893,18	-190,59	9,00	4,24	
832	1041,00	1279,00	489,88	-190,12	7,00	3,29	
833	1984,00	1280,00	933,65	-190,59	7,00	3,29	
834	2260,00	1279,00	1063,53	-190,12	12,00	5,65	
835	2298,00	1281,00	1081,41	-191,06	8,00	3,76	
836	2508,00	1281,00	1180,24	-191,06	7,00	3,29	
837	1125,00	1283,00	529,41	-192,00	12,00	5,65	
838	1283,00	1284,00	603,76	-192,47	11,00	5,18	
839	2391,00	1283,00	1125,18	-192,00	8,00	3,76	
840	1389,00	1284,00	653,65	-192,47	6,00	2,82	
841	2284,00	1285,00	1074,82	-192,94	9,00	4,24	
842	1944,00	1288,00	914,82	-194,35	14,00	6,59	
843	1114,00	1288,00	524,24	-194,35	10,00	4,71	
844	2976,00	1288,00	1400,47	-194,35	6,00	2,82	
845	1163,00	1291,00	547,29	-195,76	6,00	2,82	
846	2451,00	1292,00	1153,41	-196,24	22,00	10,35	
847	1653,00	1292,00	777,88	-196,24	8,00	3,76	
848	2519,00	1294,00	1185,41	-197,18	9,00	4,24	
849	2910,00	1292,00	1369,41	-196,24	32,00	15,06	
850	1368,00	1293,00	643,76	-196,71	5,00	2,35	
851	1636,00	1294,00	769,88	-197,18	8,00	3,76	
852	2853,00	1294,00	1342,59	-197,18	10,00	4,71	
853	1658,00	1295,00	780,24	-197,65	8,00	3,76	
854	2193,00	1295,00	1032,00	-197,65	18,00	8,47	
855	1461,00	1296,00	687,53	-198,12	10,00	4,71	
856	2648,00	1298,00	1246,12	-199,06	17,00	8,00	
857	310,00	1300,00	145,88	-200,00	49,00	23,06	
858	1459,00	1297,00	686,59	-198,59	10,00	4,71	
859	1375,00	1298,00	647,06	-199,06	6,00	2,82	
860	1500,00	1298,00	705,88	-199,06	8,00	3,76	
861	2346,00	1300,00	1104,00	-200,00	6,00	2,82	
862	2779,00	1300,00	1307,76	-200,00	9,00	4,24	
863	2843,00	1300,00	1337,88	-200,00	10,00	4,71	
864	1113,00	1305,00	523,76	-202,35	5,00	2,35	
865	1489,00	1301,00	700,71	-200,47	10,00	4,71	
866	1129,00	1305,00	531,29	-202,35	6,00	2,82	
867	1445,00	1302,00	680,00	-200,94	7,00	3,29	
868	1055,00	1306,00	496,47	-202,82	21,00	9,88	
869	2377,00	1305,00	1118,59	-202,35	7,00	3,29	
870	1303,00	1309,00	613,18	-204,24	5,00	2,35	
871	1867,00	1310,00	878,59	-204,71	10,00	4,71	
872	2279,00	1311,00	1072,47	-205,18	7,00	3,29	
873	2337,00	1310,00	1099,76	-204,71	9,00	4,24	
874	2476,00	1311,00	1165,18	-205,18	17,00	8,00	
875	2547,00	1313,00	1198,59	-206,12	17,00	8,00	
876	2786,00	1314,00	1311,06	-206,59	12,00	5,65	
877	1306,00	1314,00	614,59	-206,59	5,00	2,35	
878	1537,00	1313,00	723,29	-206,12	5,00	2,35	
879	2112,00	1313,00	993,88	-206,12	19,00	8,94	
880	1657,00	1314,00	779,76	-206,59	5,00	2,35	
881	2255,00	1314,00	1061,18	-206,59	10,00	4,71	
882	2711,00	1315,00	1275,76	-207,06	18,00	8,47	
883	1539,00	1318,00	724,24	-208,47	5,00	2,35	
884	2749,00	1319,00	1293,65	-208,94	7,00	3,29	
885	1830,00	1317,00	861,18	-208,00	5,00	2,35	
886	2244,00	1317,00	1056,00	-208,00	11,00	5,18	
887	2241,00	1318,00	1054,59	-208,47	11,00	5,18	
888	1112,00	1319,00	523,29	-208,94	5,00	2,35	
889	2388,00	1321,00	1123,76	-209,88	9,00	4,24	
890	1419,00	1325,00	667,76	-211,76	14,00	6,59	
891	1840,00	1325,00	865,88	-211,76	5,00	2,35	
892	1520,00	1323,00	715,29	-210,82	6,00	2,82	
893	2563,00	1324,00	1206,12	-211,29	20,00	9,41	
894	2654,00	1324,00	1248,94	-211,29	5,00	2,35	
895	2387,00	1325,00	1123,29	-211,76	9,00	4,24	
896	1020,00	1329,00	480,00	-213,65	6,00	2,82	
897	909,00	1329,00	427,76	-213,65	20,00	9,41	
898	1410,00	1330,00	663,53	-214,12	12,00	5,65	
899	1408,00	1331,00	662,59	-214,59	12,00	5,65	
900	1545,00	1331,00	727,06	-214,59	5,00	2,35	
901	2824,00	1331,00	1328,94	-214,59	5,00	2,35	
902	1547,00	1332,00	728,00	-215,06	5,00	2,35	
903	2706,00	1334,00	1273,41	-216,00	21,00	9,88	
904	1270,00	1335,00	597,65	-216,47	8,00	3,76	
905	936,00	1337,00	440,47	-217,41	5,00	2,35	
906	1497,00	1335,00	704,47	-216,47	6,00	2,82	
907	314,00	1340,00	147,76	-218,82	50,00	23,53	
908	3054,00	1337,00	1437,18	-217,41	7,00	3,29	
909	3065,00	1337,00	1442,35	-217,41	7,00	3,29	
910	1120,00	1339,00	527,06	-218,35	8,00	3,76	
911	2404,00	1338,00	1131,29	-217,88	7,00	3,29	
912	2585,00	1338,00	1216,47	-217,88	7,00	3,29	
913	3037,00	1338,00	1429,18	-217,88	5,00	2,35	
914	1900,00	1339,00	894,12	-218,35	9,00	4,24	
915	892,00	1340,00	419,76	-218,82	17,00	8,00	
916	1137,00	1341,00	535,06	-219,29	5,00	2,35	
917	1907,00	1343,00	897,41	-220,24	9,00	4,24	
918	882,00	1342,00	415,06	-219,76	18,00	8,47	
919	3023,00	1343,00	1422,59	-220,24	6,00	2,82	
920	875,00	1343,00	411,76	-220,24	18,00	8,47	
921	961,00	1343,00	452,24	-220,24	8,00	3,76	
922	1077,00	1344,00	506,82	-220,71	6,00	2,82	
923	2322,00	1354,00	1092,71	-225,41	31,00	14,59	
924	2450,00	1346,00	1152,94	-221,65	5,00	2,35	
925	832,00	1346,00	391,53	-221,65	10,00	4,71	
926	1215,00	1347,00	571,76	-222,12	6,00	2,82	
927	2404,00	1348,00	1131,29	-222,59	6,00	2,82	
928	3011,00	1349,00	1416,94	-223,06	7,00	3,29	
929	2436,00	1351,00	1146,35	-224,00	5,00	2,35	
930	2999,00	1351,00	1411,29	-224,00	6,00	2,82	
931	1202,00	1352,00	565,65	-224,47	5,00	2,35	
932	2023,00	1353,00	952,00	-224,94	5,00	2,35	
933	3164,00	1353,00	1488,94	-224,94	18,00	8,47	
934	2957,00	1355,00	1391,53	-225,88	10,00	4,71	
935	2559,00	1355,00	1204,24	-225,88	5,00	2,35	
936	2905,00	1355,00	1367,06	-225,88	12,00	5,65	
937	1299,00	1356,00	611,29	-226,35	18,00	8,47	
938	2153,00	1356,00	1013,18	-226,35	35,00	16,47	
939	2493,00	1356,00	1173,18	-226,35	12,00	5,65	
940	823,00	1357,00	387,29	-226,82	9,00	4,24	
941	1057,00	1358,00	497,41	-227,29	5,00	2,35	
942	2918,00	1360,00	1373,18	-228,24	13,00	6,12	
943	1017,00	1360,00	478,59	-228,24	10,00	4,71	
944	1593,00	1360,00	749,65	-228,24	6,00	2,82	
945	2514,00	1361,00	1183,06	-228,71	9,00	4,24	
946	2655,00	1361,00	1249,41	-228,71	5,00	2,35	
947	3171,00	1361,00	1492,24	-228,71	17,00	8,00	
948	813,00	1362,00	382,59	-229,18	8,00	3,76	
