Circle #	Center X	Center Y	Center X (µm)	Center Y (µm)	Radius	Radius (µm)	
495	1560,00	637,00	734,12	112,00	7,00	3,29	
496	1911,00	640,00	899,29	110,59	10,00	4,71	
497	2563,00	638,00	1206,12	111,53	5,00	2,35	
498	917,00	640,00	431,53	110,59	9,00	4,24	
499	1937,00	642,00	911,53	109,65	5,00	2,35	
500	1212,00	642,00	570,35	109,65	13,00	6,12	
501	1293,00	640,00	608,47	110,59	24,00	11,29	
502	1257,00	641,00	591,53	110,12	5,00	2,35	
503	908,00	645,00	427,29	108,24	10,00	4,71	
504	1093,00	648,00	514,35	106,82	7,00	3,29	
505	2182,00	646,00	1026,82	107,76	10,00	4,71	
506	905,00	647,00	425,88	107,29	10,00	4,71	
507	1430,00	648,00	672,94	106,82	12,00	5,65	
508	2630,00	651,00	1237,65	105,41	9,00	4,24	
509	2356,00	654,00	1108,71	104,00	10,00	4,71	
510	2375,00	652,00	1117,65	104,94	9,00	4,24	
511	2647,00	652,00	1245,65	104,94	11,00	5,18	
512	2476,00	654,00	1165,18	104,00	5,00	2,35	
513	1307,00	657,00	615,06	102,59	18,00	8,47	
514	2329,00	659,00	1096,00	101,65	9,00	4,24	
515	1082,00	660,00	509,18	101,18	5,00	2,35	
516	1937,00	660,00	911,53	101,18	8,00	3,76	
517	2455,00	660,00	1155,29	101,18	7,00	3,29	
518	1372,00	661,00	645,65	100,71	5,00	2,35	
519	1215,00	662,00	571,76	100,24	7,00	3,29	
520	1271,00	662,00	598,12	100,24	5,00	2,35	
521	1087,00	663,00	511,53	99,76	5,00	2,35	
522	2323,00	663,00	1093,18	99,76	10,00	4,71	
523	988,00	665,00	464,94	98,82	6,00	2,82	
524	1075,00	670,00	505,88	96,47	5,00	2,35	
525	1227,00	669,00	577,41	96,94	5,00	2,35	
526	1867,00	669,00	878,59	96,94	8,00	3,76	
527	2230,00	668,00	1049,41	97,41	22,00	10,35	
528	894,00	669,00	420,71	96,94	14,00	6,59	
529	1149,00	671,00	540,71	96,00	23,00	10,82	
530	982,00	673,00	462,12	95,06	6,00	2,82	
531	1472,00	673,00	692,71	95,06	6,00	2,82	
532	1932,00	674,00	909,18	94,59	11,00	5,18	
533	1386,00	675,00	652,24	94,12	6,00	2,82	
534	1425,00	675,00	670,59	94,12	5,00	2,35	
535	2315,00	675,00	1089,41	94,12	10,00	4,71	
536	1228,00	676,00	577,88	93,65	5,00	2,35	
537	1394,00	678,00	656,00	92,71	6,00	2,82	
538	1440,00	678,00	677,65	92,71	7,00	3,29	
539	2724,00	678,00	1281,88	92,71	9,00	4,24	
540	2268,00	680,00	1067,29	91,76	41,00	19,29	
541	1171,00	680,00	551,06	91,76	18,00	8,47	
542	1936,00	683,00	911,06	90,35	12,00	5,65	
543	2677,00	684,00	1259,76	89,88	30,00	14,12	
544	2734,00	682,00	1286,59	90,82	10,00	4,71	
545	893,00	683,00	420,24	90,35	14,00	6,59	
546	1323,00	683,00	622,59	90,35	6,00	2,82	
547	2258,00	684,00	1062,59	89,88	40,00	18,82	
548	1872,00	685,00	880,94	89,41	8,00	3,76	
549	1333,00	686,00	627,29	88,94	8,00	3,76	
550	909,00	689,00	427,76	87,53	12,00	5,65	
551	1199,00	691,00	564,24	86,59	17,00	8,00	
552	1510,00	691,00	710,59	86,59	9,00	4,24	
553	1562,00	693,00	735,06	85,65	5,00	2,35	
554	2420,00	693,00	1138,82	85,65	7,00	3,29	
555	1882,00	696,00	885,65	84,24	10,00	4,71	
556	1218,00	697,00	573,18	83,76	13,00	6,12	
557	2429,00	699,00	1143,06	82,82	10,00	4,71	
558	2191,00	698,00	1031,06	83,29	11,00	5,18	
559	1964,00	703,00	924,24	80,94	5,00	2,35	
560	2345,00	701,00	1103,53	81,88	8,00	3,76	
561	2746,00	703,00	1292,24	80,94	7,00	3,29	
562	1887,00	701,00	888,00	81,88	10,00	4,71	
563	2503,00	712,00	1177,88	76,71	7,00	3,29	
564	2692,00	708,00	1266,82	78,59	30,00	14,12	
565	1943,00	708,00	914,35	78,59	15,00	7,06	
566	1851,00	710,00	871,06	77,65	11,00	5,18	
567	1940,00	711,00	912,94	77,18	15,00	7,06	
568	1433,00	714,00	674,35	75,76	5,00	2,35	
569	1508,00	713,00	709,65	76,24	14,00	6,59	
570	1894,00	713,00	891,29	76,24	10,00	4,71	
571	1321,00	715,00	621,65	75,29	8,00	3,76	
572	2524,00	715,00	1187,76	75,29	6,00	2,82	
573	2620,00	715,00	1232,94	75,29	5,00	2,35	
574	2734,00	717,00	1286,59	74,35	6,00	2,82	
575	1563,00	722,00	735,53	72,00	6,00	2,82	
576	1395,00	724,00	656,47	71,06	6,00	2,82	
577	1895,00	724,00	891,76	71,06	8,00	3,76	
578	2775,00	724,00	1305,88	71,06	5,00	2,35	
579	917,00	726,00	431,53	70,12	15,00	7,06	
580	1326,00	725,00	624,00	70,59	6,00	2,82	
581	942,00	727,00	443,29	69,65	8,00	3,76	
582	1107,00	730,00	520,94	68,24	5,00	2,35	
583	2440,00	727,00	1148,24	69,65	5,00	2,35	
584	1581,00	727,00	744,00	69,65	7,00	3,29	
585	2465,00	727,00	1160,00	69,65	5,00	2,35	
586	2776,00	727,00	1306,35	69,65	5,00	2,35	
587	1027,00	730,00	483,29	68,24	39,00	18,35	
588	1373,00	729,00	646,12	68,71	10,00	4,71	
589	1238,00	731,00	582,59	67,76	14,00	6,59	
590	1342,00	730,00	631,53	68,24	8,00	3,76	
591	1376,00	731,00	647,53	67,76	10,00	4,71	
592	1943,00	733,00	914,35	66,82	14,00	6,59	
593	3082,00	731,00	1450,35	67,76	11,00	5,18	
594	2442,00	734,00	1149,18	66,35	5,00	2,35	
595	1237,00	735,00	582,12	65,88	14,00	6,59	
596	3019,00	737,00	1420,71	64,94	43,00	20,24	
597	1236,00	737,00	581,65	64,94	14,00	6,59	
598	1941,00	739,00	913,41	64,00	13,00	6,12	
599	1522,00	741,00	716,24	63,06	6,00	2,82	
600	2752,00	742,00	1295,06	62,59	11,00	5,18	
601	1833,00	743,00	862,59	62,12	7,00	3,29	
602	1871,00	746,00	880,47	60,71	5,00	2,35	
603	1898,00	746,00	893,18	60,71	5,00	2,35	
604	2813,00	746,00	1323,76	60,71	8,00	3,76	
605	1434,00	748,00	674,82	59,76	5,00	2,35	
606	2658,00	748,00	1250,82	59,76	11,00	5,18	
607	2835,00	750,00	1334,12	58,82	9,00	4,24	
608	947,00	751,00	445,65	58,35	7,00	3,29	
609	1393,00	756,00	655,53	56,00	5,00	2,35	
610	933,00	754,00	439,06	56,94	7,00	3,29	
611	2721,00	754,00	1280,47	56,94	6,00	2,82	
612	2740,00	754,00	1289,41	56,94	5,00	2,35	
613	2951,00	755,00	1388,71	56,47	21,00	9,88	
614	2441,00	758,00	1148,71	55,06	9,00	4,24	
615	2577,00	755,00	1212,71	56,47	5,00	2,35	
616	1359,00	757,00	639,53	55,53	7,00	3,29	
617	2602,00	758,00	1224,47	55,06	8,00	3,76	
618	2807,00	760,00	1320,94	54,12	8,00	3,76	
619	2799,00	764,00	1317,18	52,24	8,00	3,76	
620	2530,00	764,00	1190,59	52,24	5,00	2,35	
621	2591,00	765,00	1219,29	51,76	5,00	2,35	
622	1515,00	766,00	712,94	51,29	7,00	3,29	
623	2866,00	766,00	1348,71	51,29	8,00	3,76	
624	909,00	768,00	427,76	50,35	13,00	6,12	
625	1483,00	768,00	697,88	50,35	14,00	6,59	
626	2240,00	769,00	1054,12	49,88	5,00	2,35	
627	2268,00	769,00	1067,29	49,88	6,00	2,82	
628	1444,00	771,00	679,53	48,94	10,00	4,71	
629	2243,00	771,00	1055,53	48,94	5,00	2,35	
630	1832,00	773,00	862,12	48,00	5,00	2,35	
631	2428,00	773,00	1142,59	48,00	5,00	2,35	
632	951,00	774,00	447,53	47,53	5,00	2,35	
633	1343,00	774,00	632,00	47,53	8,00	3,76	
634	1435,00	776,00	675,29	46,59	8,00	3,76	
635	1876,00	779,00	882,82	45,18	5,00	2,35	
636	3116,00	779,00	1466,35	45,18	34,00	16,00	
637	2924,00	780,00	1376,00	44,71	9,00	4,24	
638	2898,00	779,00	1363,76	45,18	5,00	2,35	
639	1772,00	780,00	833,88	44,71	7,00	3,29	
640	881,00	784,00	414,59	42,82	8,00	3,76	
641	1700,00	784,00	800,00	42,82	5,00	2,35	
642	1359,00	784,00	639,53	42,82	11,00	5,18	
643	1008,00	786,00	474,35	41,88	12,00	5,65	
644	2229,00	786,00	1048,94	41,88	8,00	3,76	
645	2673,00	786,00	1257,88	41,88	5,00	2,35	
646	914,00	787,00	430,12	41,41	12,00	5,65	
647	2223,00	789,00	1046,12	40,47	7,00	3,29	
648	1794,00	790,00	844,24	40,00	7,00	3,29	
649	1819,00	791,00	856,00	39,53	9,00	4,24	
650	1418,00	791,00	667,29	39,53	10,00	4,71	
651	1773,00	793,00	834,35	38,59	8,00	3,76	
652	2972,00	793,00	1398,59	38,59	6,00	2,82	
653	1416,00	794,00	666,35	38,12	10,00	4,71	
654	2916,00	795,00	1372,24	37,65	5,00	2,35	
655	878,00	805,00	413,18	32,94	10,00	4,71	
656	1415,00	797,00	665,88	36,71	10,00	4,71	
657	2623,00	798,00	1234,35	36,24	5,00	2,35	
658	1928,00	799,00	907,29	35,76	18,00	8,47	
659	2522,00	802,00	1186,82	34,35	7,00	3,29	
660	2353,00	803,00	1107,29	33,88	10,00	4,71	
661	2370,00	803,00	1115,29	33,88	6,00	2,82	
662	1952,00	805,00	918,59	32,94	12,00	5,65	
663	3094,00	804,00	1456,00	33,41	27,00	12,71	
664	2347,00	805,00	1104,47	32,94	10,00	4,71	
665	1270,00	809,00	597,65	31,06	40,00	18,82	
666	2445,00	810,00	1150,59	30,59	5,00	2,35	
667	3084,00	810,00	1451,29	30,59	25,00	11,76	
668	2560,00	812,00	1204,71	29,65	18,00	8,47	
669	2867,00	812,00	1349,18	29,65	14,00	6,59	
670	3080,00	812,00	1449,41	29,65	25,00	11,76	
671	2558,00	813,00	1203,76	29,18	18,00	8,47	
672	2873,00	813,00	1352,00	29,18	14,00	6,59	
673	3076,00	813,00	1447,53	29,18	25,00	11,76	
674	2612,00	815,00	1229,18	28,24	6,00	2,82	
675	2828,00	814,00	1330,82	28,71	12,00	5,65	
676	923,00	816,00	434,35	27,76	13,00	6,12	
677	957,00	819,00	450,35	26,35	9,00	4,24	
678	1470,00	815,00	691,76	28,24	5,00	2,35	
679	1114,00	818,00	524,24	26,82	46,00	21,65	
680	2880,00	817,00	1355,29	27,29	13,00	6,12	
681	2882,00	818,00	1356,24	26,82	13,00	6,12	
682	1253,00	820,00	589,65	25,88	34,00	16,00	
683	1352,00	820,00	636,24	25,88	9,00	4,24	
684	2456,00	825,00	1155,76	23,53	5,00	2,35	
685	2807,00	824,00	1320,94	24,00	18,00	8,47	
686	3038,00	824,00	1429,65	24,00	12,00	5,65	
687	882,00	825,00	415,06	23,53	9,00	4,24	
688	3012,00	827,00	1417,41	22,59	15,00	7,06	
689	3030,00	826,00	1425,88	23,06	13,00	6,12	
690	2478,00	828,00	1166,12	22,12	6,00	2,82	
691	932,00	830,00	438,59	21,18	15,00	7,06	
692	1920,00	833,00	903,53	19,76	12,00	5,65	
693	2973,00	830,00	1399,06	21,18	8,00	3,76	
694	1026,00	831,00	482,82	20,71	13,00	6,12	
695	2956,00	832,00	1391,06	20,24	10,00	4,71	
696	1054,00	833,00	496,00	19,76	8,00	3,76	
697	2649,00	833,00	1246,59	19,76	7,00	3,29	
698	1347,00	835,00	633,88	18,82	6,00	2,82	
699	951,00	841,00	447,53	16,00	5,00	2,35	
700	1709,00	841,00	804,24	16,00	8,00	3,76	
701	2764,00	841,00	1300,71	16,00	45,00	21,18	
702	2637,00	842,00	1240,94	15,53	11,00	5,18	
703	1034,00	843,00	486,59	15,06	10,00	4,71	
704	1906,00	843,00	896,94	15,06	14,00	6,59	
705	2630,00	844,00	1237,65	14,59	11,00	5,18	
706	1038,00	845,00	488,47	14,12	10,00	4,71	
707	2825,00	845,00	1329,41	14,12	5,00	2,35	
708	2887,00	846,00	1358,59	13,65	5,00	2,35	
709	3100,00	846,00	1458,82	13,65	7,00	3,29	
710	886,00	847,00	416,94	13,18	5,00	2,35	
711	998,00	850,00	469,65	11,76	10,00	4,71	
712	1344,00	849,00	632,47	12,24	6,00	2,82	
713	1904,00	848,00	896,00	12,71	15,00	7,06	
714	2623,00	849,00	1234,35	12,24	11,00	5,18	
715	2669,00	849,00	1256,00	12,24	6,00	2,82	
716	2825,00	851,00	1329,41	11,29	5,00	2,35	
717	2944,00	851,00	1385,41	11,29	5,00	2,35	
718	2496,00	852,00	1174,59	10,82	6,00	2,82	
719	2647,00	852,00	1245,65	10,82	8,00	3,76	
720	2671,00	853,00	1256,94	10,35	7,00	3,29	
721	986,00	854,00	464,00	9,88	9,00	4,24	
722	2572,00	854,00	1210,35	9,88	7,00	3,29	
723	2670,00	857,00	1256,47	8,47	7,00	3,29	
724	893,00	859,00	420,24	7,53	7,00	3,29	
725	2516,00	860,00	1184,00	7,06	12,00	5,65	
726	2584,00	860,00	1216,00	7,06	8,00	3,76	
727	2921,00	861,00	1374,59	6,59	6,00	2,82	
728	2609,00	863,00	1227,76	5,65	13,00	6,12	
729	2525,00	863,00	1188,24	5,65	12,00	5,65	
730	1040,00	873,00	489,41	0,94	5,00	2,35	
731	3245,00	867,00	1527,06	3,76	17,00	8,00	
732	1333,00	868,00	627,29	3,29	10,00	4,71	
733	1859,00	869,00	874,82	2,82	8,00	3,76	
734	3044,00	870,00	1432,47	2,35	5,00	2,35	
735	3070,00	872,00	1444,71	1,41	15,00	7,06	
736	980,00	872,00	461,18	1,41	10,00	4,71	
737	3209,00	872,00	1510,12	1,41	10,00	4,71	
738	1198,00	873,00	563,76	0,94	10,00	4,71	
739	909,00	876,00	427,76	-0,47	8,00	3,76	
740	978,00	876,00	460,24	-0,47	10,00	4,71	
741	1449,00	876,00	681,88	-0,47	7,00	3,29	
742	1316,00	879,00	619,29	-1,88	5,00	2,35	
743	1896,00	879,00	892,24	-1,88	7,00	3,29	
744	2332,00	880,00	1097,41	-2,35	6,00	2,82	
745	3022,00	879,00	1422,12	-1,88	8,00	3,76	
746	3201,00	881,00	1506,35	-2,82	8,00	3,76	
747	2553,00	880,00	1201,41	-2,35	7,00	3,29	
748	2593,00	881,00	1220,24	-2,82	11,00	5,18	
749	1175,00	882,00	552,94	-3,29	13,00	6,12	
750	1402,00	882,00	659,76	-3,29	5,00	2,35	
751	3185,00	884,00	1498,82	-4,24	6,00	2,82	
752	975,00	890,00	458,82	-7,06	11,00	5,18	
753	1912,00	888,00	899,76	-6,12	5,00	2,35	
754	2601,00	888,00	1224,00	-6,12	8,00	3,76	
755	3173,00	889,00	1493,18	-6,59	5,00	2,35	
756	2790,00	889,00	1312,94	-6,59	6,00	2,82	
757	1038,00	891,00	488,47	-7,53	5,00	2,35	
758	1087,00	891,00	511,53	-7,53	12,00	5,65	
759	1158,00	893,00	544,94	-8,47	8,00	3,76	
760	1085,00	896,00	510,59	-9,88	11,00	5,18	
761	2605,00	897,00	1225,88	-10,35	8,00	3,76	
762	3244,00	896,00	1526,59	-9,88	9,00	4,24	
763	1367,00	897,00	643,29	-10,35	6,00	2,82	
764	1149,00	898,00	540,71	-10,82	8,00	3,76	
765	2320,00	898,00	1091,76	-10,82	5,00	2,35	
766	1146,00	902,00	539,29	-12,71	8,00	3,76	
767	1072,00	904,00	504,47	-13,65	5,00	2,35	
768	1258,00	905,00	592,00	-14,12	12,00	5,65	
769	2409,00	908,00	1133,65	-15,53	7,00	3,29	
770	968,00	908,00	455,53	-15,53	13,00	6,12	
771	1247,00	909,00	586,82	-16,00	14,00	6,59	
772	1117,00	912,00	525,65	-17,41	9,00	4,24	
773	3008,00	913,00	1415,53	-17,88	10,00	4,71	
774	3108,00	915,00	1462,59	-18,82	7,00	3,29	
775	2332,00	915,00	1097,41	-18,82	5,00	2,35	
776	2853,00	916,00	1342,59	-19,29	5,00	2,35	
777	1277,00	916,00	600,94	-19,29	11,00	5,18	
778	1806,00	916,00	849,88	-19,29	6,00	2,82	
779	2551,00	918,00	1200,47	-20,24	6,00	2,82	
780	3014,00	917,00	1418,35	-19,76	9,00	4,24	
781	2354,00	919,00	1107,76	-20,71	5,00	2,35	
782	2722,00	920,00	1280,94	-21,18	13,00	6,12	
783	3129,00	918,00	1472,47	-20,24	5,00	2,35	
784	1058,00	920,00	497,88	-21,18	5,00	2,35	
785	1338,00	919,00	629,65	-20,71	11,00	5,18	
786	1897,00	920,00	892,71	-21,18	6,00	2,82	
787	2368,00	921,00	1114,35	-21,65	5,00	2,35	
788	3022,00	919,00	1422,12	-20,71	9,00	4,24	
789	2411,00	921,00	1134,59	-21,65	5,00	2,35	
790	971,00	921,00	456,94	-21,65	12,00	5,65	
791	1828,00	923,00	860,24	-22,59	5,00	2,35	
792	1410,00	926,00	663,53	-24,00	14,00	6,59	
793	1450,00	929,00	682,35	-25,41	5,00	2,35	
794	2876,00	930,00	1353,41	-25,88	5,00	2,35	
795	1827,00	931,00	859,76	-26,35	5,00	2,35	
796	1178,00	932,00	554,35	-26,82	7,00	3,29	
797	1010,00	935,00	475,29	-28,24	5,00	2,35	
798	1207,00	935,00	568,00	-28,24	10,00	4,71	
799	3304,00	933,00	1554,82	-27,29	18,00	8,47	
800	1358,00	935,00	639,06	-28,24	18,00	8,47	
801	1446,00	937,00	680,47	-29,18	5,00	2,35	
802	1775,00	936,00	835,29	-28,71	5,00	2,35	
803	3063,00	936,00	1441,41	-28,71	10,00	4,71	
804	3022,00	940,00	1422,12	-30,59	7,00	3,29	
805	1749,00	939,00	823,06	-30,12	5,00	2,35	
806	3269,00	939,00	1538,35	-30,12	5,00	2,35	
807	1445,00	940,00	680,00	-30,59	5,00	2,35	
808	2914,00	943,00	1371,29	-32,00	5,00	2,35	
809	1293,00	943,00	608,47	-32,00	16,00	7,53	
810	1745,00	949,00	821,18	-34,82	5,00	2,35	
811	1908,00	947,00	897,88	-33,88	13,00	6,12	
812	1261,00	949,00	593,41	-34,82	5,00	2,35	
813	891,00	950,00	419,29	-35,29	45,00	21,18	
814	3342,00	950,00	1572,71	-35,29	15,00	7,06	
815	1290,00	951,00	607,06	-35,76	14,00	6,59	
816	3344,00	951,00	1573,65	-35,76	15,00	7,06	
817	1206,00	953,00	567,53	-36,71	7,00	3,29	
818	2859,00	953,00	1345,41	-36,71	6,00	2,82	
819	3077,00	952,00	1448,00	-36,24	14,00	6,59	
820	3161,00	952,00	1487,53	-36,24	39,00	18,35	
821	1288,00	953,00	606,12	-36,71	14,00	6,59	
822	3164,00	953,00	1488,94	-36,71	39,00	18,35	
823	1066,00	955,00	501,65	-37,65	7,00	3,29	
824	2544,00	958,00	1197,18	-39,06	5,00	2,35	
825	1355,00	959,00	637,65	-39,53	9,00	4,24	
826	1430,00	959,00	672,94	-39,53	5,00	2,35	
827	3180,00	958,00	1496,47	-39,06	41,00	19,29	
828	1048,00	959,00	493,18	-39,53	8,00	3,76	
829	1127,00	964,00	530,35	-41,88	7,00	3,29	
830	1024,00	960,00	481,88	-40,00	9,00	4,24	
831	3196,00	960,00	1504,00	-40,00	41,00	19,29	
832	3357,00	960,00	1579,76	-40,00	13,00	6,12	
833	3359,00	961,00	1580,71	-40,47	13,00	6,12	
834	3022,00	962,00	1422,12	-40,94	6,00	2,82	
835	3280,00	962,00	1543,53	-40,94	14,00	6,59	
836	977,00	965,00	459,76	-42,35	9,00	4,24	
837	1600,00	965,00	752,94	-42,35	5,00	2,35	
838	1046,00	966,00	492,24	-42,82	7,00	3,29	
839	1566,00	970,00	736,94	-44,71	12,00	5,65	
840	1648,00	970,00	775,53	-44,71	5,00	2,35	
841	3367,00	971,00	1584,47	-45,18	13,00	6,12	
842	1049,00	973,00	493,65	-46,12	6,00	2,82	
843	1872,00	972,00	880,94	-45,65	8,00	3,76	
844	3253,00	974,00	1530,82	-46,59	8,00	3,76	
845	1577,00	974,00	742,12	-46,59	11,00	5,18	
846	1317,00	976,00	619,76	-47,53	9,00	4,24	
847	981,00	978,00	461,65	-48,47	8,00	3,76	
848	1527,00	979,00	718,59	-48,94	13,00	6,12	
849	1615,00	978,00	760,00	-48,47	9,00	4,24	
850	1921,00	979,00	904,00	-48,94	9,00	4,24	
851	1301,00	981,00	612,24	-49,88	5,00	2,35	
852	1469,00	983,00	691,29	-50,82	10,00	4,71	
853	2596,00	980,00	1221,65	-49,41	5,00	2,35	
854	1262,00	982,00	593,88	-50,35	10,00	4,71	
855	1503,00	981,00	707,29	-49,88	9,00	4,24	
856	1637,00	981,00	770,35	-49,88	7,00	3,29	
857	1215,00	984,00	571,76	-51,29	5,00	2,35	
858	3359,00	987,00	1580,71	-52,71	12,00	5,65	
859	3405,00	987,00	1602,35	-52,71	6,00	2,82	
860	1130,00	990,00	531,76	-54,12	5,00	2,35	
861	1444,00	993,00	679,53	-55,53	8,00	3,76	
862	1405,00	998,00	661,18	-57,88	10,00	4,71	
863	1586,00	996,00	746,35	-56,94	8,00	3,76	
864	978,00	999,00	460,24	-58,35	8,00	3,76	
865	1920,00	1002,00	903,53	-59,76	6,00	2,82	
866	1807,00	1004,00	850,35	-60,71	6,00	2,82	
867	3417,00	1005,00	1608,00	-61,18	13,00	6,12	
868	1359,00	1007,00	639,53	-62,12	15,00	7,06	
869	1339,00	1011,00	630,12	-64,00	6,00	2,82	
870	1094,00	1011,00	514,82	-64,00	6,00	2,82	
871	3344,00	1013,00	1573,65	-64,94	5,00	2,35	
872	1138,00	1014,00	535,53	-65,41	7,00	3,29	
873	3386,00	1013,00	1593,41	-64,94	5,00	2,35	
874	3430,00	1014,00	1614,12	-65,41	11,00	5,18	
875	1056,00	1015,00	496,94	-65,88	5,00	2,35	
876	1065,00	1015,00	501,18	-65,88	6,00	2,82	
877	1749,00	1016,00	823,06	-66,35	5,00	2,35	
878	988,00	1019,00	464,94	-67,76	14,00	6,59	
879	1329,00	1019,00	625,41	-67,76	7,00	3,29	
880	1927,00	1020,00	906,82	-68,24	7,00	3,29	
881	2051,00	1021,00	965,18	-68,71	8,00	3,76	
882	1322,00	1021,00	622,12	-68,71	8,00	3,76	
883	2070,00	1021,00	974,12	-68,71	5,00	2,35	
884	3259,00	1021,00	1533,65	-68,71	5,00	2,35	
885	3443,00	1025,00	1620,24	-70,59	9,00	4,24	
886	1014,00	1026,00	477,18	-71,06	5,00	2,35	
887	1885,00	1031,00	887,06	-73,41	10,00	4,71	
888	1945,00	1028,00	915,29	-72,00	5,00	2,35	
889	2158,00	1030,00	1015,53	-72,94	5,00	2,35	
890	1837,00	1031,00	864,47	-73,41	10,00	4,71	
891	1301,00	1032,00	612,24	-73,88	11,00	5,18	
892	1267,00	1035,00	596,24	-75,29	11,00	5,18	
893	2025,00	1034,00	952,94	-74,82	7,00	3,29	
894	1948,00	1035,00	916,71	-75,29	6,00	2,82	
895	3450,00	1036,00	1623,53	-75,76	10,00	4,71	
896	1291,00	1037,00	607,53	-76,24	10,00	4,71	
897	2023,00	1040,00	952,00	-77,65	7,00	3,29	
898	2580,00	1040,00	1214,12	-77,65	5,00	2,35	
899	1904,00	1042,00	896,00	-78,59	5,00	2,35	
900	3181,00	1043,00	1496,94	-79,06	10,00	4,71	
901	943,00	1044,00	443,76	-79,53	12,00	5,65	
902	1058,00	1044,00	497,88	-79,53	5,00	2,35	
903	1044,00	1045,00	491,29	-80,00	10,00	4,71	
904	1103,00	1048,00	519,06	-81,41	6,00	2,82	
905	2911,00	1052,00	1369,88	-83,29	5,00	2,35	
906	1256,00	1053,00	591,06	-83,76	9,00	4,24	
907	947,00	1055,00	445,65	-84,71	8,00	3,76	
908	2161,00	1055,00	1016,94	-84,71	5,00	2,35	
909	1094,00	1056,00	514,82	-85,18	8,00	3,76	
910	949,00	1058,00	446,59	-86,12	8,00	3,76	
911	3354,00	1057,00	1578,35	-85,65	8,00	3,76	
912	1245,00	1058,00	585,88	-86,12	9,00	4,24	
913	2158,00	1059,00	1015,53	-86,59	5,00	2,35	
914	1616,00	1061,00	760,47	-87,53	6,00	2,82	
915	3105,00	1065,00	1461,18	-89,41	7,00	3,29	
916	3436,00	1065,00	1616,94	-89,41	24,00	11,29	
917	3100,00	1069,00	1458,82	-91,29	7,00	3,29	
918	3156,00	1070,00	1485,18	-91,76	6,00	2,82	
919	3133,00	1073,00	1474,35	-93,18	6,00	2,82	
920	2560,00	1075,00	1204,71	-94,12	5,00	2,35	
921	1209,00	1079,00	568,94	-96,00	24,00	11,29	
922	2613,00	1082,00	1229,65	-97,41	5,00	2,35	
923	3372,00	1085,00	1586,82	-98,82	14,00	6,59	
924	981,00	1086,00	461,65	-99,29	8,00	3,76	
925	1133,00	1086,00	533,18	-99,29	13,00	6,12	
926	1143,00	1091,00	537,88	-101,65	10,00	4,71	
927	3374,00	1092,00	1587,76	-102,12	14,00	6,59	
928	975,00	1093,00	458,82	-102,59	9,00	4,24	
929	1890,00	1095,00	889,41	-103,53	5,00	2,35	
930	1126,00	1094,00	529,88	-103,06	12,00	5,65	
931	1937,00	1094,00	911,53	-103,06	8,00	3,76	
932	3464,00	1097,00	1630,12	-104,47	5,00	2,35	
933	1050,00	1102,00	494,12	-106,82	34,00	16,00	
934	2735,00	1102,00	1287,06	-106,82	7,00	3,29	
935	1045,00	1104,00	491,76	-107,76	33,00	15,53	
936	2757,00	1104,00	1297,41	-107,76	5,00	2,35	
937	3201,00	1108,00	1506,35	-109,65	7,00	3,29	
938	2555,00	1109,00	1202,35	-110,12	7,00	3,29	
939	1030,00	1112,00	484,71	-111,53	33,00	15,53	
940	3098,00	1114,00	1457,88	-112,47	10,00	4,71	
941	1118,00	1111,00	526,12	-111,06	16,00	7,53	
942	3412,00	1111,00	1605,65	-111,06	11,00	5,18	
943	1092,00	1115,00	513,88	-112,94	21,00	9,88	
944	2878,00	1119,00	1354,35	-114,82	5,00	2,35	
945	2551,00	1119,00	1200,47	-114,82	6,00	2,82	
946	1018,00	1120,00	479,06	-115,29	33,00	15,53	
947	2662,00	1121,00	1252,71	-115,76	5,00	2,35	
948	3003,00	1119,00	1413,18	-114,82	6,00	2,82	
949	3379,00	1120,00	1590,12	-115,29	18,00	8,47	
950	2600,00	1127,00	1223,53	-118,59	6,00	2,82	
951	2808,00	1127,00	1321,41	-118,59	5,00	2,35	
952	1152,00	1129,00	542,12	-119,53	5,00	2,35	
953	1140,00	1129,00	536,47	-119,53	5,00	2,35	
954	1224,00	1129,00	576,00	-119,53	18,00	8,47	
955	3269,00	1131,00	1538,35	-120,47	5,00	2,35	
956	3119,00	1132,00	1467,76	-120,94	5,00	2,35	
957	2871,00	1133,00	1351,06	-121,41	8,00	3,76	
958	3175,00	1135,00	1494,12	-122,35	5,00	2,35	
959	2848,00	1137,00	1340,24	-123,29	12,00	5,65	
960	3297,00	1136,00	1551,53	-122,82	5,00	2,35	
961	3342,00	1136,00	1572,71	-122,82	7,00	3,29	
962	3344,00	1137,00	1573,65	-123,29	7,00	3,29	
963	2894,00	1140,00	1361,88	-124,71	9,00	4,24	
964	2843,00	1140,00	1337,88	-124,71	12,00	5,65	
965	2837,00	1141,00	1335,06	-125,18	12,00	5,65	
966	2942,00	1142,00	1384,47	-125,65	8,00	3,76	
967	3148,00	1142,00	1481,41	-125,65	8,00	3,76	
968	1228,00	1144,00	577,88	-126,59	19,00	8,94	
969	2816,00	1143,00	1325,18	-126,12	5,00	2,35	
970	2914,00	1144,00	1371,29	-126,59	9,00	4,24	
971	3087,00	1143,00	1452,71	-126,12	5,00	2,35	
972	3143,00	1150,00	1479,06	-129,41	9,00	4,24	
973	1589,00	1147,00	747,76	-128,00	6,00	2,82	
