Circle #	Center X	Center Y	Center X (µm)	Center Y (µm)	Radius	Radius (µm)	
945	2411,00	1272,00	1134,59	-186,82	20,00	9,41	
946	2842,00	1272,00	1337,41	-186,82	6,00	2,82	
947	2981,00	1272,00	1402,82	-186,82	10,00	4,71	
948	1296,00	1273,00	609,88	-187,29	5,00	2,35	
949	2413,00	1273,00	1135,53	-187,29	20,00	9,41	
950	2507,00	1273,00	1179,76	-187,29	13,00	6,12	
951	1307,00	1274,00	615,06	-187,76	7,00	3,29	
952	1479,00	1275,00	696,00	-188,24	6,00	2,82	
953	1668,00	1274,00	784,94	-187,76	8,00	3,76	
954	2458,00	1274,00	1156,71	-187,76	6,00	2,82	
955	2684,00	1275,00	1263,06	-188,24	5,00	2,35	
956	1574,00	1275,00	740,71	-188,24	6,00	2,82	
957	1641,00	1275,00	772,24	-188,24	6,00	2,82	
958	1772,00	1278,00	833,88	-189,65	7,00	3,29	
959	2351,00	1276,00	1106,35	-188,71	5,00	2,35	
960	1176,00	1276,00	553,41	-188,71	8,00	3,76	
961	1188,00	1276,00	559,06	-188,71	5,00	2,35	
962	1238,00	1277,00	582,59	-189,18	9,00	4,24	
963	1250,00	1277,00	588,24	-189,18	7,00	3,29	
964	1457,00	1277,00	685,65	-189,18	11,00	5,18	
965	1637,00	1277,00	770,35	-189,18	7,00	3,29	
966	1653,00	1277,00	777,88	-189,18	5,00	2,35	
967	2545,00	1278,00	1197,65	-189,65	6,00	2,82	
968	1177,00	1278,00	553,88	-189,65	8,00	3,76	
969	2703,00	1278,00	1272,00	-189,65	9,00	4,24	
970	1947,00	1283,00	916,24	-192,00	6,00	2,82	
971	2719,00	1280,00	1279,53	-190,59	5,00	2,35	
972	1315,00	1282,00	618,82	-191,53	5,00	2,35	
973	2686,00	1282,00	1264,00	-191,53	6,00	2,82	
974	1544,00	1284,00	726,59	-192,47	10,00	4,71	
975	1718,00	1284,00	808,47	-192,47	7,00	3,29	
976	1905,00	1284,00	896,47	-192,47	9,00	4,24	
977	2768,00	1283,00	1302,59	-192,00	8,00	3,76	
978	2879,00	1283,00	1354,82	-192,00	6,00	2,82	
979	1555,00	1284,00	731,76	-192,47	10,00	4,71	
980	1677,00	1287,00	789,18	-193,88	5,00	2,35	
981	2620,00	1284,00	1232,94	-192,47	6,00	2,82	
982	2894,00	1284,00	1361,88	-192,47	6,00	2,82	
983	1118,00	1285,00	526,12	-192,94	8,00	3,76	
984	1202,00	1285,00	565,65	-192,94	8,00	3,76	
985	1359,00	1285,00	639,53	-192,94	5,00	2,35	
986	2585,00	1287,00	1216,47	-193,88	5,00	2,35	
987	1101,00	1286,00	518,12	-193,41	7,00	3,29	
988	1163,00	1287,00	547,29	-193,88	5,00	2,35	
989	2680,00	1287,00	1261,18	-193,88	6,00	2,82	
990	2750,00	1288,00	1294,12	-194,35	7,00	3,29	
991	1521,00	1287,00	715,76	-193,88	6,00	2,82	
992	1387,00	1289,00	652,71	-194,82	13,00	6,12	
993	2231,00	1288,00	1049,88	-194,35	14,00	6,59	
994	2596,00	1288,00	1221,65	-194,35	5,00	2,35	
995	2328,00	1289,00	1095,53	-194,82	5,00	2,35	
996	1103,00	1290,00	519,06	-195,29	7,00	3,29	
997	2308,00	1290,00	1086,12	-195,29	7,00	3,29	
998	2335,00	1290,00	1098,82	-195,29	5,00	2,35	
999	2544,00	1290,00	1197,18	-195,29	6,00	2,82	
1000	2602,00	1290,00	1224,47	-195,29	5,00	2,35	
1001	2665,00	1291,00	1254,12	-195,76	6,00	2,82	
1002	2901,00	1290,00	1365,18	-195,29	6,00	2,82	
1003	2988,00	1290,00	1406,12	-195,29	5,00	2,35	
1004	1565,00	1291,00	736,47	-195,76	7,00	3,29	
1005	2278,00	1291,00	1072,00	-195,76	7,00	3,29	
1006	2511,00	1291,00	1181,65	-195,76	11,00	5,18	
1007	1185,00	1293,00	557,65	-196,71	5,00	2,35	
1008	1270,00	1292,00	597,65	-196,24	10,00	4,71	
1009	1931,00	1292,00	908,71	-196,24	5,00	2,35	
1010	2591,00	1292,00	1219,29	-196,24	5,00	2,35	
1011	1305,00	1294,00	614,12	-197,18	6,00	2,82	
1012	2704,00	1295,00	1272,47	-197,65	6,00	2,82	
1013	1135,00	1295,00	534,12	-197,65	5,00	2,35	
1014	2290,00	1294,00	1077,65	-197,18	5,00	2,35	
1015	2607,00	1294,00	1226,82	-197,18	6,00	2,82	
1016	1087,00	1299,00	511,53	-199,53	8,00	3,76	
1017	1490,00	1296,00	701,18	-198,12	7,00	3,29	
1018	1742,00	1297,00	819,76	-198,59	5,00	2,35	
1019	2322,00	1296,00	1092,71	-198,12	5,00	2,35	
1020	2338,00	1296,00	1100,24	-198,12	6,00	2,82	
1021	3093,00	1299,00	1455,53	-199,53	5,00	2,35	
1022	1151,00	1298,00	541,65	-199,06	7,00	3,29	
1023	1423,00	1299,00	669,65	-199,53	5,00	2,35	
1024	1792,00	1299,00	843,29	-199,53	10,00	4,71	
1025	1876,00	1297,00	882,82	-198,59	12,00	5,65	
1026	2306,00	1297,00	1085,18	-198,59	7,00	3,29	
1027	1617,00	1298,00	760,94	-199,06	6,00	2,82	
1028	1759,00	1300,00	827,76	-200,00	5,00	2,35	
1029	1970,00	1298,00	927,06	-199,06	5,00	2,35	
1030	2372,00	1298,00	1116,24	-199,06	7,00	3,29	
1031	2920,00	1300,00	1374,12	-200,00	11,00	5,18	
1032	2304,00	1301,00	1084,24	-200,47	7,00	3,29	
1033	1225,00	1301,00	576,47	-200,47	5,00	2,35	
1034	1446,00	1301,00	680,47	-200,47	8,00	3,76	
1035	1548,00	1302,00	728,47	-200,94	5,00	2,35	
1036	1778,00	1301,00	836,71	-200,47	6,00	2,82	
1037	1865,00	1301,00	877,65	-200,47	13,00	6,12	
1038	2188,00	1302,00	1029,65	-200,94	8,00	3,76	
1039	2273,00	1301,00	1069,65	-200,47	7,00	3,29	
1040	2642,00	1301,00	1243,29	-200,47	10,00	4,71	
1041	2717,00	1301,00	1278,59	-200,47	9,00	4,24	
1042	2815,00	1301,00	1324,71	-200,47	8,00	3,76	
1043	1635,00	1303,00	769,41	-201,41	5,00	2,35	
1044	2730,00	1304,00	1284,71	-201,88	5,00	2,35	
1045	2742,00	1302,00	1290,35	-200,94	5,00	2,35	
1046	1368,00	1303,00	643,76	-201,41	8,00	3,76	
1047	1384,00	1303,00	651,29	-201,41	12,00	5,65	
1048	1440,00	1303,00	677,65	-201,41	9,00	4,24	
1049	1746,00	1304,00	821,65	-201,88	5,00	2,35	
1050	2613,00	1303,00	1229,65	-201,41	6,00	2,82	
1051	2407,00	1304,00	1132,71	-201,88	6,00	2,82	
1052	2531,00	1307,00	1191,06	-203,29	5,00	2,35	
1053	2556,00	1305,00	1202,82	-202,35	11,00	5,18	
1054	1948,00	1306,00	916,71	-202,82	5,00	2,35	
1055	2015,00	1306,00	948,24	-202,82	5,00	2,35	
1056	2810,00	1306,00	1322,35	-202,82	9,00	4,24	
1057	1416,00	1309,00	666,35	-204,24	5,00	2,35	
1058	1247,00	1309,00	586,82	-204,24	6,00	2,82	
1059	1829,00	1308,00	860,71	-203,76	10,00	4,71	
1060	2505,00	1308,00	1178,82	-203,76	5,00	2,35	
1061	2774,00	1308,00	1305,41	-203,76	5,00	2,35	
1062	1178,00	1309,00	554,35	-204,24	6,00	2,82	
1063	1334,00	1311,00	627,76	-205,18	7,00	3,29	
1064	1481,00	1309,00	696,94	-204,24	6,00	2,82	
1065	1847,00	1312,00	869,18	-205,65	7,00	3,29	
1066	1964,00	1309,00	924,24	-204,24	5,00	2,35	
1067	1991,00	1310,00	936,94	-204,71	6,00	2,82	
1068	2759,00	1310,00	1298,35	-204,71	5,00	2,35	
1069	2943,00	1310,00	1384,94	-204,71	7,00	3,29	
1070	1202,00	1312,00	565,65	-205,65	5,00	2,35	
1071	3103,00	1311,00	1460,24	-205,18	5,00	2,35	
1072	1727,00	1313,00	812,71	-206,12	12,00	5,65	
1073	1828,00	1311,00	860,24	-205,18	10,00	4,71	
1074	2142,00	1312,00	1008,00	-205,65	8,00	3,76	
1075	2178,00	1311,00	1024,94	-205,18	12,00	5,65	
1076	2341,00	1312,00	1101,65	-205,65	5,00	2,35	
1077	3120,00	1312,00	1468,24	-205,65	8,00	3,76	
1078	2115,00	1314,00	995,29	-206,59	13,00	6,12	
1079	2256,00	1313,00	1061,65	-206,12	10,00	4,71	
1080	2591,00	1313,00	1219,29	-206,12	7,00	3,29	
1081	2886,00	1313,00	1358,12	-206,12	10,00	4,71	
1082	1787,00	1316,00	840,94	-207,53	8,00	3,76	
1083	2028,00	1315,00	954,35	-207,06	9,00	4,24	
1084	2157,00	1314,00	1015,06	-206,59	6,00	2,82	
1085	2572,00	1314,00	1210,35	-206,59	5,00	2,35	
1086	2833,00	1314,00	1333,18	-206,59	12,00	5,65	
1087	2863,00	1314,00	1347,29	-206,59	8,00	3,76	
1088	1257,00	1315,00	591,53	-207,06	7,00	3,29	
1089	1314,00	1317,00	618,35	-208,00	6,00	2,82	
1090	1587,00	1315,00	746,82	-207,06	13,00	6,12	
1091	2681,00	1316,00	1261,65	-207,53	7,00	3,29	
1092	1531,00	1317,00	720,47	-208,00	8,00	3,76	
1093	1664,00	1317,00	783,06	-208,00	12,00	5,65	
1094	1389,00	1318,00	653,65	-208,47	6,00	2,82	
1095	2818,00	1318,00	1326,12	-208,47	5,00	2,35	
1096	1530,00	1319,00	720,00	-208,94	8,00	3,76	
1097	1630,00	1319,00	767,06	-208,94	6,00	2,82	
1098	2383,00	1320,00	1121,41	-209,41	5,00	2,35	
1099	2455,00	1319,00	1155,29	-208,94	8,00	3,76	
1100	2587,00	1320,00	1217,41	-209,41	7,00	3,29	
1101	1133,00	1321,00	533,18	-209,88	7,00	3,29	
1102	1822,00	1325,00	857,41	-211,76	9,00	4,24	
1103	1558,00	1321,00	733,18	-209,88	6,00	2,82	
1104	1901,00	1321,00	894,59	-209,88	7,00	3,29	
1105	2770,00	1321,00	1303,53	-209,88	6,00	2,82	
1106	3087,00	1321,00	1452,71	-209,88	6,00	2,82	
1107	1687,00	1323,00	793,88	-210,82	14,00	6,59	
1108	2493,00	1322,00	1173,18	-210,35	9,00	4,24	
1109	2272,00	1325,00	1069,18	-211,76	5,00	2,35	
1110	2437,00	1323,00	1146,82	-210,82	15,00	7,06	
1111	2548,00	1325,00	1199,06	-211,76	14,00	6,59	
1112	2950,00	1324,00	1388,24	-211,29	5,00	2,35	
1113	2364,00	1325,00	1112,47	-211,76	7,00	3,29	
1114	2478,00	1326,00	1166,12	-212,24	5,00	2,35	
1115	2883,00	1326,00	1356,71	-212,24	8,00	3,76	
1116	1920,00	1328,00	903,53	-213,18	5,00	2,35	
1117	1961,00	1327,00	922,82	-212,71	15,00	7,06	
1118	2087,00	1329,00	982,12	-213,65	5,00	2,35	
1119	1184,00	1331,00	557,18	-214,59	6,00	2,82	
1120	1245,00	1328,00	585,88	-213,18	6,00	2,82	
1121	2288,00	1328,00	1076,71	-213,18	9,00	4,24	
1122	2782,00	1328,00	1309,18	-213,18	5,00	2,35	
1123	2803,00	1332,00	1319,06	-215,06	5,00	2,35	
1124	1809,00	1331,00	851,29	-214,59	6,00	2,82	
1125	1992,00	1331,00	937,41	-214,59	7,00	3,29	
1126	1433,00	1332,00	674,35	-215,06	5,00	2,35	
1127	2758,00	1332,00	1297,88	-215,06	9,00	4,24	
1128	2523,00	1333,00	1187,29	-215,53	5,00	2,35	
1129	2558,00	1333,00	1203,76	-215,53	12,00	5,65	
1130	2898,00	1335,00	1363,76	-216,47	5,00	2,35	
1131	1436,00	1336,00	675,76	-216,94	5,00	2,35	
1132	2934,00	1337,00	1380,71	-217,41	6,00	2,82	
1133	1504,00	1337,00	707,76	-217,41	17,00	8,00	
1134	2327,00	1337,00	1095,06	-217,41	7,00	3,29	
1135	2391,00	1337,00	1125,18	-217,41	7,00	3,29	
1136	1312,00	1338,00	617,41	-217,88	5,00	2,35	
1137	2099,00	1338,00	987,76	-217,88	5,00	2,35	
1138	2075,00	1340,00	976,47	-218,82	5,00	2,35	
1139	1925,00	1341,00	905,88	-219,29	6,00	2,82	
1140	2004,00	1342,00	943,06	-219,76	6,00	2,82	
1141	2086,00	1343,00	981,65	-220,24	6,00	2,82	
1142	2762,00	1342,00	1299,76	-219,76	9,00	4,24	
1143	1133,00	1342,00	533,18	-219,76	11,00	5,18	
1144	1189,00	1343,00	559,53	-220,24	5,00	2,35	
1145	1485,00	1342,00	698,82	-219,76	15,00	7,06	
1146	1811,00	1346,00	852,24	-221,65	6,00	2,82	
1147	2579,00	1343,00	1213,65	-220,24	5,00	2,35	
1148	1763,00	1343,00	829,65	-220,24	7,00	3,29	
1149	2343,00	1343,00	1102,59	-220,24	6,00	2,82	
1150	1259,00	1345,00	592,47	-221,18	7,00	3,29	
1151	1328,00	1344,00	624,94	-220,71	8,00	3,76	
1152	1451,00	1345,00	682,82	-221,18	12,00	5,65	
1153	2355,00	1345,00	1108,24	-221,18	6,00	2,82	
1154	2340,00	1345,00	1101,18	-221,18	6,00	2,82	
1155	1756,00	1346,00	826,35	-221,65	6,00	2,82	
1156	1786,00	1346,00	840,47	-221,65	7,00	3,29	
1157	2174,00	1346,00	1023,06	-221,65	5,00	2,35	
1158	2209,00	1349,00	1039,53	-223,06	18,00	8,47	
1159	2818,00	1346,00	1326,12	-221,65	8,00	3,76	
1160	1889,00	1348,00	888,94	-222,59	16,00	7,53	
1161	2470,00	1349,00	1162,35	-223,06	8,00	3,76	
1162	1528,00	1351,00	719,06	-224,00	18,00	8,47	
1163	2421,00	1351,00	1139,29	-224,00	6,00	2,82	
1164	1571,00	1352,00	739,29	-224,47	7,00	3,29	
1165	2325,00	1353,00	1094,12	-224,94	5,00	2,35	
1166	3084,00	1353,00	1451,29	-224,94	10,00	4,71	
1167	1784,00	1354,00	839,53	-225,41	7,00	3,29	
1168	1863,00	1354,00	876,71	-225,41	9,00	4,24	
1169	2886,00	1354,00	1358,12	-225,41	8,00	3,76	
1170	3004,00	1354,00	1413,65	-225,41	7,00	3,29	
1171	2133,00	1355,00	1003,76	-225,88	7,00	3,29	
1172	1741,00	1356,00	819,29	-226,35	5,00	2,35	
1173	3010,00	1357,00	1416,47	-226,82	7,00	3,29	
1174	1237,00	1358,00	582,12	-227,29	5,00	2,35	
1175	2556,00	1358,00	1202,82	-227,29	5,00	2,35	
1176	1201,00	1358,00	565,18	-227,29	8,00	3,76	
1177	1992,00	1358,00	937,41	-227,29	6,00	2,82	
1178	2124,00	1358,00	999,53	-227,29	7,00	3,29	
1179	2799,00	1360,00	1317,18	-228,24	5,00	2,35	
1180	1286,00	1360,00	605,18	-228,24	5,00	2,35	
1181	1313,00	1361,00	617,88	-228,71	5,00	2,35	
1182	1365,00	1361,00	642,35	-228,71	5,00	2,35	
1183	2275,00	1360,00	1070,59	-228,24	6,00	2,82	
1184	2396,00	1360,00	1127,53	-228,24	6,00	2,82	
1185	2833,00	1361,00	1333,18	-228,71	5,00	2,35	
1186	2910,00	1360,00	1369,41	-228,24	17,00	8,00	
1187	1135,00	1363,00	534,12	-229,65	8,00	3,76	
1188	2294,00	1361,00	1079,53	-228,71	7,00	3,29	
1189	1911,00	1364,00	899,29	-230,12	6,00	2,82	
1190	2027,00	1362,00	953,88	-229,18	11,00	5,18	
1191	2757,00	1362,00	1297,41	-229,18	10,00	4,71	
1192	2972,00	1362,00	1398,59	-229,18	10,00	4,71	
1193	3073,00	1364,00	1446,12	-230,12	7,00	3,29	
1194	1170,00	1364,00	550,59	-230,12	10,00	4,71	
1195	1593,00	1367,00	749,65	-231,53	5,00	2,35	
1196	2303,00	1365,00	1083,76	-230,59	8,00	3,76	
1197	2767,00	1365,00	1302,12	-230,59	9,00	4,24	
1198	2142,00	1366,00	1008,00	-231,06	7,00	3,29	
1199	1158,00	1367,00	544,94	-231,53	6,00	2,82	
1200	1573,00	1368,00	740,24	-232,00	5,00	2,35	
1201	2172,00	1367,00	1022,12	-231,53	10,00	4,71	
1202	3026,00	1368,00	1424,00	-232,00	6,00	2,82	
1203	2410,00	1368,00	1134,12	-232,00	7,00	3,29	
1204	1671,00	1372,00	786,35	-233,88	6,00	2,82	
1205	2101,00	1369,00	988,71	-232,47	7,00	3,29	
1206	2254,00	1370,00	1060,71	-232,94	5,00	2,35	
1207	1227,00	1370,00	577,41	-232,94	5,00	2,35	
1208	2038,00	1370,00	959,06	-232,94	11,00	5,18	
1209	2787,00	1370,00	1311,53	-232,94	6,00	2,82	
1210	1663,00	1371,00	782,59	-233,41	5,00	2,35	
1211	2161,00	1371,00	1016,94	-233,41	8,00	3,76	
1212	2927,00	1371,00	1377,41	-233,41	7,00	3,29	
1213	2822,00	1372,00	1328,00	-233,88	5,00	2,35	
1214	1268,00	1373,00	596,71	-234,35	10,00	4,71	
1215	1447,00	1373,00	680,94	-234,35	5,00	2,35	
1216	2118,00	1373,00	996,71	-234,35	8,00	3,76	
1217	2804,00	1375,00	1319,53	-235,29	5,00	2,35	
1218	1099,00	1374,00	517,18	-234,82	6,00	2,82	
1219	2434,00	1374,00	1145,41	-234,82	10,00	4,71	
1220	2998,00	1375,00	1410,82	-235,29	5,00	2,35	
1221	1653,00	1376,00	777,88	-235,76	5,00	2,35	
1222	1887,00	1376,00	888,00	-235,76	9,00	4,24	
1223	1965,00	1377,00	924,71	-236,24	5,00	2,35	
1224	1984,00	1377,00	933,65	-236,24	10,00	4,71	
1225	1780,00	1379,00	837,65	-237,18	6,00	2,82	
1226	2262,00	1378,00	1064,47	-236,71	7,00	3,29	
1227	1642,00	1379,00	772,71	-237,18	6,00	2,82	
1228	1962,00	1381,00	923,29	-238,12	5,00	2,35	
1229	2071,00	1382,00	974,59	-238,59	5,00	2,35	
1230	1997,00	1381,00	939,76	-238,12	7,00	3,29	
1231	3042,00	1382,00	1431,53	-238,59	8,00	3,76	
1232	1428,00	1383,00	672,00	-239,06	6,00	2,82	
1233	1820,00	1383,00	856,47	-239,06	10,00	4,71	
1234	2814,00	1385,00	1324,24	-240,00	7,00	3,29	
1235	1999,00	1384,00	940,71	-239,53	7,00	3,29	
1236	2835,00	1384,00	1334,12	-239,53	5,00	2,35	
1237	2948,00	1384,00	1387,29	-239,53	7,00	3,29	
1238	3041,00	1384,00	1431,06	-239,53	8,00	3,76	
1239	1595,00	1386,00	750,59	-240,47	6,00	2,82	
1240	2494,00	1386,00	1173,65	-240,47	5,00	2,35	
1241	2391,00	1387,00	1125,18	-240,94	8,00	3,76	
1242	1326,00	1388,00	624,00	-241,41	5,00	2,35	
1243	2318,00	1388,00	1090,82	-241,41	12,00	5,65	
1244	1986,00	1389,00	934,59	-241,88	5,00	2,35	
1245	2981,00	1397,00	1402,82	-245,65	8,00	3,76	
1246	3024,00	1393,00	1423,06	-243,76	6,00	2,82	
1247	2145,00	1398,00	1009,41	-246,12	5,00	2,35	
1248	2286,00	1391,00	1075,76	-242,82	15,00	7,06	
1249	2486,00	1391,00	1169,88	-242,82	7,00	3,29	
1250	1171,00	1392,00	551,06	-243,29	5,00	2,35	
1251	1372,00	1395,00	645,65	-244,71	14,00	6,59	
1252	1985,00	1392,00	934,12	-243,29	5,00	2,35	
1253	2937,00	1392,00	1382,12	-243,29	8,00	3,76	
1254	2018,00	1393,00	949,65	-243,76	13,00	6,12	
1255	1313,00	1394,00	617,88	-244,24	5,00	2,35	
1256	2110,00	1396,00	992,94	-245,18	5,00	2,35	
1257	2172,00	1394,00	1022,12	-244,24	6,00	2,82	
1258	1086,00	1396,00	511,06	-245,18	12,00	5,65	
1259	1564,00	1395,00	736,00	-244,71	8,00	3,76	
1260	1650,00	1395,00	776,47	-244,71	5,00	2,35	
1261	1664,00	1397,00	783,06	-245,65	5,00	2,35	
1262	2091,00	1395,00	984,00	-244,71	5,00	2,35	
1263	2131,00	1396,00	1002,82	-245,18	8,00	3,76	
1264	3089,00	1396,00	1453,65	-245,18	5,00	2,35	
1265	2437,00	1397,00	1146,82	-245,65	6,00	2,82	
1266	2465,00	1398,00	1160,00	-246,12	7,00	3,29	
1267	1350,00	1399,00	635,29	-246,59	8,00	3,76	
1268	2248,00	1398,00	1057,88	-246,12	8,00	3,76	
1269	1161,00	1402,00	546,35	-248,00	7,00	3,29	
1270	2998,00	1399,00	1410,82	-246,59	5,00	2,35	
1271	1246,00	1401,00	586,35	-247,53	5,00	2,35	
1272	1942,00	1400,00	913,88	-247,06	8,00	3,76	
1273	2924,00	1400,00	1376,00	-247,06	7,00	3,29	
1274	2265,00	1401,00	1065,88	-247,53	5,00	2,35	
1275	2381,00	1402,00	1120,47	-248,00	8,00	3,76	
1276	3056,00	1401,00	1438,12	-247,53	9,00	4,24	
1277	1462,00	1403,00	688,00	-248,47	10,00	4,71	
1278	2031,00	1403,00	955,76	-248,47	9,00	4,24	
1279	2118,00	1404,00	996,71	-248,94	5,00	2,35	
1280	2905,00	1404,00	1367,06	-248,94	16,00	7,53	
1281	3070,00	1403,00	1444,71	-248,47	6,00	2,82	
1282	1838,00	1406,00	864,94	-249,88	10,00	4,71	
1283	1902,00	1407,00	895,06	-250,35	7,00	3,29	
1284	1594,00	1405,00	750,12	-249,41	12,00	5,65	
1285	1960,00	1407,00	922,35	-250,35	7,00	3,29	
1286	2183,00	1406,00	1027,29	-249,88	5,00	2,35	
1287	2449,00	1407,00	1152,47	-250,35	7,00	3,29	
1288	1454,00	1406,00	684,24	-249,88	11,00	5,18	
1289	1494,00	1407,00	703,06	-250,35	14,00	6,59	
1290	1596,00	1406,00	751,06	-249,88	12,00	5,65	
1291	1872,00	1407,00	880,94	-250,35	5,00	2,35	
1292	1886,00	1406,00	887,53	-249,88	7,00	3,29	
1293	2401,00	1407,00	1129,88	-250,35	6,00	2,82	
1294	1196,00	1409,00	562,82	-251,29	5,00	2,35	
1295	1307,00	1408,00	615,06	-250,82	7,00	3,29	
1296	3081,00	1408,00	1449,88	-250,82	6,00	2,82	
1297	1146,00	1409,00	539,29	-251,29	6,00	2,82	
1298	1530,00	1410,00	720,00	-251,76	8,00	3,76	
1299	1979,00	1409,00	931,29	-251,29	8,00	3,76	
1300	2104,00	1410,00	990,12	-251,76	5,00	2,35	
1301	3038,00	1409,00	1429,65	-251,29	5,00	2,35	
1302	1676,00	1410,00	788,71	-251,76	6,00	2,82	
1303	1857,00	1410,00	873,88	-251,76	5,00	2,35	
1304	1105,00	1411,00	520,00	-252,24	5,00	2,35	
1305	1405,00	1411,00	661,18	-252,24	5,00	2,35	
1306	1332,00	1412,00	626,82	-252,71	8,00	3,76	
1307	1621,00	1413,00	762,82	-253,18	26,00	12,24	
1308	2323,00	1413,00	1093,18	-253,18	16,00	7,53	
1309	2428,00	1417,00	1142,59	-255,06	11,00	5,18	
1310	1329,00	1413,00	625,41	-253,18	8,00	3,76	
1311	1987,00	1413,00	935,06	-253,18	7,00	3,29	
1312	2107,00	1414,00	991,53	-253,65	5,00	2,35	
1313	2499,00	1415,00	1176,00	-254,12	5,00	2,35	
1314	1086,00	1415,00	511,06	-254,12	7,00	3,29	
1315	1299,00	1415,00	611,29	-254,12	8,00	3,76	
1316	1450,00	1420,00	682,35	-256,47	10,00	4,71	
1317	2456,00	1415,00	1155,76	-254,12	5,00	2,35	
1318	3033,00	1415,00	1427,29	-254,12	5,00	2,35	
1319	1170,00	1419,00	550,59	-256,00	5,00	2,35	
1320	1656,00	1417,00	779,29	-255,06	7,00	3,29	
1321	1560,00	1419,00	734,12	-256,00	7,00	3,29	
1322	3067,00	1419,00	1443,29	-256,00	5,00	2,35	
1323	1414,00	1422,00	665,41	-257,41	5,00	2,35	
1324	1923,00	1422,00	904,94	-257,41	5,00	2,35	
1325	1947,00	1422,00	916,24	-257,41	6,00	2,82	
1326	2266,00	1423,00	1066,35	-257,88	10,00	4,71	
1327	2489,00	1423,00	1171,29	-257,88	6,00	2,82	
1328	2478,00	1425,00	1166,12	-258,82	5,00	2,35	
1329	2015,00	1426,00	948,24	-259,29	7,00	3,29	
1330	1736,00	1430,00	816,94	-261,18	46,00	21,65	
1331	2186,00	1428,00	1028,71	-260,24	11,00	5,18	
1332	2348,00	1426,00	1104,94	-259,29	7,00	3,29	
1333	1096,00	1427,00	515,76	-259,76	10,00	4,71	
1334	2098,00	1427,00	987,29	-259,76	6,00	2,82	
1335	1097,00	1429,00	516,24	-260,71	10,00	4,71	
1336	1351,00	1431,00	635,76	-261,65	5,00	2,35	
1337	1998,00	1429,00	940,24	-260,71	5,00	2,35	
1338	1113,00	1431,00	523,76	-261,65	7,00	3,29	
1339	1214,00	1431,00	571,29	-261,65	12,00	5,65	
1340	3018,00	1431,00	1420,24	-261,65	5,00	2,35	
1341	1148,00	1432,00	540,24	-262,12	8,00	3,76	
1342	1250,00	1432,00	588,24	-262,12	8,00	3,76	
1343	1368,00	1432,00	643,76	-262,12	5,00	2,35	
1344	1507,00	1432,00	709,18	-262,12	5,00	2,35	
1345	3006,00	1434,00	1414,59	-263,06	7,00	3,29	
1346	1253,00	1434,00	589,65	-263,06	8,00	3,76	
1347	1278,00	1434,00	601,41	-263,06	6,00	2,82	
1348	1427,00	1434,00	671,53	-263,06	7,00	3,29	
1349	1853,00	1435,00	872,00	-263,53	5,00	2,35	
1350	1913,00	1434,00	900,24	-263,06	6,00	2,82	
1351	2033,00	1434,00	956,71	-263,06	15,00	7,06	
1352	2419,00	1434,00	1138,35	-263,06	10,00	4,71	
1353	2115,00	1437,00	995,29	-264,47	10,00	4,71	
1354	2975,00	1435,00	1400,00	-263,53	5,00	2,35	
1355	2998,00	1435,00	1410,82	-263,53	6,00	2,82	
1356	1235,00	1436,00	581,18	-264,00	9,00	4,24	
1357	1783,00	1436,00	839,06	-264,00	27,00	12,71	
1358	1862,00	1436,00	876,24	-264,00	5,00	2,35	
1359	1292,00	1437,00	608,00	-264,47	7,00	3,29	
1360	1786,00	1437,00	840,47	-264,47	27,00	12,71	
1361	1886,00	1437,00	887,53	-264,47	8,00	3,76	
1362	1439,00	1438,00	677,18	-264,94	6,00	2,82	
1363	1578,00	1438,00	742,59	-264,94	5,00	2,35	
1364	1788,00	1438,00	841,41	-264,94	27,00	12,71	
1365	1964,00	1438,00	924,24	-264,94	6,00	2,82	
1366	2996,00	1438,00	1409,88	-264,94	6,00	2,82	
1367	1157,00	1441,00	544,47	-266,35	6,00	2,82	
1368	1975,00	1440,00	929,41	-265,88	7,00	3,29	
1369	2462,00	1441,00	1158,59	-266,35	6,00	2,82	
1370	1410,00	1441,00	663,53	-266,35	7,00	3,29	
1371	1542,00	1443,00	725,65	-267,29	8,00	3,76	
1372	2481,00	1442,00	1167,53	-266,82	7,00	3,29	
1373	2965,00	1441,00	1395,29	-266,35	8,00	3,76	
1374	3021,00	1443,00	1421,65	-267,29	5,00	2,35	
1375	3094,00	1441,00	1456,00	-266,35	5,00	2,35	
1376	1126,00	1442,00	529,88	-266,82	11,00	5,18	
1377	1367,00	1442,00	643,29	-266,82	7,00	3,29	
1378	2068,00	1442,00	973,18	-266,82	5,00	2,35	
1379	2280,00	1446,00	1072,94	-268,71	6,00	2,82	
1380	1554,00	1443,00	731,29	-267,29	7,00	3,29	
1381	1568,00	1443,00	737,88	-267,29	6,00	2,82	
1382	2302,00	1443,00	1083,29	-267,29	5,00	2,35	
1383	2055,00	1445,00	967,06	-268,24	7,00	3,29	
1384	1073,00	1447,00	504,94	-269,18	7,00	3,29	
1385	2075,00	1445,00	976,47	-268,24	5,00	2,35	
1386	1502,00	1447,00	706,82	-269,18	6,00	2,82	
1387	1880,00	1448,00	884,71	-269,65	6,00	2,82	
1388	2926,00	1447,00	1376,94	-269,18	6,00	2,82	
1389	3075,00	1447,00	1447,06	-269,18	6,00	2,82	
