Создан как новый массив данных;Образец 016 полученный BalashovM Дата пятница, марта 03 2023
cm-1;A
3290,00;0,0275
3289,00;0,0275
3288,00;0,0275
3287,00;0,0275
3286,00;0,0275
3285,00;0,0275
3284,00;0,0275
3283,00;0,0275
3282,00;0,0275
3281,00;0,0275
3280,00;0,0275
3279,00;0,0275
3278,00;0,0275
3277,00;0,0275
3276,00;0,0275
3275,00;0,0275
3274,00;0,0275
3273,00;0,0275
3272,00;0,0275
3271,00;0,0275
3270,00;0,0276
3269,00;0,0276
3268,00;0,0276
3267,00;0,0276
3266,00;0,0276
3265,00;0,0276
3264,00;0,0276
3263,00;0,0276
3262,00;0,0276
3261,00;0,0276
3260,00;0,0276
3259,00;0,0276
3258,00;0,0276
3257,00;0,0276
3256,00;0,0276
3255,00;0,0276
3254,00;0,0276
3253,00;0,0276
3252,00;0,0276
3251,00;0,0277
3250,00;0,0277
3249,00;0,0277
3248,00;0,0277
3247,00;0,0277
3246,00;0,0277
3245,00;0,0277
3244,00;0,0277
3243,00;0,0277
3242,00;0,0277
3241,00;0,0277
3240,00;0,0277
3239,00;0,0277
3238,00;0,0277
3237,00;0,0277
3236,00;0,0277
3235,00;0,0277
3234,00;0,0277
3233,00;0,0277
3232,00;0,0278
3231,00;0,0278
3230,00;0,0278
3229,00;0,0278
3228,00;0,0278
3227,00;0,0278
3226,00;0,0278
3225,00;0,0278
3224,00;0,0278
3223,00;0,0278
3222,00;0,0278
3221,00;0,0278
3220,00;0,0278
3219,00;0,0279
3218,00;0,0279
3217,00;0,0279
3216,00;0,0279
3215,00;0,0279
3214,00;0,0279
3213,00;0,0279
3212,00;0,0279
3211,00;0,0279
3210,00;0,0279
3209,00;0,0279
3208,00;0,0279
3207,00;0,0279
3206,00;0,0279
3205,00;0,0280
3204,00;0,0280
3203,00;0,0280
3202,00;0,0280
3201,00;0,0280
3200,00;0,0280
3199,00;0,0280
3198,00;0,0280
3197,00;0,0280
3196,00;0,0280
3195,00;0,0280
3194,00;0,0280
3193,00;0,0280
3192,00;0,0280
3191,00;0,0280
3190,00;0,0280
3189,00;0,0280
3188,00;0,0280
3187,00;0,0280
3186,00;0,0280
3185,00;0,0280
3184,00;0,0281
3183,00;0,0281
3182,00;0,0281
3181,00;0,0281
3180,00;0,0281
3179,00;0,0281
3178,00;0,0281
3177,00;0,0281
3176,00;0,0281
3175,00;0,0281
3174,00;0,0281
3173,00;0,0281
3172,00;0,0281
3171,00;0,0281
3170,00;0,0281
3169,00;0,0281
3168,00;0,0282
3167,00;0,0282
3166,00;0,0282
3165,00;0,0282
3164,00;0,0282
3163,00;0,0282
3162,00;0,0282
3161,00;0,0282
3160,00;0,0282
3159,00;0,0282
3158,00;0,0282
3157,00;0,0282
3156,00;0,0282
3155,00;0,0282
3154,00;0,0282
3153,00;0,0282
3152,00;0,0282
3151,00;0,0282
3150,00;0,0282
3149,00;0,0282
3148,00;0,0282
3147,00;0,0282
3146,00;0,0282
3145,00;0,0282
3144,00;0,0282
3143,00;0,0282
3142,00;0,0282
3141,00;0,0283
3140,00;0,0283
3139,00;0,0283
3138,00;0,0283
3137,00;0,0283
3136,00;0,0283
3135,00;0,0283
3134,00;0,0283
3133,00;0,0283
3132,00;0,0283
3131,00;0,0283
3130,00;0,0283
3129,00;0,0283
3128,00;0,0283
3127,00;0,0283
3126,00;0,0283
3125,00;0,0283
3124,00;0,0283
3123,00;0,0283
3122,00;0,0283
3121,00;0,0283
3120,00;0,0283
3119,00;0,0283
3118,00;0,0283
3117,00;0,0283
3116,00;0,0283
3115,00;0,0284
3114,00;0,0284
3113,00;0,0284
3112,00;0,0284
3111,00;0,0284
3110,00;0,0284
3109,00;0,0284
3108,00;0,0284
3107,00;0,0284
3106,00;0,0284
3105,00;0,0284
3104,00;0,0284
3103,00;0,0284
3102,00;0,0284
3101,00;0,0284
3100,00;0,0284
3099,00;0,0284
3098,00;0,0285
3097,00;0,0285
3096,00;0,0285
3095,00;0,0285
3094,00;0,0285
3093,00;0,0285
3092,00;0,0285
3091,00;0,0285
3090,00;0,0285
3089,00;0,0285
3088,00;0,0285
3087,00;0,0285
3086,00;0,0285
3085,00;0,0285
3084,00;0,0285
3083,00;0,0285
3082,00;0,0285
3081,00;0,0285
3080,00;0,0285
3079,00;0,0286
3078,00;0,0286
3077,00;0,0286
3076,00;0,0286
3075,00;0,0286
3074,00;0,0286
3073,00;0,0286
3072,00;0,0286
3071,00;0,0286
3070,00;0,0286
3069,00;0,0286
3068,00;0,0286
3067,00;0,0286
3066,00;0,0286
3065,00;0,0286
3064,00;0,0286
3063,00;0,0286
3062,00;0,0286
3061,00;0,0286
3060,00;0,0286
3059,00;0,0286
3058,00;0,0286
3057,00;0,0286
3056,00;0,0286
3055,00;0,0286
3054,00;0,0286
3053,00;0,0287
3052,00;0,0287
3051,00;0,0287
3050,00;0,0287
3049,00;0,0287
3048,00;0,0287
3047,00;0,0286
3046,00;0,0286
3045,00;0,0286
3044,00;0,0286
3043,00;0,0286
3042,00;0,0286
3041,00;0,0286
3040,00;0,0286
3039,00;0,0286
3038,00;0,0286
3037,00;0,0286
3036,00;0,0286
3035,00;0,0286
3034,00;0,0286
3033,00;0,0286
3032,00;0,0286
3031,00;0,0286
3030,00;0,0286
3029,00;0,0287
3028,00;0,0287
3027,00;0,0287
3026,00;0,0287
3025,00;0,0287
3024,00;0,0287
3023,00;0,0287
3022,00;0,0286
3021,00;0,0286
3020,00;0,0287
3019,00;0,0287
3018,00;0,0287
3017,00;0,0287
3016,00;0,0287
3015,00;0,0287
3014,00;0,0287
3013,00;0,0288
3012,00;0,0288
3011,00;0,0289
3010,00;0,0290
3009,00;0,0290
3008,00;0,0291
3007,00;0,0291
3006,00;0,0292
3005,00;0,0292
3004,00;0,0293
3003,00;0,0294
3002,00;0,0295
3001,00;0,0296
3000,00;0,0296
2999,00;0,0297
2998,00;0,0297
2997,00;0,0298
2996,00;0,0298
2995,00;0,0298
2994,00;0,0299
2993,00;0,0299
2992,00;0,0300
2991,00;0,0300
2990,00;0,0301
2989,00;0,0301
2988,00;0,0302
2987,00;0,0302
2986,00;0,0303
2985,00;0,0305
2984,00;0,0307
2983,00;0,0309
2982,00;0,0310
2981,00;0,0310
2980,00;0,0310
2979,00;0,0309
2978,00;0,0308
2977,00;0,0307
2976,00;0,0306
2975,00;0,0306
2974,00;0,0306
2973,00;0,0307
2972,00;0,0307
2971,00;0,0306
2970,00;0,0306
2969,00;0,0305
2968,00;0,0305
2967,00;0,0304
2966,00;0,0304
2965,00;0,0304
2964,00;0,0304
2963,00;0,0304
2962,00;0,0304
2961,00;0,0304
2960,00;0,0304
2959,00;0,0304
2958,00;0,0304
2957,00;0,0304
2956,00;0,0304
2955,00;0,0303
2954,00;0,0303
2953,00;0,0303
2952,00;0,0302
2951,00;0,0302
2950,00;0,0302
2949,00;0,0301
2948,00;0,0300
2947,00;0,0299
2946,00;0,0299
2945,00;0,0298
2944,00;0,0298
2943,00;0,0298
2942,00;0,0297
2941,00;0,0297
2940,00;0,0297
2939,00;0,0297
2938,00;0,0297
2937,00;0,0297
2936,00;0,0297
2935,00;0,0297
2934,00;0,0297
2933,00;0,0297
2932,00;0,0298
2931,00;0,0298
2930,00;0,0298
2929,00;0,0298
2928,00;0,0299
2927,00;0,0299
2926,00;0,0300
2925,00;0,0301
2924,00;0,0302
2923,00;0,0302
2922,00;0,0303
2921,00;0,0303
2920,00;0,0304
2919,00;0,0304
2918,00;0,0304
2917,00;0,0304
2916,00;0,0305
2915,00;0,0305
2914,00;0,0306
2913,00;0,0306
2912,00;0,0307
2911,00;0,0308
2910,00;0,0308
2909,00;0,0308
2908,00;0,0308
2907,00;0,0308
2906,00;0,0308
2905,00;0,0308
2904,00;0,0309
2903,00;0,0309
2902,00;0,0309
2901,00;0,0308
2900,00;0,0308
2899,00;0,0308
2898,00;0,0308
2897,00;0,0308
2896,00;0,0308
2895,00;0,0309
2894,00;0,0309
2893,00;0,0309
2892,00;0,0309
2891,00;0,0309
2890,00;0,0309
2889,00;0,0309
2888,00;0,0309
2887,00;0,0309
2886,00;0,0309
2885,00;0,0309
2884,00;0,0308
2883,00;0,0308
2882,00;0,0308
2881,00;0,0307
2880,00;0,0307
2879,00;0,0306
2878,00;0,0306
2877,00;0,0305
2876,00;0,0305
2875,00;0,0305
2874,00;0,0305
2873,00;0,0306
2872,00;0,0306
2871,00;0,0306
2870,00;0,0306
2869,00;0,0306
2868,00;0,0306
2867,00;0,0306
2866,00;0,0306
2865,00;0,0305
2864,00;0,0305
2863,00;0,0305
2862,00;0,0304
2861,00;0,0304
2860,00;0,0304
2859,00;0,0303
2858,00;0,0303
2857,00;0,0303
2856,00;0,0304
2855,00;0,0304
2854,00;0,0304
2853,00;0,0304
2852,00;0,0304
2851,00;0,0305
2850,00;0,0305
2849,00;0,0305
2848,00;0,0305
2847,00;0,0306
2846,00;0,0306
2845,00;0,0306
2844,00;0,0306
2843,00;0,0306
2842,00;0,0306
2841,00;0,0306
2840,00;0,0306
2839,00;0,0305
2838,00;0,0305
2837,00;0,0305
2836,00;0,0305
2835,00;0,0305
2834,00;0,0305
2833,00;0,0305
2832,00;0,0305
2831,00;0,0304
2830,00;0,0304
2829,00;0,0304
2828,00;0,0303
2827,00;0,0303
2826,00;0,0303
2825,00;0,0303
2824,00;0,0303
2823,00;0,0303
2822,00;0,0303
2821,00;0,0303
2820,00;0,0302
2819,00;0,0302
2818,00;0,0302
2817,00;0,0302
2816,00;0,0302
2815,00;0,0302
2814,00;0,0302
2813,00;0,0302
2812,00;0,0302
2811,00;0,0302
2810,00;0,0301
2809,00;0,0301
2808,00;0,0302
2807,00;0,0302
2806,00;0,0302
2805,00;0,0302
2804,00;0,0301
2803,00;0,0301
2802,00;0,0301
2801,00;0,0301
2800,00;0,0301
2799,00;0,0301
2798,00;0,0301
2797,00;0,0301
2796,00;0,0301
2795,00;0,0301
2794,00;0,0301
2793,00;0,0301
2792,00;0,0300
2791,00;0,0300
2790,00;0,0300
2789,00;0,0300
2788,00;0,0300
2787,00;0,0300
2786,00;0,0300
2785,00;0,0300
2784,00;0,0300
2783,00;0,0300
2782,00;0,0300
2781,00;0,0300
2780,00;0,0300
2779,00;0,0300
2778,00;0,0300
2777,00;0,0300
2776,00;0,0300
2775,00;0,0300
2774,00;0,0300
2773,00;0,0300
2772,00;0,0300
2771,00;0,0300
2770,00;0,0300
2769,00;0,0300
2768,00;0,0300
2767,00;0,0300
2766,00;0,0300
2765,00;0,0300
2764,00;0,0300
2763,00;0,0300
2762,00;0,0300
2761,00;0,0300
2760,00;0,0300
2759,00;0,0300
2758,00;0,0300
2757,00;0,0300
2756,00;0,0300
2755,00;0,0299
2754,00;0,0299
2753,00;0,0299
2752,00;0,0299
2751,00;0,0299
2750,00;0,0299
2749,00;0,0299
2748,00;0,0299
2747,00;0,0299
2746,00;0,0299
2745,00;0,0299
2744,00;0,0299
2743,00;0,0299
2742,00;0,0299
2741,00;0,0299
2740,00;0,0299
2739,00;0,0299
2738,00;0,0299
2737,00;0,0299
2736,00;0,0299
2735,00;0,0299
2734,00;0,0299
2733,00;0,0299
2732,00;0,0299
2731,00;0,0299
2730,00;0,0299
2729,00;0,0299
2728,00;0,0299
2727,00;0,0299
2726,00;0,0299
2725,00;0,0299
2724,00;0,0299
2723,00;0,0299
2722,00;0,0299
2721,00;0,0299
2720,00;0,0299
2719,00;0,0299
2718,00;0,0299
2717,00;0,0299
2716,00;0,0299
2715,00;0,0299
2714,00;0,0299
2713,00;0,0299
2712,00;0,0299
2711,00;0,0299
2710,00;0,0299
2709,00;0,0299
2708,00;0,0299
2707,00;0,0299
2706,00;0,0299
2705,00;0,0299
2704,00;0,0299
2703,00;0,0299
2702,00;0,0299
2701,00;0,0299
2700,00;0,0299
2699,00;0,0299
2698,00;0,0299
2697,00;0,0299
2696,00;0,0299
2695,00;0,0299
2694,00;0,0299
2693,00;0,0299
2692,00;0,0299
2691,00;0,0299
2690,00;0,0299
2689,00;0,0299
2688,00;0,0299
2687,00;0,0299
2686,00;0,0299
2685,00;0,0299
2684,00;0,0299
2683,00;0,0299
2682,00;0,0299
2681,00;0,0299
2680,00;0,0299
2679,00;0,0299
2678,00;0,0299
2677,00;0,0299
2676,00;0,0299
2675,00;0,0299
2674,00;0,0299
2673,00;0,0299
2672,00;0,0299
2671,00;0,0298
2670,00;0,0298
2669,00;0,0299
2668,00;0,0299
2667,00;0,0299
2666,00;0,0299
2665,00;0,0300
2664,00;0,0300
2663,00;0,0300
2662,00;0,0300
2661,00;0,0300
2660,00;0,0300
2659,00;0,0300
2658,00;0,0300
2657,00;0,0300
2656,00;0,0301
2655,00;0,0301
2654,00;0,0301
2653,00;0,0301
2652,00;0,0301
2651,00;0,0301
2650,00;0,0300
2649,00;0,0300
2648,00;0,0300
2647,00;0,0300
2646,00;0,0300
2645,00;0,0300
2644,00;0,0299
2643,00;0,0299
2642,00;0,0299
2641,00;0,0299
2640,00;0,0299
2639,00;0,0299
2638,00;0,0299
2637,00;0,0298
2636,00;0,0298
2635,00;0,0298
2634,00;0,0298
2633,00;0,0297
2632,00;0,0297
2631,00;0,0297
2630,00;0,0298
2629,00;0,0298
2628,00;0,0298
2627,00;0,0297
2626,00;0,0297
2625,00;0,0297
2624,00;0,0297
2623,00;0,0296
2622,00;0,0296
2621,00;0,0296
2620,00;0,0296
