Создан как новый массив данных;Образец 012 полученный BalashovM Дата вторник, ноября 16 2021
2609,00;0,0431
2608,00;0,0431
2607,00;0,0431
2606,00;0,0431
2605,00;0,0431
2604,00;0,0431
2603,00;0,0431
2602,00;0,0431
2601,00;0,0431
2600,00;0,0431
2599,00;0,0431
2598,00;0,0431
2597,00;0,0431
2596,00;0,0431
2595,00;0,0431
2594,00;0,0431
2593,00;0,0430
2592,00;0,0430
2591,00;0,0430
2590,00;0,0430
2589,00;0,0430
2588,00;0,0430
2587,00;0,0430
2586,00;0,0430
2585,00;0,0430
2584,00;0,0430
2583,00;0,0430
2582,00;0,0430
2581,00;0,0430
2580,00;0,0430
2579,00;0,0430
2578,00;0,0430
2577,00;0,0430
2576,00;0,0430
2575,00;0,0430
2574,00;0,0430
2573,00;0,0430
2572,00;0,0430
2571,00;0,0430
2570,00;0,0430
2569,00;0,0430
2568,00;0,0430
2567,00;0,0430
2566,00;0,0430
2565,00;0,0430
2564,00;0,0430
2563,00;0,0430
2562,00;0,0430
2561,00;0,0430
2560,00;0,0430
2559,00;0,0430
2558,00;0,0430
2557,00;0,0429
2556,00;0,0430
2555,00;0,0430
2554,00;0,0430
2553,00;0,0430
2552,00;0,0430
2551,00;0,0430
2550,00;0,0430
2549,00;0,0430
2548,00;0,0430
2547,00;0,0429
2546,00;0,0429
2545,00;0,0430
2544,00;0,0430
2543,00;0,0430
2542,00;0,0430
2541,00;0,0430
2540,00;0,0430
2539,00;0,0430
2538,00;0,0430
2537,00;0,0430
2536,00;0,0430
2535,00;0,0430
2534,00;0,0430
2533,00;0,0430
2532,00;0,0430
2531,00;0,0430
2530,00;0,0430
2529,00;0,0430
2528,00;0,0430
2527,00;0,0430
2526,00;0,0430
2525,00;0,0430
2524,00;0,0430
2523,00;0,0430
2522,00;0,0430
2521,00;0,0430
2520,00;0,0431
2519,00;0,0431
2518,00;0,0431
2517,00;0,0431
2516,00;0,0431
2515,00;0,0431
2514,00;0,0431
2513,00;0,0431
2512,00;0,0431
2511,00;0,0431
2510,00;0,0431
2509,00;0,0431
2508,00;0,0431
2507,00;0,0431
2506,00;0,0431
2505,00;0,0432
2504,00;0,0432
2503,00;0,0432
2502,00;0,0432
2501,00;0,0432
2500,00;0,0432
2499,00;0,0432
2498,00;0,0432
2497,00;0,0432
2496,00;0,0432
2495,00;0,0432
2494,00;0,0432
2493,00;0,0432
2492,00;0,0432
2491,00;0,0432
2490,00;0,0432
2489,00;0,0432
2488,00;0,0432
2487,00;0,0432
2486,00;0,0432
2485,00;0,0433
2484,00;0,0433
2483,00;0,0433
2482,00;0,0433
2481,00;0,0433
2480,00;0,0433
2479,00;0,0433
2478,00;0,0433
2477,00;0,0433
2476,00;0,0433
2475,00;0,0433
2474,00;0,0433
2473,00;0,0433
2472,00;0,0434
2471,00;0,0434
2470,00;0,0434
2469,00;0,0434
2468,00;0,0434
2467,00;0,0434
2466,00;0,0434
2465,00;0,0434
2464,00;0,0434
2463,00;0,0434
2462,00;0,0435
2461,00;0,0435
2460,00;0,0435
2459,00;0,0435
2458,00;0,0435
2457,00;0,0435
2456,00;0,0435
2455,00;0,0435
2454,00;0,0435
2453,00;0,0435
2452,00;0,0436
2451,00;0,0436
2450,00;0,0436
2449,00;0,0436
2448,00;0,0435
2447,00;0,0435
2446,00;0,0436
2445,00;0,0436
2444,00;0,0436
2443,00;0,0436
2442,00;0,0436
2441,00;0,0436
2440,00;0,0436
2439,00;0,0436
2438,00;0,0436
2437,00;0,0436
2436,00;0,0436
2435,00;0,0435
2434,00;0,0435
2433,00;0,0435
2432,00;0,0435
2431,00;0,0435
2430,00;0,0435
2429,00;0,0435
2428,00;0,0435
2427,00;0,0435
2426,00;0,0435
2425,00;0,0435
2424,00;0,0435
2423,00;0,0435
2422,00;0,0436
2421,00;0,0436
2420,00;0,0436
2419,00;0,0436
2418,00;0,0436
2417,00;0,0436
2416,00;0,0437
2415,00;0,0437
2414,00;0,0437
2413,00;0,0437
2412,00;0,0437
2411,00;0,0437
2410,00;0,0437
2409,00;0,0437
2408,00;0,0437
2407,00;0,0436
2406,00;0,0436
2405,00;0,0436
2404,00;0,0436
2403,00;0,0436
2402,00;0,0436
2401,00;0,0436
2400,00;0,0436
2399,00;0,0436
2398,00;0,0436
2397,00;0,0436
2396,00;0,0436
2395,00;0,0437
2394,00;0,0437
2393,00;0,0437
2392,00;0,0437
2391,00;0,0437
2390,00;0,0437
2389,00;0,0438
2388,00;0,0438
2387,00;0,0438
2386,00;0,0438
2385,00;0,0438
2384,00;0,0438
2383,00;0,0438
2382,00;0,0438
2381,00;0,0438
2380,00;0,0438
2379,00;0,0438
2378,00;0,0438
2377,00;0,0438
2376,00;0,0438
2375,00;0,0438
2374,00;0,0439
2373,00;0,0439
2372,00;0,0439
2371,00;0,0439
2370,00;0,0440
2369,00;0,0440
2368,00;0,0440
2367,00;0,0440
2366,00;0,0440
2365,00;0,0440
2364,00;0,0441
2363,00;0,0441
2362,00;0,0442
2361,00;0,0442
2360,00;0,0442
2359,00;0,0443
2358,00;0,0443
2357,00;0,0443
2356,00;0,0443
2355,00;0,0444
2354,00;0,0444
2353,00;0,0444
2352,00;0,0445
2351,00;0,0445
2350,00;0,0445
2349,00;0,0445
2348,00;0,0446
2347,00;0,0446
2346,00;0,0446
2345,00;0,0447
2344,00;0,0447
2343,00;0,0448
2342,00;0,0448
2341,00;0,0449
2340,00;0,0449
2339,00;0,0449
2338,00;0,0449
2337,00;0,0449
2336,00;0,0450
2335,00;0,0451
2334,00;0,0451
2333,00;0,0451
2332,00;0,0452
2331,00;0,0452
2330,00;0,0452
2329,00;0,0452
2328,00;0,0452
2327,00;0,0453
2326,00;0,0455
2325,00;0,0457
2324,00;0,0458
2323,00;0,0458
2322,00;0,0458
2321,00;0,0457
2320,00;0,0456
2319,00;0,0456
2318,00;0,0456
2317,00;0,0456
2316,00;0,0456
2315,00;0,0456
2314,00;0,0455
2313,00;0,0455
2312,00;0,0455
2311,00;0,0455
2310,00;0,0455
2309,00;0,0455
2308,00;0,0455
2307,00;0,0455
2306,00;0,0455
2305,00;0,0455
2304,00;0,0455
2303,00;0,0455
2302,00;0,0455
2301,00;0,0455
2300,00;0,0455
2299,00;0,0455
2298,00;0,0455
2297,00;0,0456
2296,00;0,0456
2295,00;0,0456
2294,00;0,0456
2293,00;0,0456
2292,00;0,0457
2291,00;0,0457
2290,00;0,0457
2289,00;0,0457
2288,00;0,0457
2287,00;0,0458
2286,00;0,0458
2285,00;0,0457
2284,00;0,0457
2283,00;0,0456
2282,00;0,0456
2281,00;0,0455
2280,00;0,0456
2279,00;0,0456
2278,00;0,0456
2277,00;0,0455
2276,00;0,0455
2275,00;0,0455
2274,00;0,0454
2273,00;0,0453
2272,00;0,0453
2271,00;0,0453
2270,00;0,0453
2269,00;0,0453
2268,00;0,0453
2267,00;0,0453
2266,00;0,0453
2265,00;0,0453
2264,00;0,0453
2263,00;0,0453
2262,00;0,0453
2261,00;0,0453
2260,00;0,0453
2259,00;0,0453
2258,00;0,0454
2257,00;0,0454
2256,00;0,0453
2255,00;0,0453
2254,00;0,0453
2253,00;0,0453
2252,00;0,0453
2251,00;0,0453
2250,00;0,0453
2249,00;0,0453
2248,00;0,0453
2247,00;0,0453
2246,00;0,0453
2245,00;0,0453
2244,00;0,0453
2243,00;0,0453
2242,00;0,0453
2241,00;0,0453
2240,00;0,0452
2239,00;0,0452
2238,00;0,0452
2237,00;0,0453
2236,00;0,0453
2235,00;0,0453
2234,00;0,0453
2233,00;0,0453
2232,00;0,0453
2231,00;0,0452
2230,00;0,0452
2229,00;0,0452
2228,00;0,0453
2227,00;0,0453
2226,00;0,0453
2225,00;0,0453
2224,00;0,0453
2223,00;0,0452
2222,00;0,0452
2221,00;0,0452
2220,00;0,0452
2219,00;0,0452
2218,00;0,0452
2217,00;0,0452
2216,00;0,0452
2215,00;0,0452
2214,00;0,0452
2213,00;0,0452
2212,00;0,0452
2211,00;0,0452
2210,00;0,0452
2209,00;0,0452
2208,00;0,0452
2207,00;0,0452
2206,00;0,0452
2205,00;0,0452
2204,00;0,0452
2203,00;0,0452
2202,00;0,0451
2201,00;0,0451
2200,00;0,0452
2199,00;0,0452
2198,00;0,0453
2197,00;0,0454
2196,00;0,0454
2195,00;0,0455
2194,00;0,0455
2193,00;0,0456
2192,00;0,0456
2191,00;0,0456
2190,00;0,0456
2189,00;0,0455
2188,00;0,0454
2187,00;0,0454
2186,00;0,0454
2185,00;0,0454
2184,00;0,0454
2183,00;0,0454
2182,00;0,0453
2181,00;0,0452
2180,00;0,0453
2179,00;0,0453
2178,00;0,0452
2177,00;0,0450
2176,00;0,0449
2175,00;0,0449
2174,00;0,0450
2173,00;0,0452
2172,00;0,0452
2171,00;0,0452
2170,00;0,0453
2169,00;0,0453
2168,00;0,0455
2167,00;0,0456
2166,00;0,0456
2165,00;0,0456
2164,00;0,0457
2163,00;0,0458
2162,00;0,0458
2161,00;0,0457
2160,00;0,0451
2159,00;0,0445
2158,00;0,0439
2157,00;0,0436
2156,00;0,0435
2155,00;0,0436
2154,00;0,0436
2153,00;0,0437
2152,00;0,0438
2151,00;0,0440
2150,00;0,0441
2149,00;0,0442
2148,00;0,0442
2147,00;0,0442
2146,00;0,0442
2145,00;0,0442
2144,00;0,0441
2143,00;0,0441
2142,00;0,0442
2141,00;0,0442
2140,00;0,0442
2139,00;0,0442
2138,00;0,0441
2137,00;0,0441
2136,00;0,0440
2135,00;0,0440
2134,00;0,0439
2133,00;0,0439
2132,00;0,0440
2131,00;0,0440
2130,00;0,0441
2129,00;0,0442
2128,00;0,0443
2127,00;0,0444
2126,00;0,0445
2125,00;0,0446
2124,00;0,0447
2123,00;0,0447
2122,00;0,0448
2121,00;0,0448
2120,00;0,0450
2119,00;0,0451
2118,00;0,0452
2117,00;0,0452
2116,00;0,0453
2115,00;0,0453
2114,00;0,0454
2113,00;0,0454
2112,00;0,0455
2111,00;0,0455
2110,00;0,0454
2109,00;0,0454
2108,00;0,0454
2107,00;0,0454
2106,00;0,0455
2105,00;0,0456
2104,00;0,0457
2103,00;0,0457
2102,00;0,0456
2101,00;0,0456
2100,00;0,0456
2099,00;0,0456
2098,00;0,0456
2097,00;0,0456
2096,00;0,0456
2095,00;0,0455
2094,00;0,0455
2093,00;0,0455
2092,00;0,0456
2091,00;0,0456
2090,00;0,0457
2089,00;0,0458
2088,00;0,0458
2087,00;0,0458
2086,00;0,0458
2085,00;0,0458
2084,00;0,0458
2083,00;0,0458
2082,00;0,0458
2081,00;0,0459
2080,00;0,0459
2079,00;0,0459
2078,00;0,0459
2077,00;0,0459
2076,00;0,0459
2075,00;0,0459
2074,00;0,0460
2073,00;0,0460
2072,00;0,0460
2071,00;0,0460
2070,00;0,0460
2069,00;0,0460
2068,00;0,0460
2067,00;0,0460
2066,00;0,0461
2065,00;0,0461
2064,00;0,0461
2063,00;0,0462
2062,00;0,0462
2061,00;0,0462
2060,00;0,0461
2059,00;0,0461
2058,00;0,0461
2057,00;0,0462
2056,00;0,0462
2055,00;0,0462
2054,00;0,0462
2053,00;0,0462
2052,00;0,0463
2051,00;0,0464
2050,00;0,0464
2049,00;0,0464
2048,00;0,0463
2047,00;0,0462
2046,00;0,0461
2045,00;0,0461
2044,00;0,0461
2043,00;0,0461
2042,00;0,0462
2041,00;0,0462
2040,00;0,0463
2039,00;0,0464
2038,00;0,0464
2037,00;0,0464
2036,00;0,0462
2035,00;0,0460
2034,00;0,0458
2033,00;0,0457
2032,00;0,0457
2031,00;0,0457
2030,00;0,0457
2029,00;0,0457
2028,00;0,0457
2027,00;0,0457
2026,00;0,0458
2025,00;0,0458
2024,00;0,0459
2023,00;0,0459
2022,00;0,0458
2021,00;0,0458
2020,00;0,0457
2019,00;0,0456
2018,00;0,0456
2017,00;0,0456
2016,00;0,0456
2015,00;0,0457
2014,00;0,0458
2013,00;0,0457
2012,00;0,0457
2011,00;0,0455
2010,00;0,0455
2009,00;0,0454
2008,00;0,0454
2007,00;0,0454
2006,00;0,0453
2005,00;0,0453
2004,00;0,0453
2003,00;0,0453
2002,00;0,0454
2001,00;0,0454
2000,00;0,0455
1999,00;0,0456
1998,00;0,0458
1997,00;0,0459
1996,00;0,0460
1995,00;0,0460
1994,00;0,0459
1993,00;0,0458
1992,00;0,0458
1991,00;0,0458
1990,00;0,0458
1989,00;0,0459
1988,00;0,0460
1987,00;0,0461
1986,00;0,0462
1985,00;0,0462
1984,00;0,0462
1983,00;0,0463
1982,00;0,0463
1981,00;0,0464
1980,00;0,0464
1979,00;0,0462
1978,00;0,0459
1977,00;0,0456
1976,00;0,0454
1975,00;0,0453
1974,00;0,0454
1973,00;0,0454
1972,00;0,0456
1971,00;0,0457
1970,00;0,0457
1969,00;0,0457
1968,00;0,0456
1967,00;0,0455
1966,00;0,0455
1965,00;0,0456
1964,00;0,0456
1963,00;0,0456
1962,00;0,0456
1961,00;0,0456
1960,00;0,0455
1959,00;0,0456
1958,00;0,0456
1957,00;0,0456
1956,00;0,0456
1955,00;0,0456
1954,00;0,0455
1953,00;0,0455
1952,00;0,0454
1951,00;0,0454
1950,00;0,0455
1949,00;0,0455
1948,00;0,0456
1947,00;0,0456
1946,00;0,0456
1945,00;0,0456
1944,00;0,0456
1943,00;0,0456
1942,00;0,0456
1941,00;0,0456
1940,00;0,0456
1939,00;0,0457
1938,00;0,0457
1937,00;0,0457
1936,00;0,0457
1935,00;0,0457
1934,00;0,0457
1933,00;0,0457
1932,00;0,0458
1931,00;0,0458
1930,00;0,0458
1929,00;0,0459
1928,00;0,0459
1927,00;0,0459
1926,00;0,0460
1925,00;0,0460
1924,00;0,0459
1923,00;0,0460
1922,00;0,0460
1921,00;0,0460
1920,00;0,0460
1919,00;0,0461
1918,00;0,0461
1917,00;0,0461
1916,00;0,0461
1915,00;0,0461
1914,00;0,0461
1913,00;0,0461
1912,00;0,0461
1911,00;0,0461
1910,00;0,0461
1909,00;0,0461
1908,00;0,0461
1907,00;0,0462
1906,00;0,0462
1905,00;0,0463
1904,00;0,0463
1903,00;0,0463
1902,00;0,0463
1901,00;0,0463
1900,00;0,0463
1899,00;0,0463
1898,00;0,0463
1897,00;0,0463
1896,00;0,0463
1895,00;0,0463
1894,00;0,0463
1893,00;0,0463
1892,00;0,0463
1891,00;0,0463
1890,00;0,0463
1889,00;0,0463
1888,00;0,0463
1887,00;0,0463
1886,00;0,0463
1885,00;0,0463
1884,00;0,0463
1883,00;0,0464
1882,00;0,0464
1881,00;0,0464
1880,00;0,0464
1879,00;0,0464
1878,00;0,0464
1877,00;0,0464
1876,00;0,0465
1875,00;0,0465
1874,00;0,0465
1873,00;0,0465
1872,00;0,0465
1871,00;0,0466
1870,00;0,0466
1869,00;0,0467
1868,00;0,0467
1867,00;0,0467
1866,00;0,0467
1865,00;0,0467
1864,00;0,0466
1863,00;0,0465
1862,00;0,0465
1861,00;0,0464
1860,00;0,0464
1859,00;0,0465
1858,00;0,0465
1857,00;0,0465
1856,00;0,0465
1855,00;0,0465
1854,00;0,0465
1853,00;0,0465
1852,00;0,0465
1851,00;0,0465
1850,00;0,0465
1849,00;0,0465
1848,00;0,0465
1847,00;0,0465
1846,00;0,0465
1845,00;0,0465
1844,00;0,0466
1843,00;0,0466
1842,00;0,0466
1841,00;0,0467
1840,00;0,0467
1839,00;0,0467
1838,00;0,0466
1837,00;0,0466
1836,00;0,0466
1835,00;0,0466
1834,00;0,0466
1833,00;0,0466
1832,00;0,0466
1831,00;0,0467
1830,00;0,0467
1829,00;0,0467
1828,00;0,0466
1827,00;0,0466
1826,00;0,0466
1825,00;0,0466
1824,00;0,0466
1823,00;0,0467
1822,00;0,0467
1821,00;0,0467
1820,00;0,0466
1819,00;0,0466
1818,00;0,0466
1817,00;0,0466
1816,00;0,0466
1815,00;0,0466
1814,00;0,0466
1813,00;0,0467
1812,00;0,0467
1811,00;0,0467
1810,00;0,0468
1809,00;0,0468
1808,00;0,0468
1807,00;0,0468
1806,00;0,0468
1805,00;0,0468
1804,00;0,0469
1803,00;0,0469
1802,00;0,0469
1801,00;0,0470
1800,00;0,0470
1799,00;0,0470
1798,00;0,0470
1797,00;0,0470
1796,00;0,0470
1795,00;0,0470
1794,00;0,0470
1793,00;0,0470
1792,00;0,0471
1791,00;0,0471
1790,00;0,0471
1789,00;0,0471
1788,00;0,0471
1787,00;0,0471
1786,00;0,0471
1785,00;0,0471
1784,00;0,0471
1783,00;0,0472
1782,00;0,0472
1781,00;0,0472
1780,00;0,0472
1779,00;0,0472
1778,00;0,0472
1777,00;0,0472
1776,00;0,0472
1775,00;0,0471
1774,00;0,0472
1773,00;0,0472
1772,00;0,0473
1771,00;0,0474
1770,00;0,0474
1769,00;0,0474
1768,00;0,0474
1767,00;0,0474
1766,00;0,0473
1765,00;0,0473
1764,00;0,0473
1763,00;0,0474
1762,00;0,0473
1761,00;0,0473
1760,00;0,0473
1759,00;0,0473
1758,00;0,0473
1757,00;0,0472
1756,00;0,0472
1755,00;0,0471
1754,00;0,0471
1753,00;0,0471
1752,00;0,0471
1751,00;0,0471
1750,00;0,0471
1749,00;0,0471
1748,00;0,0470
1747,00;0,0469
1746,00;0,0468
1745,00;0,0468
1744,00;0,0468
1743,00;0,0467
1742,00;0,0467
1741,00;0,0466
1740,00;0,0466
1739,00;0,0466
1738,00;0,0466
1737,00;0,0467
1736,00;0,0467
1735,00;0,0467
1734,00;0,0468
1733,00;0,0469
1732,00;0,0470
1731,00;0,0471
1730,00;0,0471
1729,00;0,0472
1728,00;0,0473
1727,00;0,0473
1726,00;0,0474
1725,00;0,0475
1724,00;0,0475
1723,00;0,0476
1722,00;0,0477
1721,00;0,0478
1720,00;0,0479
1719,00;0,0480
1718,00;0,0481
1717,00;0,0483
1716,00;0,0484
1715,00;0,0484
1714,00;0,0485
1713,00;0,0485
1712,00;0,0485
1711,00;0,0486
1710,00;0,0486
1709,00;0,0486
1708,00;0,0487
1707,00;0,0488
1706,00;0,0488
1705,00;0,0489
1704,00;0,0490
1703,00;0,0490
1702,00;0,0491
1701,00;0,0491
1700,00;0,0491
1699,00;0,0491
1698,00;0,0492
1697,00;0,0491
1696,00;0,0491
1695,00;0,0492
1694,00;0,0492
1693,00;0,0492
1692,00;0,0492
1691,00;0,0492
1690,00;0,0493
1689,00;0,0493
1688,00;0,0493
1687,00;0,0493
1686,00;0,0493
1685,00;0,0493
1684,00;0,0493
1683,00;0,0493
1682,00;0,0494
1681,00;0,0494
1680,00;0,0494
1679,00;0,0493
1678,00;0,0493
1677,00;0,0493
1676,00;0,0493
1675,00;0,0493
1674,00;0,0494
1673,00;0,0494
1672,00;0,0494
1671,00;0,0494
1670,00;0,0494
1669,00;0,0494
1668,00;0,0494
1667,00;0,0494
1666,00;0,0494
1665,00;0,0494
1664,00;0,0494
1663,00;0,0494
1662,00;0,0495
1661,00;0,0495
1660,00;0,0496
1659,00;0,0496
1658,00;0,0496
1657,00;0,0496
1656,00;0,0497
1655,00;0,0497
1654,00;0,0497
1653,00;0,0497
1652,00;0,0498
1651,00;0,0499
1650,00;0,0499
1649,00;0,0499
1648,00;0,0499
1647,00;0,0500
1646,00;0,0500
1645,00;0,0501
1644,00;0,0501
1643,00;0,0501
1642,00;0,0502
1641,00;0,0502
1640,00;0,0502
1639,00;0,0503
1638,00;0,0503
1637,00;0,0503
1636,00;0,0504
1635,00;0,0504
1634,00;0,0505
1633,00;0,0505
1632,00;0,0506
1631,00;0,0506
1630,00;0,0506
1629,00;0,0507
1628,00;0,0507
1627,00;0,0508
1626,00;0,0508
1625,00;0,0509
1624,00;0,0509
1623,00;0,0510
1622,00;0,0511
1621,00;0,0511
1620,00;0,0511
1619,00;0,0512
1618,00;0,0512
1617,00;0,0513
1616,00;0,0513
1615,00;0,0514
1614,00;0,0515
1613,00;0,0515
1612,00;0,0515
1611,00;0,0516
1610,00;0,0516
1609,00;0,0517
1608,00;0,0518
1607,00;0,0518
1606,00;0,0519
1605,00;0,0519
1604,00;0,0520
1603,00;0,0520
1602,00;0,0521
1601,00;0,0521
1600,00;0,0522
1599,00;0,0522
1598,00;0,0523
1597,00;0,0524
1596,00;0,0524
1595,00;0,0525
1594,00;0,0525
1593,00;0,0525
1592,00;0,0526
1591,00;0,0526
1590,00;0,0527
1589,00;0,0527
1588,00;0,0528
1587,00;0,0528
1586,00;0,0528
1585,00;0,0529
1584,00;0,0529
1583,00;0,0529
1582,00;0,0530
1581,00;0,0530
1580,00;0,0530
1579,00;0,0531
1578,00;0,0532
1577,00;0,0532
1576,00;0,0533
1575,00;0,0533
1574,00;0,0534
1573,00;0,0534
1572,00;0,0535
1571,00;0,0535
1570,00;0,0535
1569,00;0,0535
1568,00;0,0536
1567,00;0,0536
1566,00;0,0536
1565,00;0,0537
1564,00;0,0537
1563,00;0,0538
1562,00;0,0538
1561,00;0,0539
1560,00;0,0539
1559,00;0,0539
1558,00;0,0539
1557,00;0,0539
1556,00;0,0540
1555,00;0,0540
1554,00;0,0540
1553,00;0,0540
1552,00;0,0540
1551,00;0,0540
1550,00;0,0540
1549,00;0,0540
1548,00;0,0540
1547,00;0,0540
1546,00;0,0540
1545,00;0,0540
1544,00;0,0540
1543,00;0,0540
1542,00;0,0540
1541,00;0,0540
1540,00;0,0540
1539,00;0,0540
1538,00;0,0540
1537,00;0,0540
1536,00;0,0539
1535,00;0,0539
1534,00;0,0538
1533,00;0,0538
1532,00;0,0538
1531,00;0,0538
1530,00;0,0538
1529,00;0,0539
1528,00;0,0539
1527,00;0,0539
1526,00;0,0539
1525,00;0,0539
1524,00;0,0539
1523,00;0,0539
1522,00;0,0539
1521,00;0,0539
1520,00;0,0538
1519,00;0,0538
1518,00;0,0538
1517,00;0,0538
1516,00;0,0537
1515,00;0,0537
1514,00;0,0537
1513,00;0,0537
1512,00;0,0537
1511,00;0,0537
1510,00;0,0536
1509,00;0,0536
1508,00;0,0536
1507,00;0,0536
1506,00;0,0536
1505,00;0,0536
1504,00;0,0536
1503,00;0,0535
1502,00;0,0535
1501,00;0,0535
1500,00;0,0535
1499,00;0,0535
1498,00;0,0535
1497,00;0,0534
1496,00;0,0534
1495,00;0,0534
1494,00;0,0534
1493,00;0,0534
1492,00;0,0534
1491,00;0,0533
1490,00;0,0533
1489,00;0,0533
1488,00;0,0533
1487,00;0,0533
1486,00;0,0533
1485,00;0,0532
1484,00;0,0532
1483,00;0,0532
1482,00;0,0532
1481,00;0,0531
1480,00;0,0531
1479,00;0,0531
1478,00;0,0532
1477,00;0,0532
1476,00;0,0532
1475,00;0,0532
1474,00;0,0532
1473,00;0,0531
1472,00;0,0531
1471,00;0,0530
1470,00;0,0530
1469,00;0,0529
1468,00;0,0529
1467,00;0,0529
1466,00;0,0530
1465,00;0,0530
1464,00;0,0531
1463,00;0,0531
1462,00;0,0531
1461,00;0,0532
1460,00;0,0532
1459,00;0,0532
1458,00;0,0533
1457,00;0,0533
1456,00;0,0533
1455,00;0,0534
1454,00;0,0534
1453,00;0,0534
1452,00;0,0534
1451,00;0,0534
1450,00;0,0535
1449,00;0,0535
1448,00;0,0535
1447,00;0,0536
1446,00;0,0536
1445,00;0,0536
1444,00;0,0536
1443,00;0,0537
1442,00;0,0537
1441,00;0,0537
1440,00;0,0538
1439,00;0,0538
1438,00;0,0539
1437,00;0,0539
1436,00;0,0539
1435,00;0,0540
1434,00;0,0540
1433,00;0,0540
1432,00;0,0540
1431,00;0,0540
1430,00;0,0540
1429,00;0,0540
1428,00;0,0540
1427,00;0,0541
1426,00;0,0541
1425,00;0,0542
1424,00;0,0542
1423,00;0,0542
1422,00;0,0543
1421,00;0,0543
1420,00;0,0543
1419,00;0,0544
1418,00;0,0544
1417,00;0,0544
1416,00;0,0545
1415,00;0,0545
1414,00;0,0545
1413,00;0,0545
1412,00;0,0546
1411,00;0,0546
1410,00;0,0547
1409,00;0,0547
1408,00;0,0547
1407,00;0,0547
1406,00;0,0548
1405,00;0,0548
1404,00;0,0548
1403,00;0,0548
1402,00;0,0548
1401,00;0,0548
1400,00;0,0548
1399,00;0,0549
1398,00;0,0549
1397,00;0,0549
1396,00;0,0550
1395,00;0,0550
1394,00;0,0550
1393,00;0,0550
1392,00;0,0550
1391,00;0,0550
1390,00;0,0549
1389,00;0,0549
1388,00;0,0549
1387,00;0,0549
1386,00;0,0549
1385,00;0,0550
1384,00;0,0550
1383,00;0,0550
1382,00;0,0550
1381,00;0,0550
1380,00;0,0551
1379,00;0,0551
1378,00;0,0551
1377,00;0,0551
1376,00;0,0551
1375,00;0,0552
1374,00;0,0552
1373,00;0,0551
1372,00;0,0551
1371,00;0,0551
1370,00;0,0551
1369,00;0,0551
1368,00;0,0551
1367,00;0,0551
1366,00;0,0551
1365,00;0,0551
1364,00;0,0551
1363,00;0,0551
1362,00;0,0551
1361,00;0,0551
1360,00;0,0551
1359,00;0,0551
1358,00;0,0551
1357,00;0,0551
1356,00;0,0551
1355,00;0,0551
1354,00;0,0551
1353,00;0,0551
1352,00;0,0551
1351,00;0,0551
1350,00;0,0551
1349,00;0,0551
1348,00;0,0551
1347,00;0,0551
1346,00;0,0551
1345,00;0,0551
1344,00;0,0551
1343,00;0,0551
1342,00;0,0551
1341,00;0,0551
1340,00;0,0551
1339,00;0,0551
1338,00;0,0551
1337,00;0,0551
1336,00;0,0551
1335,00;0,0550
1334,00;0,0550
1333,00;0,0550
1332,00;0,0550
1331,00;0,0550
1330,00;0,0550
1329,00;0,0550
1328,00;0,0550
1327,00;0,0550
1326,00;0,0550
1325,00;0,0550
1324,00;0,0550
1323,00;0,0550
1322,00;0,0550
1321,00;0,0549
1320,00;0,0549
1319,00;0,0549
1318,00;0,0549
1317,00;0,0549
1316,00;0,0549
1315,00;0,0549
1314,00;0,0549
1313,00;0,0549
1312,00;0,0549
1311,00;0,0549
1310,00;0,0548
1309,00;0,0548
1308,00;0,0548
1307,00;0,0548
1306,00;0,0548
1305,00;0,0548
1304,00;0,0548
1303,00;0,0548
1302,00;0,0548
1301,00;0,0548
1300,00;0,0548
1299,00;0,0548
1298,00;0,0547
1297,00;0,0547
1296,00;0,0547
1295,00;0,0547
1294,00;0,0547
1293,00;0,0547
1292,00;0,0547
1291,00;0,0547
1290,00;0,0547
1289,00;0,0547
1288,00;0,0547
1287,00;0,0547
1286,00;0,0546
1285,00;0,0546
1284,00;0,0546
1283,00;0,0546
1282,00;0,0546
1281,00;0,0546
1280,00;0,0546
1279,00;0,0546
1278,00;0,0546
1277,00;0,0546
1276,00;0,0546
1275,00;0,0546
1274,00;0,0546
1273,00;0,0546
1272,00;0,0546
1271,00;0,0546
1270,00;0,0546
1269,00;0,0546
1268,00;0,0546
1267,00;0,0546
1266,00;0,0547
1265,00;0,0547
1264,00;0,0547
1263,00;0,0547
1262,00;0,0548
1261,00;0,0548
1260,00;0,0548
1259,00;0,0548
1258,00;0,0548
1257,00;0,0548
1256,00;0,0548
1255,00;0,0548
1254,00;0,0549
1253,00;0,0549
1252,00;0,0549
1251,00;0,0549
1250,00;0,0550
1249,00;0,0549
1248,00;0,0549
1247,00;0,0549
1246,00;0,0549
1245,00;0,0549
1244,00;0,0549
1243,00;0,0549
1242,00;0,0549
1241,00;0,0549
1240,00;0,0549
1239,00;0,0549
1238,00;0,0549
1237,00;0,0549
1236,00;0,0549
1235,00;0,0550
1234,00;0,0550
1233,00;0,0549
1232,00;0,0549
1231,00;0,0549
1230,00;0,0549
1229,00;0,0549
1228,00;0,0549
1227,00;0,0549
1226,00;0,0549
1225,00;0,0549
1224,00;0,0549
1223,00;0,0548
1222,00;0,0548
1221,00;0,0548
1220,00;0,0548
1219,00;0,0548
1218,00;0,0548
1217,00;0,0548
1216,00;0,0548
1215,00;0,0547
