Создан как новый массив данных;Образец 001 полученный BalashovM Дата вторник, ноября 16 2021
cm-1;A
1234,00;0,0512
1233,00;0,0512
1232,00;0,0512
1231,00;0,0512
1230,00;0,0512
1229,00;0,0512
1228,00;0,0512
1227,00;0,0512
1226,00;0,0512
1225,00;0,0512
1224,00;0,0512
1223,00;0,0512
1222,00;0,0511
1221,00;0,0511
1220,00;0,0511
1219,00;0,0510
1218,00;0,0510
1217,00;0,0509
1216,00;0,0509
1215,00;0,0509
1214,00;0,0509
1213,00;0,0509
1212,00;0,0509
1211,00;0,0509
1210,00;0,0509
1209,00;0,0509
1208,00;0,0509
1207,00;0,0509
1206,00;0,0509
1205,00;0,0509
1204,00;0,0508
1203,00;0,0508
1202,00;0,0508
1201,00;0,0508
1200,00;0,0508
1199,00;0,0508
1198,00;0,0508
1197,00;0,0507
1196,00;0,0507
1195,00;0,0507
1194,00;0,0506
1193,00;0,0507
1192,00;0,0507
1191,00;0,0508
1190,00;0,0508
1189,00;0,0509
1188,00;0,0510
1187,00;0,0510
1186,00;0,0511
1185,00;0,0511
1184,00;0,0511
1183,00;0,0512
1182,00;0,0513
1181,00;0,0514
1180,00;0,0516
1179,00;0,0517
1178,00;0,0518
1177,00;0,0519
1176,00;0,0521
1175,00;0,0522
1174,00;0,0523
1173,00;0,0524
1172,00;0,0525
1171,00;0,0525
1170,00;0,0526
1169,00;0,0528
1168,00;0,0529
1167,00;0,0530
1166,00;0,0531
1165,00;0,0532
1164,00;0,0533
1163,00;0,0534
1162,00;0,0535
1161,00;0,0537
1160,00;0,0537
1159,00;0,0538
1158,00;0,0539
1157,00;0,0540
1156,00;0,0540
1155,00;0,0541
1154,00;0,0541
1153,00;0,0542
1152,00;0,0542
1151,00;0,0543
1150,00;0,0543
1149,00;0,0543
1148,00;0,0544
1147,00;0,0545
1146,00;0,0545
1145,00;0,0546
1144,00;0,0547
1143,00;0,0547
1142,00;0,0547
1141,00;0,0548
1140,00;0,0548
1139,00;0,0549
1138,00;0,0550
1137,00;0,0550
1136,00;0,0551
1135,00;0,0552
1134,00;0,0553
1133,00;0,0554
1132,00;0,0553
1131,00;0,0553
1130,00;0,0553
1129,00;0,0553
1128,00;0,0553
1127,00;0,0553
1126,00;0,0554
1125,00;0,0554
1124,00;0,0555
1123,00;0,0555
1122,00;0,0556
1121,00;0,0556
1120,00;0,0556
1119,00;0,0557
1118,00;0,0558
1117,00;0,0558
1116,00;0,0558
1115,00;0,0558
1114,00;0,0558
1113,00;0,0559
1112,00;0,0559
1111,00;0,0558
1110,00;0,0558
1109,00;0,0558
1108,00;0,0557
1107,00;0,0556
1106,00;0,0555
1105,00;0,0554
1104,00;0,0553
1103,00;0,0552
1102,00;0,0551
1101,00;0,0549
1100,00;0,0548
1099,00;0,0548
1098,00;0,0547
1097,00;0,0546
1096,00;0,0546
1095,00;0,0546
1094,00;0,0545
1093,00;0,0544
1092,00;0,0543
1091,00;0,0543
1090,00;0,0542
1089,00;0,0542
1088,00;0,0542
1087,00;0,0541
1086,00;0,0541
1085,00;0,0541
1084,00;0,0541
1083,00;0,0541
1082,00;0,0541
1081,00;0,0540
1080,00;0,0540
1079,00;0,0539
1078,00;0,0538
1077,00;0,0538
1076,00;0,0538
1075,00;0,0538
1074,00;0,0538
1073,00;0,0538
1072,00;0,0538
1071,00;0,0538
1070,00;0,0538
1069,00;0,0538
1068,00;0,0538
1067,00;0,0538
1066,00;0,0538
1065,00;0,0538
1064,00;0,0537
1063,00;0,0537
1062,00;0,0536
1061,00;0,0536
1060,00;0,0536
1059,00;0,0536
1058,00;0,0536
1057,00;0,0536
1056,00;0,0536
1055,00;0,0536
1054,00;0,0536
1053,00;0,0535
1052,00;0,0535
1051,00;0,0535
1050,00;0,0534
1049,00;0,0534
1048,00;0,0534
1047,00;0,0533
1046,00;0,0533
1045,00;0,0532
1044,00;0,0532
1043,00;0,0532
1042,00;0,0532
1041,00;0,0531
1040,00;0,0530
1039,00;0,0530
1038,00;0,0529
1037,00;0,0529
1036,00;0,0529
1035,00;0,0529
1034,00;0,0528
1033,00;0,0528
1032,00;0,0527
1031,00;0,0526
1030,00;0,0526
1029,00;0,0526
1028,00;0,0525
1027,00;0,0525
1026,00;0,0524
1025,00;0,0524
1024,00;0,0523
1023,00;0,0522
1022,00;0,0522
1021,00;0,0521
1020,00;0,0521
1019,00;0,0521
1018,00;0,0520
1017,00;0,0520
1016,00;0,0519
1015,00;0,0519
1014,00;0,0518
1013,00;0,0518
1012,00;0,0517
1011,00;0,0516
1010,00;0,0516
1009,00;0,0515
1008,00;0,0515
1007,00;0,0514
1006,00;0,0514
1005,00;0,0513
1004,00;0,0513
1003,00;0,0512
1002,00;0,0512
1001,00;0,0511
1000,00;0,0511
999,00;0,0510
998,00;0,0510
997,00;0,0509
996,00;0,0509
995,00;0,0508
994,00;0,0508
993,00;0,0507
992,00;0,0507
991,00;0,0506
990,00;0,0506
989,00;0,0505
988,00;0,0505
987,00;0,0504
986,00;0,0504
985,00;0,0503
984,00;0,0503
983,00;0,0502
982,00;0,0502
981,00;0,0501
980,00;0,0501
979,00;0,0500
978,00;0,0500
977,00;0,0500
976,00;0,0499
975,00;0,0499
974,00;0,0498
973,00;0,0498
972,00;0,0497
971,00;0,0497
970,00;0,0496
969,00;0,0496
968,00;0,0496
967,00;0,0495
966,00;0,0495
965,00;0,0494
964,00;0,0494
963,00;0,0493
962,00;0,0493
961,00;0,0492
960,00;0,0492
959,00;0,0492
958,00;0,0491
957,00;0,0491
956,00;0,0491
955,00;0,0490
954,00;0,0490
953,00;0,0490
952,00;0,0489
951,00;0,0489
950,00;0,0489
949,00;0,0488
948,00;0,0488
947,00;0,0488
946,00;0,0487
945,00;0,0487
944,00;0,0486
943,00;0,0486
942,00;0,0485
941,00;0,0485
940,00;0,0484
939,00;0,0484
938,00;0,0484
937,00;0,0484
936,00;0,0484
935,00;0,0483
934,00;0,0483
933,00;0,0483
932,00;0,0482
931,00;0,0482
930,00;0,0482
929,00;0,0481
928,00;0,0481
927,00;0,0481
926,00;0,0480
925,00;0,0480
924,00;0,0480
923,00;0,0480
922,00;0,0479
921,00;0,0479
920,00;0,0479
919,00;0,0479
918,00;0,0479
917,00;0,0479
916,00;0,0478
915,00;0,0478
914,00;0,0478
913,00;0,0478
912,00;0,0478
911,00;0,0477
910,00;0,0477
909,00;0,0477
908,00;0,0476
907,00;0,0476
906,00;0,0476
905,00;0,0476
904,00;0,0476
903,00;0,0476
902,00;0,0476
901,00;0,0475
900,00;0,0475
899,00;0,0475
898,00;0,0475
897,00;0,0475
896,00;0,0474
895,00;0,0474
894,00;0,0474
893,00;0,0474
892,00;0,0474
891,00;0,0473
890,00;0,0473
889,00;0,0473
888,00;0,0473
887,00;0,0473
886,00;0,0472
885,00;0,0472
884,00;0,0472
883,00;0,0472
882,00;0,0471
881,00;0,0471
880,00;0,0471
879,00;0,0471
878,00;0,0470
877,00;0,0470
876,00;0,0470
875,00;0,0469
874,00;0,0469
873,00;0,0468
872,00;0,0468
871,00;0,0468
870,00;0,0468
869,00;0,0467
868,00;0,0467
867,00;0,0467
866,00;0,0466
865,00;0,0465
864,00;0,0465
863,00;0,0464
862,00;0,0464
861,00;0,0463
860,00;0,0463
859,00;0,0463
858,00;0,0462
857,00;0,0462
856,00;0,0462
855,00;0,0462
854,00;0,0461
853,00;0,0461
852,00;0,0460
851,00;0,0460
850,00;0,0460
849,00;0,0459
848,00;0,0459
847,00;0,0459
846,00;0,0458
845,00;0,0458
844,00;0,0458
843,00;0,0458
842,00;0,0457
841,00;0,0457
840,00;0,0456
839,00;0,0456
838,00;0,0456
837,00;0,0455
836,00;0,0455
835,00;0,0455
834,00;0,0454
833,00;0,0454
832,00;0,0453
831,00;0,0453
830,00;0,0452
829,00;0,0451
828,00;0,0451
827,00;0,0450
826,00;0,0450
825,00;0,0450
824,00;0,0450
823,00;0,0450
822,00;0,0450
821,00;0,0449
820,00;0,0449
819,00;0,0448
818,00;0,0448
817,00;0,0447
816,00;0,0447
815,00;0,0447
814,00;0,0447
813,00;0,0447
812,00;0,0447
811,00;0,0446
810,00;0,0445
809,00;0,0444
808,00;0,0443
807,00;0,0442
806,00;0,0442
805,00;0,0442
804,00;0,0442
803,00;0,0442
802,00;0,0441
801,00;0,0440
800,00;0,0439
799,00;0,0438
798,00;0,0437
797,00;0,0437
796,00;0,0437
795,00;0,0437
794,00;0,0437
793,00;0,0437
792,00;0,0437
791,00;0,0437
790,00;0,0437
789,00;0,0437
788,00;0,0436
787,00;0,0436
786,00;0,0436
785,00;0,0436
784,00;0,0436
783,00;0,0436
782,00;0,0435
781,00;0,0435
780,00;0,0435
779,00;0,0435
778,00;0,0435
777,00;0,0435
776,00;0,0435
775,00;0,0435
774,00;0,0434
773,00;0,0434
772,00;0,0433
771,00;0,0433
770,00;0,0433
769,00;0,0434
768,00;0,0434
767,00;0,0434
766,00;0,0434
765,00;0,0433
764,00;0,0433
763,00;0,0432
762,00;0,0433
761,00;0,0433
760,00;0,0434
759,00;0,0434
758,00;0,0435
757,00;0,0435
756,00;0,0435
755,00;0,0434
754,00;0,0433
753,00;0,0432
752,00;0,0431
751,00;0,0431
750,00;0,0432
749,00;0,0431
748,00;0,0431
747,00;0,0430
746,00;0,0431
745,00;0,0431
744,00;0,0432
743,00;0,0432
742,00;0,0432
741,00;0,0433
740,00;0,0434
739,00;0,0435
738,00;0,0437
737,00;0,0439
736,00;0,0441
735,00;0,0443
734,00;0,0445
733,00;0,0447
732,00;0,0448
731,00;0,0449
730,00;0,0450
729,00;0,0452
728,00;0,0453
727,00;0,0455
726,00;0,0455
725,00;0,0455
724,00;0,0454
723,00;0,0452
722,00;0,0450
721,00;0,0448
720,00;0,0447
719,00;0,0447
718,00;0,0446
717,00;0,0445
716,00;0,0446
715,00;0,0448
714,00;0,0450
713,00;0,0452
712,00;0,0453
711,00;0,0454
710,00;0,0456
709,00;0,0458
708,00;0,0461
707,00;0,0464
706,00;0,0467
705,00;0,0470
704,00;0,0472
703,00;0,0474
702,00;0,0475
701,00;0,0478
700,00;0,0482
699,00;0,0486
698,00;0,0490
697,00;0,0494
696,00;0,0497
695,00;0,0498
694,00;0,0499
693,00;0,0499
692,00;0,0499
691,00;0,0498
690,00;0,0495
689,00;0,0492
688,00;0,0488
687,00;0,0482
686,00;0,0476
685,00;0,0472
684,00;0,0469
683,00;0,0466
682,00;0,0462
681,00;0,0459
680,00;0,0454
679,00;0,0449
678,00;0,0445
677,00;0,0441
676,00;0,0439
675,00;0,0436
674,00;0,0434
673,00;0,0431
672,00;0,0428
671,00;0,0424
670,00;0,0419
669,00;0,0415
668,00;0,0414
667,00;0,0415
666,00;0,0415
665,00;0,0414
664,00;0,0413
663,00;0,0411
662,00;0,0409
661,00;0,0407
660,00;0,0406
659,00;0,0405
658,00;0,0405
657,00;0,0406
656,00;0,0408
655,00;0,0410
654,00;0,0412
653,00;0,0415
652,00;0,0419
651,00;0,0422
650,00;0,0426
649,00;0,0430
648,00;0,0435
647,00;0,0441
646,00;0,0447
645,00;0,0453
644,00;0,0459
643,00;0,0466
642,00;0,0471
641,00;0,0477
640,00;0,0482
639,00;0,0486
638,00;0,0489
637,00;0,0492
636,00;0,0495
635,00;0,0498
634,00;0,0499
633,00;0,0497
632,00;0,0493
631,00;0,0488
630,00;0,0483
629,00;0,0478
628,00;0,0475
627,00;0,0471
626,00;0,0467
625,00;0,0461
624,00;0,0456
623,00;0,0452
622,00;0,0448
621,00;0,0446
620,00;0,0445
619,00;0,0443
618,00;0,0442
617,00;0,0440
616,00;0,0439
615,00;0,0437
614,00;0,0435
613,00;0,0432
612,00;0,0429
611,00;0,0426
610,00;0,0423
609,00;0,0422
608,00;0,0422
607,00;0,0422
606,00;0,0421
605,00;0,0417
604,00;0,0414
603,00;0,0412
602,00;0,0412
601,00;0,0413
600,00;0,0413
599,00;0,0413
598,00;0,0413
597,00;0,0413
596,00;0,0414
595,00;0,0415
594,00;0,0414
593,00;0,0414
592,00;0,0413
591,00;0,0413
590,00;0,0413
589,00;0,0416
588,00;0,0418
587,00;0,0421
586,00;0,0422
585,00;0,0421
584,00;0,0419
583,00;0,0416
582,00;0,0414
581,00;0,0412
580,00;0,0412
579,00;0,0412
578,00;0,0411
577,00;0,0411
576,00;0,0411
575,00;0,0410
574,00;0,0408
573,00;0,0408
572,00;0,0410
571,00;0,0411
570,00;0,0411
569,00;0,0410
568,00;0,0411
567,00;0,0415
566,00;0,0420
565,00;0,0426
564,00;0,0432
563,00;0,0437
562,00;0,0441
561,00;0,0444
560,00;0,0446
559,00;0,0445
558,00;0,0443
557,00;0,0440
556,00;0,0439
555,00;0,0439
554,00;0,0438
553,00;0,0436
552,00;0,0431
551,00;0,0424
550,00;0,0417
549,00;0,0412
548,00;0,0406
547,00;0,0398
546,00;0,0389
545,00;0,0380
544,00;0,0372
543,00;0,0363
542,00;0,0352
541,00;0,0341
540,00;0,0328
539,00;0,0316
538,00;0,0305
537,00;0,0297
536,00;0,0288
535,00;0,0277
534,00;0,0264
533,00;0,0252
532,00;0,0242
531,00;0,0232
530,00;0,0221
529,00;0,0209
528,00;0,0197
527,00;0,0185
526,00;0,0173
525,00;0,0162
524,00;0,0151
523,00;0,0140
522,00;0,0128
521,00;0,0114
520,00;0,0100
519,00;0,0084
518,00;0,0069
517,00;0,0054
516,00;0,0041
515,00;0,0030
514,00;0,0022
513,00;0,0016
512,00;0,0009
511,00;0,0000
510,00;-0,0009
509,00;-0,0016
508,00;-0,0023
507,00;-0,0030
506,00;-0,0040
505,00;-0,0050
504,00;-0,0060
503,00;-0,0071
502,00;-0,0082
501,00;-0,0093
500,00;-0,0102
